generation,start_time,end_time,duration,hypervolume,population_size,total_evaluations
1,2024-06-28 22:08:15,2024-06-28 22:10:13,118,0.10326773544240694,128,128
2,2024-06-28 22:10:13,2024-06-28 22:12:11,118,0.10344426891193548,128,256
3,2024-06-28 22:12:11,2024-06-28 22:14:13,122,0.11212534496630272,128,384
4,2024-06-28 22:14:13,2024-06-28 22:16:14,121,0.11296474191297766,128,512
5,2024-06-28 22:16:14,2024-06-28 22:18:13,119,0.11315374411069479,128,640
6,2024-06-28 22:18:13,2024-06-28 22:20:11,118,0.11852722361372209,128,768
7,2024-06-28 22:20:11,2024-06-28 22:22:08,117,0.1264333975287841,128,896
8,2024-06-28 22:22:08,2024-06-28 22:24:06,118,0.13201028650913152,128,1024
9,2024-06-28 22:24:06,2024-06-28 22:26:04,118,0.14176396915776673,128,1152
10,2024-06-28 22:26:04,2024-06-28 22:28:03,119,0.14661082610392057,128,1280
11,2024-06-28 22:28:03,2024-06-28 22:30:00,117,0.1470503445959305,128,1408
12,2024-06-28 22:30:00,2024-06-28 22:31:58,118,0.14795595000895775,128,1536
13,2024-06-28 22:31:58,2024-06-28 22:33:56,118,0.1502367069322332,128,1664
14,2024-06-28 22:33:56,2024-06-28 22:35:57,121,0.15168605514704714,128,1792
15,2024-06-28 22:35:57,2024-06-28 22:37:54,117,0.15214308812531016,128,1920
16,2024-06-28 22:37:54,2024-06-28 22:39:52,118,0.15848907374176177,128,2048
17,2024-06-28 22:39:52,2024-06-28 22:41:50,118,0.15860133765186102,128,2176
18,2024-06-28 22:41:50,2024-06-28 22:43:51,121,0.15940685971456572,128,2304
19,2024-06-28 22:43:51,2024-06-28 22:45:48,117,0.15968318865282877,128,2432
20,2024-06-28 22:45:48,2024-06-28 22:47:46,118,0.1598299861907444,128,2560
21,2024-06-28 22:47:46,2024-06-28 22:49:43,117,0.1601896981943176,128,2688
22,2024-06-28 22:49:43,2024-06-28 22:51:41,118,0.16033319864064513,128,2816
23,2024-06-28 22:51:41,2024-06-28 22:53:38,117,0.16042239258141439,128,2944
24,2024-06-28 22:53:38,2024-06-28 22:55:36,118,0.16078792848679901,128,3072
25,2024-06-28 22:55:36,2024-06-28 22:57:33,117,0.16098797298079404,128,3200
26,2024-06-28 22:57:33,2024-06-28 22:59:31,118,0.1628579478996278,128,3328
27,2024-06-28 22:59:31,2024-06-28 23:01:28,117,0.16410670762285365,128,3456
28,2024-06-28 23:01:28,2024-06-28 23:03:26,118,0.16426299231009928,128,3584
29,2024-06-28 23:03:26,2024-06-28 23:05:23,117,0.16505208891441686,128,3712
30,2024-06-28 23:05:23,2024-06-28 23:07:24,121,0.16508075374744416,128,3840
31,2024-06-28 23:07:24,2024-06-28 23:09:21,117,0.16506670752674943,128,3968
32,2024-06-28 23:09:21,2024-06-28 23:11:19,118,0.1653390238514392,128,4096
33,2024-06-28 23:11:19,2024-06-28 23:13:16,117,0.1655388260830025,128,4224
34,2024-06-28 23:13:16,2024-06-28 23:15:14,118,0.16618485842325062,128,4352
35,2024-06-28 23:15:14,2024-06-28 23:17:11,117,0.16626066702141443,128,4480
36,2024-06-28 23:17:11,2024-06-28 23:19:08,117,0.16614466368888337,128,4608
37,2024-06-28 23:19:08,2024-06-28 23:21:06,118,0.1664788240163772,128,4736
38,2024-06-28 23:21:06,2024-06-28 23:23:03,117,0.16652771241471462,128,4864
39,2024-06-28 23:23:03,2024-06-28 23:25:01,118,0.16672148361987593,128,4992
40,2024-06-28 23:25:01,2024-06-28 23:27:01,120,0.16674625162439208,128,5120
41,2024-06-28 23:27:01,2024-06-28 23:28:58,117,0.1671750034539951,128,5248
42,2024-06-28 23:28:58,2024-06-28 23:30:56,118,0.16688392559421839,128,5376
43,2024-06-28 23:30:56,2024-06-28 23:32:53,117,0.16686046155302733,128,5504
44,2024-06-28 23:32:53,2024-06-28 23:34:51,118,0.16702717641598017,128,5632
45,2024-06-28 23:34:51,2024-06-28 23:36:49,118,0.16894564418560792,128,5760
46,2024-06-28 23:36:49,2024-06-28 23:38:45,116,0.16895703767488837,128,5888
47,2024-06-28 23:38:45,2024-06-28 23:40:42,117,0.1690520467687097,128,6016
48,2024-06-28 23:40:42,2024-06-28 23:42:39,117,0.16910785735570716,128,6144
49,2024-06-28 23:42:39,2024-06-28 23:44:36,117,0.1691330058882878,128,6272
50,2024-06-28 23:44:36,2024-06-28 23:46:34,118,0.1691393730958561,128,6400
51,2024-06-28 23:46:34,2024-06-28 23:49:21,167,0.16910638368975187,128,6528
52,2024-06-28 23:49:21,2024-06-28 23:51:18,117,0.1691138104460298,128,6656
53,2024-06-28 23:51:18,2024-06-28 23:53:15,117,0.16914166964980154,128,6784
54,2024-06-28 23:53:15,2024-06-28 23:55:13,118,0.17026574181764265,128,6912
55,2024-06-28 23:55:13,2024-06-28 23:57:11,118,0.17022444510426796,128,7040
56,2024-06-28 23:57:11,2024-06-28 23:59:09,118,0.17021166916312655,128,7168
57,2024-06-28 23:59:09,2024-06-29 00:01:08,119,0.1703265337276675,128,7296
58,2024-06-29 00:01:08,2024-06-29 00:03:05,117,0.1705429400159305,128,7424
59,2024-06-29 00:03:05,2024-06-29 00:05:02,117,0.17103700272454095,128,7552
60,2024-06-29 00:05:02,2024-06-29 00:06:59,117,0.17130710517789083,128,7680
61,2024-06-29 00:06:59,2024-06-29 00:08:56,117,0.17134339181933003,128,7808
62,2024-06-29 00:08:56,2024-06-29 00:10:55,119,0.17160526575384616,128,7936
63,2024-06-29 00:10:55,2024-06-29 00:12:52,117,0.1713548127003474,128,8064
64,2024-06-29 00:12:52,2024-06-29 00:14:48,116,0.17235759963861044,128,8192
65,2024-06-29 00:14:48,2024-06-29 00:16:44,116,0.17201179239714642,128,8320
66,2024-06-29 00:16:44,2024-06-29 00:18:41,117,0.1708612408410174,128,8448
67,2024-06-29 00:18:41,2024-06-29 00:20:37,116,0.1712944299858065,128,8576
68,2024-06-29 00:20:37,2024-06-29 00:22:33,116,0.17121347003047147,128,8704
69,2024-06-29 00:22:33,2024-06-29 00:24:30,117,0.17082919935863525,128,8832
70,2024-06-29 00:24:30,2024-06-29 00:26:26,116,0.170856334739603,128,8960
71,2024-06-29 00:26:26,2024-06-29 00:28:22,116,0.17101339242593058,128,9088
72,2024-06-29 00:28:22,2024-06-29 00:30:18,116,0.17073707508369732,128,9216
73,2024-06-29 00:30:18,2024-06-29 00:32:16,118,0.17304572826359804,128,9344
74,2024-06-29 00:32:16,2024-06-29 00:34:13,117,0.17467423735364765,128,9472
75,2024-06-29 00:34:13,2024-06-29 00:36:12,119,0.17467728216255582,128,9600
76,2024-06-29 00:36:12,2024-06-29 00:38:08,116,0.17465464343826304,128,9728
77,2024-06-29 00:38:08,2024-06-29 00:40:06,118,0.17472271144635237,128,9856
78,2024-06-29 00:40:06,2024-06-29 00:42:07,121,0.1747182256356576,128,9984
79,2024-06-29 00:42:07,2024-06-29 00:44:09,122,0.17484293560595535,128,10112
80,2024-06-29 00:44:09,2024-06-29 00:46:10,121,0.17485949199094286,128,10240
81,2024-06-29 00:46:10,2024-06-29 00:48:06,116,0.17487202313225808,128,10368
82,2024-06-29 00:48:06,2024-06-29 00:50:02,116,0.17481699627042185,128,10496
83,2024-06-29 00:50:02,2024-06-29 00:51:59,117,0.1748023425954591,128,10624
84,2024-06-29 00:51:59,2024-06-29 00:53:55,116,0.17489664890662535,128,10752
85,2024-06-29 00:53:55,2024-06-29 00:55:52,117,0.17549659146754348,128,10880
86,2024-06-29 00:55:52,2024-06-29 00:57:50,118,0.17548907916084364,128,11008
87,2024-06-29 00:57:50,2024-06-29 00:59:46,116,0.17558372604789083,128,11136
88,2024-06-29 00:59:46,2024-06-29 01:01:42,116,0.17568475822171215,128,11264
89,2024-06-29 01:01:42,2024-06-29 01:03:43,121,0.17565229778444164,128,11392
90,2024-06-29 01:03:43,2024-06-29 01:05:39,116,0.17682606444101734,128,11520
91,2024-06-29 01:05:39,2024-06-29 01:07:39,120,0.17640459514610418,128,11648
92,2024-06-29 01:07:39,2024-06-29 01:09:35,116,0.17663790986034736,128,11776
93,2024-06-29 01:09:35,2024-06-29 01:11:31,116,0.17668572810126548,128,11904
94,2024-06-29 01:11:31,2024-06-29 01:13:28,117,0.17706693884196031,128,12032
95,2024-06-29 01:13:28,2024-06-29 01:15:25,117,0.17719978772119105,128,12160
96,2024-06-29 01:15:25,2024-06-29 01:17:27,122,0.177168940670273,128,12288
97,2024-06-29 01:17:27,2024-06-29 01:19:27,120,0.17646313666277919,128,12416
98,2024-06-29 01:19:27,2024-06-29 01:21:24,117,0.17656422102399502,128,12544
99,2024-06-29 01:21:24,2024-06-29 01:23:20,116,0.17661501291037224,128,12672
100,2024-06-29 01:23:20,2024-06-29 01:25:19,119,0.1767565546785608,128,12800
101,2024-06-29 01:25:19,2024-06-29 01:27:21,122,0.17653578999749384,128,12928
102,2024-06-29 01:27:21,2024-06-29 01:29:17,116,0.1766935554769727,128,13056
103,2024-06-29 01:29:17,2024-06-29 01:31:13,116,0.1766386527381141,128,13184
104,2024-06-29 01:31:13,2024-06-29 01:33:11,118,0.176653953510273,128,13312
105,2024-06-29 01:33:11,2024-06-29 01:35:08,117,0.1766103151028784,128,13440
106,2024-06-29 01:35:08,2024-06-29 01:37:04,116,0.1766810011720595,128,13568
107,2024-06-29 01:37:04,2024-06-29 01:39:01,117,0.17678632004955336,128,13696
108,2024-06-29 01:39:01,2024-06-29 01:40:59,118,0.1771580070537717,128,13824
109,2024-06-29 01:40:59,2024-06-29 01:42:57,118,0.17726498788310177,128,13952
110,2024-06-29 01:42:57,2024-06-29 01:44:54,117,0.17722375040173696,128,14080
111,2024-06-29 01:44:54,2024-06-29 01:46:50,116,0.17714591115143918,128,14208
112,2024-06-29 01:46:50,2024-06-29 01:48:47,117,0.1773029410397022,128,14336
113,2024-06-29 01:48:47,2024-06-29 01:50:44,117,0.17730982394734496,128,14464
114,2024-06-29 01:50:44,2024-06-29 01:52:40,116,0.17732092632521093,128,14592
115,2024-06-29 01:52:40,2024-06-29 01:54:40,120,0.17730783519049625,128,14720
116,2024-06-29 01:54:40,2024-06-29 01:56:38,118,0.17724961258858557,128,14848
117,2024-06-29 01:56:38,2024-06-29 01:58:34,116,0.17725390804089325,128,14976
118,2024-06-29 01:58:34,2024-06-29 02:00:31,117,0.1773660830022084,128,15104
119,2024-06-29 02:00:31,2024-06-29 02:02:27,116,0.17730446960228288,128,15232
120,2024-06-29 02:02:27,2024-06-29 02:04:23,116,0.17702669094682386,128,15360
121,2024-06-29 02:04:23,2024-06-29 02:06:21,118,0.1771691167724318,128,15488
122,2024-06-29 02:06:21,2024-06-29 02:08:25,124,0.17754218148652606,128,15616
123,2024-06-29 02:08:25,2024-06-29 02:10:23,118,0.17755719489347396,128,15744
124,2024-06-29 02:10:23,2024-06-29 02:12:19,116,0.17762518529915633,128,15872
125,2024-06-29 02:12:19,2024-06-29 02:14:21,122,0.1773144808710422,128,16000
126,2024-06-29 02:14:21,2024-06-29 02:16:18,117,0.1778061315148387,128,16128
127,2024-06-29 02:16:18,2024-06-29 02:18:14,116,0.17767268129171215,128,16256
128,2024-06-29 02:18:14,2024-06-29 02:20:10,116,0.17772922557806453,128,16384
129,2024-06-29 02:20:10,2024-06-29 02:22:13,123,0.17764639859198508,128,16512
130,2024-06-29 02:22:13,2024-06-29 02:24:10,117,0.17757541928806456,128,16640
131,2024-06-29 02:24:10,2024-06-29 02:26:07,117,0.17775610451473944,128,16768
132,2024-06-29 02:26:07,2024-06-29 02:28:06,119,0.17771888498565755,128,16896
133,2024-06-29 02:28:06,2024-06-29 02:30:04,118,0.17774230693722085,128,17024
134,2024-06-29 02:30:04,2024-06-29 02:32:08,124,0.17816651034027292,128,17152
135,2024-06-29 02:32:08,2024-06-29 02:34:04,116,0.17828665286059553,128,17280
136,2024-06-29 02:34:04,2024-06-29 02:36:00,116,0.1783733547166749,128,17408
137,2024-06-29 02:36:00,2024-06-29 02:38:01,121,0.1785100170240695,128,17536
138,2024-06-29 02:38:01,2024-06-29 02:39:57,116,0.17865760440873443,128,17664
139,2024-06-29 02:39:57,2024-06-29 02:41:53,116,0.17865734452866008,128,17792
140,2024-06-29 02:41:53,2024-06-29 02:43:54,121,0.17852113063332503,128,17920
141,2024-06-29 02:43:54,2024-06-29 02:45:50,116,0.1784672558418362,128,18048
142,2024-06-29 02:45:50,2024-06-29 02:47:50,120,0.1784535456519603,128,18176
143,2024-06-29 02:47:50,2024-06-29 02:49:48,118,0.1784748634487593,128,18304
144,2024-06-29 02:49:48,2024-06-29 02:51:48,120,0.17847366680071963,128,18432
145,2024-06-29 02:51:48,2024-06-29 02:53:45,117,0.17852965662399503,128,18560
146,2024-06-29 02:53:45,2024-06-29 02:55:48,123,0.17854191733029778,128,18688
147,2024-06-29 02:55:48,2024-06-29 02:57:45,117,0.1785156181740447,128,18816
148,2024-06-29 02:57:45,2024-06-29 02:59:45,120,0.17854595595535983,128,18944
149,2024-06-29 02:59:45,2024-06-29 03:01:41,116,0.17859258925784122,128,19072
150,2024-06-29 03:01:41,2024-06-29 03:03:37,116,0.17858551529054598,128,19200
151,2024-06-29 03:03:37,2024-06-29 03:05:37,120,0.17844808079761795,128,19328
152,2024-06-29 03:05:37,2024-06-29 03:07:33,116,0.17844187303947892,128,19456
153,2024-06-29 03:07:33,2024-06-29 03:09:29,116,0.17848035596454087,128,19584
154,2024-06-29 03:09:29,2024-06-29 03:11:27,118,0.17852889498243177,128,19712
155,2024-06-29 03:11:27,2024-06-29 03:13:24,117,0.17851448070029777,128,19840
156,2024-06-29 03:13:24,2024-06-29 03:15:23,119,0.17852248047488833,128,19968
157,2024-06-29 03:15:23,2024-06-29 03:17:19,116,0.17854532282186103,128,20096
158,2024-06-29 03:17:19,2024-06-29 03:19:17,118,0.1786848533750372,128,20224
159,2024-06-29 03:19:17,2024-06-29 03:21:13,116,0.1787070551789578,128,20352
160,2024-06-29 03:21:13,2024-06-29 03:23:16,123,0.17866517851650127,128,20480
161,2024-06-29 03:23:16,2024-06-29 03:25:12,116,0.17864147440404463,128,20608
162,2024-06-29 03:25:12,2024-06-29 03:27:08,116,0.17885472223364768,128,20736
163,2024-06-29 03:27:08,2024-06-29 03:29:04,116,0.17880592631558312,128,20864
164,2024-06-29 03:29:04,2024-06-29 03:31:01,117,0.17858671976866003,128,20992
165,2024-06-29 03:31:01,2024-06-29 03:32:57,116,0.1786770977659057,128,21120
166,2024-06-29 03:32:57,2024-06-29 03:34:58,121,0.17872589004972705,128,21248
167,2024-06-29 03:34:58,2024-06-29 03:36:54,116,0.17866281333449127,128,21376
168,2024-06-29 03:36:54,2024-06-29 03:38:55,121,0.17851986792655083,128,21504
169,2024-06-29 03:38:55,2024-06-29 03:40:58,123,0.17855742737590563,128,21632
170,2024-06-29 03:40:58,2024-06-29 03:42:53,115,0.17856481596374688,128,21760
171,2024-06-29 03:42:53,2024-06-29 03:44:57,124,0.17855131937890814,128,21888
172,2024-06-29 03:44:57,2024-06-29 03:46:54,117,0.17861109904803968,128,22016
173,2024-06-29 03:46:54,2024-06-29 03:48:50,116,0.17863799126014884,128,22144
174,2024-06-29 03:48:50,2024-06-29 03:51:00,130,0.17865237694915626,128,22272
175,2024-06-29 03:51:00,2024-06-29 03:52:56,116,0.1786491907189826,128,22400
176,2024-06-29 03:52:56,2024-06-29 03:54:51,115,0.17873155536124072,128,22528
177,2024-06-29 03:54:51,2024-06-29 03:56:53,122,0.17939851361399506,128,22656
178,2024-06-29 03:56:53,2024-06-29 03:58:49,116,0.17957158693928046,128,22784
179,2024-06-29 03:58:49,2024-06-29 04:00:45,116,0.17976870892389582,128,22912
180,2024-06-29 04:00:45,2024-06-29 04:02:40,115,0.17965163968786607,128,23040
181,2024-06-29 04:02:40,2024-06-29 04:04:36,116,0.17965476985543424,128,23168
182,2024-06-29 04:04:36,2024-06-29 04:06:33,117,0.178767214055732,128,23296
183,2024-06-29 04:06:33,2024-06-29 04:08:34,121,0.17873854732893302,128,23424
184,2024-06-29 04:08:34,2024-06-29 04:10:31,117,0.17864071400186105,128,23552
185,2024-06-29 04:10:31,2024-06-29 04:12:27,116,0.17877366931692307,128,23680
186,2024-06-29 04:12:27,2024-06-29 04:14:23,116,0.17882256829799012,128,23808
187,2024-06-29 04:14:23,2024-06-29 04:16:19,116,0.17885017068362286,128,23936
188,2024-06-29 04:16:19,2024-06-29 04:18:15,116,0.1792620561004963,128,24064
189,2024-06-29 04:18:15,2024-06-29 04:20:11,116,0.17913962087136484,128,24192
190,2024-06-29 04:20:11,2024-06-29 04:22:12,121,0.17903288306955337,128,24320
191,2024-06-29 04:22:12,2024-06-29 04:24:08,116,0.17912567070392063,128,24448
192,2024-06-29 04:24:08,2024-06-29 04:26:04,116,0.17912137413602983,128,24576
193,2024-06-29 04:26:04,2024-06-29 04:28:01,117,0.1790198872790075,128,24704
194,2024-06-29 04:28:01,2024-06-29 04:29:57,116,0.17890749700067002,128,24832
195,2024-06-29 04:29:57,2024-06-29 04:31:54,117,0.17906737337602974,128,24960
196,2024-06-29 04:31:54,2024-06-29 04:33:50,116,0.17911322676205954,128,25088
197,2024-06-29 04:33:50,2024-06-29 04:35:47,117,0.1792177369028536,128,25216
198,2024-06-29 04:35:47,2024-06-29 04:37:45,118,0.17917104289349872,128,25344
199,2024-06-29 04:37:45,2024-06-29 04:39:43,118,0.179243151351067,128,25472
200,2024-06-29 04:39:43,2024-06-29 04:41:39,116,0.17917027764404464,128,25600
201,2024-06-29 04:41:39,2024-06-29 04:43:36,117,0.18050933467367247,128,25728
202,2024-06-29 04:43:36,2024-06-29 04:45:34,118,0.18041366894838706,128,25856
203,2024-06-29 04:45:34,2024-06-29 04:47:30,116,0.1805451941983623,128,25984
204,2024-06-29 04:47:30,2024-06-29 04:49:30,120,0.18038928580734498,128,26112
205,2024-06-29 04:49:30,2024-06-29 04:51:28,118,0.18046872126059557,128,26240
206,2024-06-29 04:51:28,2024-06-29 04:53:24,116,0.18044127368526053,128,26368
207,2024-06-29 04:53:24,2024-06-29 04:55:21,117,0.1807797539527295,128,26496
208,2024-06-29 04:55:21,2024-06-29 04:57:23,122,0.18004118147694786,128,26624
209,2024-06-29 04:57:23,2024-06-29 04:59:19,116,0.1803220017628288,128,26752
210,2024-06-29 04:59:19,2024-06-29 05:01:18,119,0.1803353285090075,128,26880
211,2024-06-29 05:01:18,2024-06-29 05:03:14,116,0.18014192632198509,128,27008
212,2024-06-29 05:03:14,2024-06-29 05:05:09,115,0.18008107748928037,128,27136
213,2024-06-29 05:05:09,2024-06-29 05:07:07,118,0.18003017533486348,128,27264
214,2024-06-29 05:07:07,2024-06-29 05:09:03,116,0.18004190914908183,128,27392
215,2024-06-29 05:09:03,2024-06-29 05:11:00,117,0.18001399632903223,128,27520
216,2024-06-29 05:11:00,2024-06-29 05:12:59,119,0.18008386148397024,128,27648
217,2024-06-29 05:12:59,2024-06-29 05:14:55,116,0.18008528156746897,128,27776
218,2024-06-29 05:14:55,2024-06-29 05:16:52,117,0.18012158228568237,128,27904
219,2024-06-29 05:16:52,2024-06-29 05:18:50,118,0.18023371702980154,128,28032
220,2024-06-29 05:18:50,2024-06-29 05:20:46,116,0.1802594705115385,128,28160
221,2024-06-29 05:20:46,2024-06-29 05:22:51,125,0.18024264347138966,128,28288
222,2024-06-29 05:22:51,2024-06-29 05:24:46,115,0.180199413025062,128,28416
223,2024-06-29 05:24:46,2024-06-29 05:26:43,117,0.1801866953400248,128,28544
224,2024-06-29 05:26:43,2024-06-29 05:28:38,115,0.180253033455459,128,28672
225,2024-06-29 05:28:38,2024-06-29 05:30:37,119,0.18030934974079404,128,28800
226,2024-06-29 05:30:37,2024-06-29 05:32:34,117,0.18041706217677417,128,28928
227,2024-06-29 05:32:34,2024-06-29 05:34:31,117,0.18032955020781635,128,29056
228,2024-06-29 05:34:31,2024-06-29 05:36:27,116,0.18038177022920587,128,29184
229,2024-06-29 05:36:27,2024-06-29 05:38:25,118,0.18039145435171214,128,29312
230,2024-06-29 05:38:25,2024-06-29 05:40:22,117,0.18041228910049625,128,29440
231,2024-06-29 05:40:22,2024-06-29 05:42:18,116,0.18045565988761783,128,29568
232,2024-06-29 05:42:18,2024-06-29 05:44:15,117,0.18043988527307694,128,29696
233,2024-06-29 05:44:15,2024-06-29 05:46:12,117,0.18050804354791566,128,29824
234,2024-06-29 05:46:12,2024-06-29 05:48:09,117,0.18049803538533502,128,29952
235,2024-06-29 05:48:09,2024-06-29 05:50:05,116,0.1805143069815137,128,30080
236,2024-06-29 05:50:05,2024-06-29 05:52:02,117,0.1805159306560049,128,30208
237,2024-06-29 05:52:02,2024-06-29 05:53:58,116,0.18048028547575687,128,30336
238,2024-06-29 05:53:58,2024-06-29 05:55:55,117,0.18041053012290328,128,30464
239,2024-06-29 05:55:55,2024-06-29 05:57:55,120,0.1803458675572705,128,30592
240,2024-06-29 05:57:55,2024-06-29 05:59:53,118,0.1802996830281638,128,30720
241,2024-06-29 05:59:53,2024-06-29 06:01:50,117,0.18147023276893298,128,30848
242,2024-06-29 06:01:50,2024-06-29 06:03:46,116,0.1813677516732258,128,30976
243,2024-06-29 06:03:46,2024-06-29 06:05:42,116,0.18143488097823818,128,31104
244,2024-06-29 06:05:42,2024-06-29 06:07:39,117,0.18138559224161288,128,31232
245,2024-06-29 06:07:39,2024-06-29 06:09:35,116,0.18157348919650124,128,31360
246,2024-06-29 06:09:35,2024-06-29 06:11:31,116,0.18157261997379653,128,31488
247,2024-06-29 06:11:31,2024-06-29 06:13:27,116,0.18162876478126547,128,31616
248,2024-06-29 06:13:27,2024-06-29 06:15:24,117,0.18173239353895784,128,31744
249,2024-06-29 06:15:24,2024-06-29 06:17:23,119,0.1816497857207196,128,31872
250,2024-06-29 06:17:23,2024-06-29 06:19:26,123,0.18057065348119103,128,32000
251,2024-06-29 06:19:26,2024-06-29 06:21:24,118,0.18053805564305214,128,32128
252,2024-06-29 06:21:24,2024-06-29 06:23:21,117,0.18053935555808934,128,32256
253,2024-06-29 06:23:21,2024-06-29 06:25:20,119,0.18073812690503718,128,32384
254,2024-06-29 06:25:20,2024-06-29 06:27:16,116,0.18072965921605455,128,32512
255,2024-06-29 06:27:16,2024-06-29 06:29:13,117,0.18062660408841189,128,32640
256,2024-06-29 06:29:13,2024-06-29 06:31:11,118,0.18070444904124072,128,32768
257,2024-06-29 06:31:11,2024-06-29 06:33:13,122,0.1806273000137221,128,32896
258,2024-06-29 06:33:13,2024-06-29 06:35:09,116,0.18059988358369725,128,33024
259,2024-06-29 06:35:09,2024-06-29 06:37:05,116,0.18064881181483874,128,33152
260,2024-06-29 06:37:05,2024-06-29 06:39:02,117,0.18072204183332508,128,33280
261,2024-06-29 06:39:02,2024-06-29 06:41:04,122,0.18075391037667493,128,33408
262,2024-06-29 06:41:04,2024-06-29 06:42:59,115,0.1808189353013896,128,33536
263,2024-06-29 06:42:59,2024-06-29 06:45:05,126,0.18087893670223326,128,33664
264,2024-06-29 06:45:05,2024-06-29 06:47:01,116,0.1808450070965509,128,33792
265,2024-06-29 06:47:01,2024-06-29 06:48:57,116,0.1806739979189578,128,33920
266,2024-06-29 06:48:57,2024-06-29 06:50:59,122,0.18063786473133991,128,34048
267,2024-06-29 06:50:59,2024-06-29 06:52:55,116,0.18065848332223328,128,34176
268,2024-06-29 06:52:55,2024-06-29 06:54:52,117,0.1805982225933747,128,34304
269,2024-06-29 06:54:52,2024-06-29 06:56:47,115,0.18073277360895787,128,34432
270,2024-06-29 06:56:47,2024-06-29 06:58:50,123,0.1807501523887841,128,34560
271,2024-06-29 06:58:50,2024-06-29 07:00:49,119,0.18073930884121592,128,34688
272,2024-06-29 07:00:49,2024-06-29 07:02:44,115,0.18100796645158815,128,34816
273,2024-06-29 07:02:44,2024-06-29 07:04:47,123,0.18092024737151363,128,34944
274,2024-06-29 07:04:47,2024-06-29 07:06:45,118,0.18094396289441686,128,35072
275,2024-06-29 07:06:45,2024-06-29 07:08:40,115,0.18096566560598012,128,35200
276,2024-06-29 07:08:40,2024-06-29 07:10:36,116,0.18101938023133995,128,35328
277,2024-06-29 07:10:36,2024-06-29 07:12:39,123,0.18111416077431763,128,35456
278,2024-06-29 07:12:39,2024-06-29 07:14:40,121,0.1810441149672705,128,35584
279,2024-06-29 07:14:40,2024-06-29 07:16:36,116,0.1810033152155087,128,35712
280,2024-06-29 07:16:36,2024-06-29 07:18:32,116,0.18100188514563276,128,35840
281,2024-06-29 07:18:32,2024-06-29 07:20:32,120,0.1809794674090819,128,35968
282,2024-06-29 07:20:32,2024-06-29 07:22:31,119,0.18099101904421835,128,36096
283,2024-06-29 07:22:31,2024-06-29 07:24:29,118,0.18101899544468986,128,36224
284,2024-06-29 07:24:29,2024-06-29 07:26:25,116,0.18107294507736973,128,36352
285,2024-06-29 07:26:25,2024-06-29 07:28:27,122,0.1811794650739454,128,36480
286,2024-06-29 07:28:27,2024-06-29 07:30:22,115,0.18146619659885863,128,36608
287,2024-06-29 07:30:22,2024-06-29 07:32:22,120,0.18105825031657566,128,36736
288,2024-06-29 07:32:22,2024-06-29 07:34:18,116,0.1810371101225806,128,36864
289,2024-06-29 07:34:18,2024-06-29 07:36:14,116,0.18125522380297773,128,36992
290,2024-06-29 07:36:14,2024-06-29 07:38:11,117,0.1809434121045906,128,37120
291,2024-06-29 07:38:11,2024-06-29 07:40:08,117,0.18091651686496277,128,37248
