generation,start_time,end_time,duration,hypervolume,population_size,total_evaluations
36,2024-06-28 22:59:16,2024-06-28 23:01:12,116,0.15923137971357323,128,4608
37,2024-06-28 23:01:12,2024-06-28 23:03:10,118,0.15949125447039708,128,4736
38,2024-06-28 23:03:10,2024-06-28 23:05:07,117,0.15963767434466503,128,4864
39,2024-06-28 23:05:07,2024-06-28 23:07:03,116,0.15905931810401983,128,4992
40,2024-06-28 23:07:03,2024-06-28 23:08:59,116,0.15907188663982633,128,5120
41,2024-06-28 23:08:59,2024-06-28 23:10:55,116,0.15909773539151364,128,5248
42,2024-06-28 23:10:55,2024-06-28 23:12:51,116,0.15806880253672453,128,5376
43,2024-06-28 23:12:51,2024-06-28 23:14:47,116,0.15858842369550868,128,5504
44,2024-06-28 23:14:47,2024-06-28 23:16:46,119,0.1587043187435484,128,5632
45,2024-06-28 23:16:46,2024-06-28 23:18:42,116,0.15969629271436722,128,5760
46,2024-06-28 23:18:42,2024-06-28 23:20:38,116,0.15987120901084367,128,5888
47,2024-06-28 23:20:38,2024-06-28 23:22:35,117,0.1598967254980397,128,6016
48,2024-06-28 23:22:35,2024-06-28 23:24:36,121,0.15992010652831265,128,6144
49,2024-06-28 23:24:36,2024-06-28 23:26:35,119,0.16043893002330026,128,6272
50,2024-06-28 23:26:35,2024-06-28 23:28:36,121,0.16049507149960296,128,6400
51,2024-06-28 23:28:36,2024-06-28 23:30:36,120,0.16066412756104217,128,6528
52,2024-06-28 23:30:36,2024-06-28 23:32:37,121,0.15921123007029775,128,6656
53,2024-06-28 23:32:37,2024-06-28 23:34:34,117,0.1591982308352605,128,6784
54,2024-06-28 23:34:34,2024-06-28 23:36:30,116,0.161674496742804,128,6912
55,2024-06-28 23:36:30,2024-06-28 23:38:27,117,0.16226483747178658,128,7040
56,2024-06-28 23:38:27,2024-06-28 23:40:23,116,0.16584146583203474,128,7168
57,2024-06-28 23:40:23,2024-06-28 23:42:21,118,0.165848481546129,128,7296
58,2024-06-28 23:42:21,2024-06-28 23:44:20,119,0.1661525039566501,128,7424
59,2024-06-28 23:44:20,2024-06-28 23:46:22,122,0.1660434516012159,128,7552
60,2024-06-28 23:46:22,2024-06-28 23:48:42,140,0.16612539953635233,128,7680
61,2024-06-28 23:48:42,2024-06-28 23:50:39,117,0.16615545263106693,128,7808
62,2024-06-28 23:50:39,2024-06-28 23:52:35,116,0.16619569616709673,128,7936
63,2024-06-28 23:52:35,2024-06-28 23:54:31,116,0.16696244740535976,128,8064
64,2024-06-28 23:54:31,2024-06-28 23:56:29,118,0.17000843572699753,128,8192
65,2024-06-28 23:56:29,2024-06-28 23:58:25,116,0.16998476773749377,128,8320
66,2024-06-28 23:58:25,2024-06-29 00:00:22,117,0.17007225588374691,128,8448
67,2024-06-29 00:00:22,2024-06-29 00:02:20,118,0.1700561280388834,128,8576
68,2024-06-29 00:02:20,2024-06-29 00:04:20,120,0.17005103669957816,128,8704
69,2024-06-29 00:04:20,2024-06-29 00:06:16,116,0.1698648424004218,128,8832
70,2024-06-29 00:06:16,2024-06-29 00:08:12,116,0.17111198923831264,128,8960
71,2024-06-29 00:08:12,2024-06-29 00:10:08,116,0.17113816192521092,128,9088
72,2024-06-29 00:10:08,2024-06-29 00:12:08,120,0.1712588527077667,128,9216
73,2024-06-29 00:12:08,2024-06-29 00:14:07,119,0.17133046208486352,128,9344
74,2024-06-29 00:14:07,2024-06-29 00:16:03,116,0.17142624369449133,128,9472
75,2024-06-29 00:16:03,2024-06-29 00:17:59,116,0.17144063599848636,128,9600
76,2024-06-29 00:17:59,2024-06-29 00:20:01,122,0.1728406202291315,128,9728
77,2024-06-29 00:20:01,2024-06-29 00:21:57,116,0.17282235053533493,128,9856
78,2024-06-29 00:21:57,2024-06-29 00:23:52,115,0.1727288031394293,128,9984
79,2024-06-29 00:23:52,2024-06-29 00:25:48,116,0.1727926168808933,128,10112
80,2024-06-29 00:25:48,2024-06-29 00:27:46,118,0.17323995296816372,128,10240
81,2024-06-29 00:27:46,2024-06-29 00:29:44,118,0.17332040922684863,128,10368
82,2024-06-29 00:29:44,2024-06-29 00:31:44,120,0.17251315141397025,128,10496
83,2024-06-29 00:31:44,2024-06-29 00:33:43,119,0.17253516781290323,128,10624
84,2024-06-29 00:33:43,2024-06-29 00:35:41,118,0.17258526683109182,128,10752
85,2024-06-29 00:35:41,2024-06-29 00:37:39,118,0.17266732080905708,128,10880
86,2024-06-29 00:37:39,2024-06-29 00:39:35,116,0.17517645219513647,128,11008
87,2024-06-29 00:39:35,2024-06-29 00:41:34,119,0.17515072635883377,128,11136
88,2024-06-29 00:41:34,2024-06-29 00:43:36,122,0.17510202396496274,128,11264
89,2024-06-29 00:43:36,2024-06-29 00:45:32,116,0.17512620846573204,128,11392
90,2024-06-29 00:45:32,2024-06-29 00:47:28,116,0.17513744732868486,128,11520
91,2024-06-29 00:47:28,2024-06-29 00:49:24,116,0.17515983138223323,128,11648
92,2024-06-29 00:49:24,2024-06-29 00:51:20,116,0.17510330647473943,128,11776
93,2024-06-29 00:51:20,2024-06-29 00:53:16,116,0.1751448117049876,128,11904
94,2024-06-29 00:53:16,2024-06-29 00:55:12,116,0.17550052288640197,128,12032
95,2024-06-29 00:55:12,2024-06-29 00:57:14,122,0.1751895805558064,128,12160
96,2024-06-29 00:57:14,2024-06-29 00:59:11,117,0.17515714987389583,128,12288
97,2024-06-29 00:59:11,2024-06-29 01:01:10,119,0.17520275869419358,128,12416
98,2024-06-29 01:01:10,2024-06-29 01:03:09,119,0.17521391015660048,128,12544
99,2024-06-29 01:03:09,2024-06-29 01:05:06,117,0.17537516839714648,128,12672
100,2024-06-29 01:05:06,2024-06-29 01:07:02,116,0.1752998996774442,128,12800
101,2024-06-29 01:07:02,2024-06-29 01:09:02,120,0.1752692531034243,128,12928
102,2024-06-29 01:09:02,2024-06-29 01:10:57,115,0.17517038588434247,128,13056
103,2024-06-29 01:10:57,2024-06-29 01:12:57,120,0.17514737069359804,128,13184
104,2024-06-29 01:12:57,2024-06-29 01:14:53,116,0.17511362586136472,128,13312
105,2024-06-29 01:14:53,2024-06-29 01:16:48,115,0.17524852343538458,128,13440
106,2024-06-29 01:16:48,2024-06-29 01:18:46,118,0.17528374729905707,128,13568
107,2024-06-29 01:18:46,2024-06-29 01:20:47,121,0.17539327647573202,128,13696
108,2024-06-29 01:20:47,2024-06-29 01:22:43,116,0.17534631368761786,128,13824
109,2024-06-29 01:22:43,2024-06-29 01:24:38,115,0.17534145605496282,128,13952
110,2024-06-29 01:24:38,2024-06-29 01:26:37,119,0.17542865009250624,128,14080
111,2024-06-29 01:26:37,2024-06-29 01:28:37,120,0.1754784014873449,128,14208
112,2024-06-29 01:28:37,2024-06-29 01:30:36,119,0.17864055429344916,128,14336
113,2024-06-29 01:30:36,2024-06-29 01:32:33,117,0.17820717048612905,128,14464
114,2024-06-29 01:32:33,2024-06-29 01:34:29,116,0.1781699947857816,128,14592
115,2024-06-29 01:34:29,2024-06-29 01:36:26,117,0.17816864142116626,128,14720
116,2024-06-29 01:36:26,2024-06-29 01:38:28,122,0.17828940855607936,128,14848
117,2024-06-29 01:38:28,2024-06-29 01:40:27,119,0.17818207398595537,128,14976
118,2024-06-29 01:40:27,2024-06-29 01:42:27,120,0.17814070262677426,128,15104
119,2024-06-29 01:42:27,2024-06-29 01:44:24,117,0.17866420989736975,128,15232
120,2024-06-29 01:44:24,2024-06-29 01:46:23,119,0.17898802913533504,128,15360
121,2024-06-29 01:46:23,2024-06-29 01:48:23,120,0.1790378159461042,128,15488
122,2024-06-29 01:48:23,2024-06-29 01:50:26,123,0.1788762524282879,128,15616
123,2024-06-29 01:50:26,2024-06-29 01:52:23,117,0.1788966235129281,128,15744
124,2024-06-29 01:52:23,2024-06-29 01:54:21,118,0.17882815238999997,128,15872
125,2024-06-29 01:54:21,2024-06-29 01:56:17,116,0.178777751144665,128,16000
126,2024-06-29 01:56:17,2024-06-29 01:58:18,121,0.17879464696066993,128,16128
127,2024-06-29 01:58:18,2024-06-29 02:00:14,116,0.17888791590334988,128,16256
128,2024-06-29 02:00:14,2024-06-29 02:02:14,120,0.179222791612928,128,16384
129,2024-06-29 02:02:14,2024-06-29 02:04:09,115,0.17908976339791566,128,16512
130,2024-06-29 02:04:09,2024-06-29 02:06:05,116,0.1791677118534243,128,16640
131,2024-06-29 02:06:05,2024-06-29 02:08:01,116,0.17898914083977666,128,16768
132,2024-06-29 02:08:01,2024-06-29 02:09:59,118,0.1786267671103226,128,16896
133,2024-06-29 02:09:59,2024-06-29 02:11:56,117,0.17862302769580649,128,17024
134,2024-06-29 02:11:56,2024-06-29 02:13:57,121,0.17943575412362284,128,17152
135,2024-06-29 02:13:57,2024-06-29 02:15:59,122,0.17994141392866006,128,17280
136,2024-06-29 02:15:59,2024-06-29 02:17:55,116,0.17999169423856085,128,17408
137,2024-06-29 02:17:55,2024-06-29 02:19:55,120,0.17986036431699745,128,17536
138,2024-06-29 02:19:55,2024-06-29 02:21:53,118,0.17987176107692307,128,17664
139,2024-06-29 02:21:53,2024-06-29 02:23:51,118,0.1800163965382878,128,17792
140,2024-06-29 02:23:51,2024-06-29 02:25:46,115,0.18004323269573205,128,17920
141,2024-06-29 02:25:46,2024-06-29 02:27:44,118,0.18007502438352357,128,18048
142,2024-06-29 02:27:44,2024-06-29 02:29:39,115,0.18042346069208437,128,18176
143,2024-06-29 02:29:39,2024-06-29 02:31:35,116,0.18040794805357316,128,18304
144,2024-06-29 02:31:35,2024-06-29 02:33:35,120,0.18059233918131512,128,18432
145,2024-06-29 02:33:35,2024-06-29 02:35:35,120,0.18028380121111665,128,18560
146,2024-06-29 02:35:35,2024-06-29 02:37:36,121,0.17992829923101736,128,18688
147,2024-06-29 02:37:36,2024-06-29 02:39:31,115,0.17987962808890817,128,18816
148,2024-06-29 02:39:31,2024-06-29 02:41:28,117,0.18010123224890823,128,18944
149,2024-06-29 02:41:28,2024-06-29 02:43:31,123,0.1799061681963275,128,19072
150,2024-06-29 02:43:31,2024-06-29 02:45:26,115,0.1798884653620844,128,19200
151,2024-06-29 02:45:26,2024-06-29 02:47:22,116,0.17999108841163775,128,19328
152,2024-06-29 02:47:22,2024-06-29 02:49:19,117,0.1799380097296774,128,19456
153,2024-06-29 02:49:19,2024-06-29 02:51:15,116,0.18006919387317616,128,19584
154,2024-06-29 02:51:15,2024-06-29 02:53:21,126,0.18009540494186105,128,19712
155,2024-06-29 02:53:21,2024-06-29 02:55:25,124,0.18015458573111665,128,19840
156,2024-06-29 02:55:25,2024-06-29 02:57:21,116,0.180100684124665,128,19968
157,2024-06-29 02:57:21,2024-06-29 02:59:16,115,0.1802672048555087,128,20096
158,2024-06-29 02:59:16,2024-06-29 03:01:13,117,0.18027269980245664,128,20224
159,2024-06-29 03:01:13,2024-06-29 03:03:10,117,0.18041583840687345,128,20352
160,2024-06-29 03:03:10,2024-06-29 03:05:06,116,0.1804323006919851,128,20480
161,2024-06-29 03:05:06,2024-06-29 03:07:08,122,0.18043761523955335,128,20608
162,2024-06-29 03:07:08,2024-06-29 03:09:04,116,0.18061681294431764,128,20736
163,2024-06-29 03:09:04,2024-06-29 03:11:02,118,0.1806430239881886,128,20864
164,2024-06-29 03:11:02,2024-06-29 03:12:58,116,0.1808379136154839,128,20992
165,2024-06-29 03:12:58,2024-06-29 03:14:54,116,0.1803514418805459,128,21120
166,2024-06-29 03:14:54,2024-06-29 03:16:52,118,0.18032512580831267,128,21248
167,2024-06-29 03:16:52,2024-06-29 03:18:47,115,0.18027125259096777,128,21376
168,2024-06-29 03:18:47,2024-06-29 03:20:44,117,0.18039811274791565,128,21504
169,2024-06-29 03:20:44,2024-06-29 03:22:43,119,0.18035704815069478,128,21632
170,2024-06-29 03:22:43,2024-06-29 03:24:40,117,0.18058163103131514,128,21760
171,2024-06-29 03:24:40,2024-06-29 03:26:36,116,0.18068401115024818,128,21888
172,2024-06-29 03:26:36,2024-06-29 03:28:31,115,0.18056325934900747,128,22016
173,2024-06-29 03:28:31,2024-06-29 03:30:28,117,0.18052924252744418,128,22144
174,2024-06-29 03:30:28,2024-06-29 03:32:24,116,0.18050473367821343,128,22272
175,2024-06-29 03:32:24,2024-06-29 03:34:22,118,0.18040834192960295,128,22400
176,2024-06-29 03:34:22,2024-06-29 03:36:20,118,0.1804028480132258,128,22528
177,2024-06-29 03:36:20,2024-06-29 03:38:16,116,0.1803465854309429,128,22656
178,2024-06-29 03:38:16,2024-06-29 03:40:16,120,0.1804880233744417,128,22784
179,2024-06-29 03:40:16,2024-06-29 03:42:11,115,0.18052220722689827,128,22912
180,2024-06-29 03:42:11,2024-06-29 03:44:08,117,0.18058674195024815,128,23040
181,2024-06-29 03:44:08,2024-06-29 03:46:07,119,0.18052469172466504,128,23168
182,2024-06-29 03:46:07,2024-06-29 03:48:07,120,0.18051856484186102,128,23296
183,2024-06-29 03:48:07,2024-06-29 03:50:07,120,0.1806465091474938,128,23424
184,2024-06-29 03:50:07,2024-06-29 03:52:06,119,0.180718524889206,128,23552
185,2024-06-29 03:52:06,2024-06-29 03:54:05,119,0.1806859213650125,128,23680
186,2024-06-29 03:54:05,2024-06-29 03:56:03,118,0.18075143665913154,128,23808
187,2024-06-29 03:56:03,2024-06-29 03:58:02,119,0.1808342102407941,128,23936
188,2024-06-29 03:58:02,2024-06-29 03:59:58,116,0.18081642487379657,128,24064
189,2024-06-29 03:59:58,2024-06-29 04:01:55,117,0.18075637052287843,128,24192
190,2024-06-29 04:01:55,2024-06-29 04:03:55,120,0.18082689176714634,128,24320
191,2024-06-29 04:03:55,2024-06-29 04:05:58,123,0.18097842789751858,128,24448
192,2024-06-29 04:05:58,2024-06-29 04:07:57,119,0.18096025246009928,128,24576
193,2024-06-29 04:07:57,2024-06-29 04:09:52,115,0.18109729424674942,128,24704
194,2024-06-29 04:09:52,2024-06-29 04:11:48,116,0.18094401089156328,128,24832
195,2024-06-29 04:11:48,2024-06-29 04:13:46,118,0.18080828825260548,128,24960
196,2024-06-29 04:13:46,2024-06-29 04:15:45,119,0.18074220104066996,128,25088
197,2024-06-29 04:15:45,2024-06-29 04:17:43,118,0.18084162540188586,128,25216
198,2024-06-29 04:17:43,2024-06-29 04:19:45,122,0.1809973749013896,128,25344
199,2024-06-29 04:19:45,2024-06-29 04:21:42,117,0.18096791828047146,128,25472
200,2024-06-29 04:21:42,2024-06-29 04:23:46,124,0.1811059043316129,128,25600
201,2024-06-29 04:23:46,2024-06-29 04:25:44,118,0.18083365377416868,128,25728
202,2024-06-29 04:25:44,2024-06-29 04:27:44,120,0.18087430604667493,128,25856
203,2024-06-29 04:27:44,2024-06-29 04:29:43,119,0.1809219593068982,128,25984
204,2024-06-29 04:29:43,2024-06-29 04:31:40,117,0.1809366472087593,128,26112
205,2024-06-29 04:31:40,2024-06-29 04:33:35,115,0.18094342923444168,128,26240
206,2024-06-29 04:33:35,2024-06-29 04:35:31,116,0.18096006732985107,128,26368
207,2024-06-29 04:35:31,2024-06-29 04:37:31,120,0.18093875943965257,128,26496
208,2024-06-29 04:37:31,2024-06-29 04:39:27,116,0.18050707636312655,128,26624
209,2024-06-29 04:39:27,2024-06-29 04:41:29,122,0.18068844931689823,128,26752
210,2024-06-29 04:41:29,2024-06-29 04:43:30,121,0.18067545838429286,128,26880
211,2024-06-29 04:43:30,2024-06-29 04:45:26,116,0.18073812566282874,128,27008
212,2024-06-29 04:45:26,2024-06-29 04:47:23,117,0.18076421452761784,128,27136
213,2024-06-29 04:47:23,2024-06-29 04:49:19,116,0.18072797312454092,128,27264
214,2024-06-29 04:49:19,2024-06-29 04:51:18,119,0.1806012495493797,128,27392
215,2024-06-29 04:51:18,2024-06-29 04:53:23,125,0.1806237483832754,128,27520
216,2024-06-29 04:53:23,2024-06-29 04:55:18,115,0.18067247329156327,128,27648
217,2024-06-29 04:55:18,2024-06-29 04:57:16,118,0.18070287368312654,128,27776
218,2024-06-29 04:57:16,2024-06-29 04:59:15,119,0.18062678746297764,128,27904
219,2024-06-29 04:59:15,2024-06-29 05:01:15,120,0.18071250277764267,128,28032
220,2024-06-29 05:01:15,2024-06-29 05:03:17,122,0.18067680265890818,128,28160
221,2024-06-29 05:03:17,2024-06-29 05:05:17,120,0.18070383958851113,128,28288
222,2024-06-29 05:05:17,2024-06-29 05:07:18,121,0.1806471316586601,128,28416
223,2024-06-29 05:07:18,2024-06-29 05:09:18,120,0.18071570248990076,128,28544
224,2024-06-29 05:09:18,2024-06-29 05:11:14,116,0.18079830379218362,128,28672
225,2024-06-29 05:11:14,2024-06-29 05:13:09,115,0.18079158169434242,128,28800
226,2024-06-29 05:13:09,2024-06-29 05:15:06,117,0.18077148476858557,128,28928
227,2024-06-29 05:15:06,2024-06-29 05:17:05,119,0.18064445261585607,128,29056
228,2024-06-29 05:17:05,2024-06-29 05:19:01,116,0.18062024116029773,128,29184
229,2024-06-29 05:19:01,2024-06-29 05:20:56,115,0.18058686173243174,128,29312
230,2024-06-29 05:20:56,2024-06-29 05:22:58,122,0.18061635598982634,128,29440
231,2024-06-29 05:22:58,2024-06-29 05:24:54,116,0.18065159226630276,128,29568
232,2024-06-29 05:24:54,2024-06-29 05:26:54,120,0.1807095579902978,128,29696
233,2024-06-29 05:26:54,2024-06-29 05:28:52,118,0.1808000300755335,128,29824
234,2024-06-29 05:28:52,2024-06-29 05:30:48,116,0.18075556061689826,128,29952
235,2024-06-29 05:30:48,2024-06-29 05:32:47,119,0.18084845485171216,128,30080
236,2024-06-29 05:32:47,2024-06-29 05:34:46,119,0.18089514863652603,128,30208
237,2024-06-29 05:34:46,2024-06-29 05:36:43,117,0.18085350928652605,128,30336
238,2024-06-29 05:36:43,2024-06-29 05:38:39,116,0.18077289601818852,128,30464
239,2024-06-29 05:38:39,2024-06-29 05:40:35,116,0.18072108338942933,128,30592
240,2024-06-29 05:40:35,2024-06-29 05:42:32,117,0.18073094451384614,128,30720
241,2024-06-29 05:42:32,2024-06-29 05:44:28,116,0.18078371315481392,128,30848
242,2024-06-29 05:44:28,2024-06-29 05:46:25,117,0.18062472241511165,128,30976
243,2024-06-29 05:46:25,2024-06-29 05:48:20,115,0.18076752277096778,128,31104
244,2024-06-29 05:48:20,2024-06-29 05:50:17,117,0.180749937063201,128,31232
245,2024-06-29 05:50:17,2024-06-29 05:52:13,116,0.18060589118468984,128,31360
246,2024-06-29 05:52:13,2024-06-29 05:54:09,116,0.18065850482967744,128,31488
247,2024-06-29 05:54:09,2024-06-29 05:56:08,119,0.18066600631657573,128,31616
248,2024-06-29 05:56:08,2024-06-29 05:58:04,116,0.18068510144933003,128,31744
249,2024-06-29 05:58:04,2024-06-29 06:00:00,116,0.180702882624268,128,31872
250,2024-06-29 06:00:00,2024-06-29 06:01:58,118,0.18072356897615388,128,32000
251,2024-06-29 06:01:58,2024-06-29 06:03:56,118,0.18086872872873452,128,32128
252,2024-06-29 06:03:56,2024-06-29 06:05:52,116,0.18094178902325064,128,32256
253,2024-06-29 06:05:52,2024-06-29 06:07:48,116,0.18082373515228295,128,32384
254,2024-06-29 06:07:48,2024-06-29 06:09:45,117,0.18086955192836232,128,32512
255,2024-06-29 06:09:45,2024-06-29 06:11:43,118,0.18083641240203474,128,32640
256,2024-06-29 06:11:43,2024-06-29 06:13:41,118,0.18082391554987598,128,32768
257,2024-06-29 06:13:41,2024-06-29 06:15:37,116,0.1808440224251117,128,32896
258,2024-06-29 06:15:37,2024-06-29 06:17:37,120,0.18105887874071963,128,33024
259,2024-06-29 06:17:37,2024-06-29 06:19:36,119,0.18079923369354836,128,33152
260,2024-06-29 06:19:36,2024-06-29 06:21:37,121,0.18077950860521091,128,33280
261,2024-06-29 06:21:37,2024-06-29 06:23:36,119,0.18090292591054594,128,33408
262,2024-06-29 06:23:36,2024-06-29 06:25:31,115,0.18147290433362284,128,33536
263,2024-06-29 06:25:31,2024-06-29 06:27:27,116,0.18155935224322584,128,33664
264,2024-06-29 06:27:27,2024-06-29 06:29:23,116,0.1815655103116874,128,33792
265,2024-06-29 06:29:23,2024-06-29 06:31:20,117,0.18154619096501248,128,33920
266,2024-06-29 06:31:20,2024-06-29 06:33:16,116,0.18104087116739462,128,34048
267,2024-06-29 06:33:16,2024-06-29 06:35:13,117,0.18090215855019856,128,34176
268,2024-06-29 06:35:13,2024-06-29 06:37:10,117,0.1808890774447891,128,34304
269,2024-06-29 06:37:10,2024-06-29 06:39:06,116,0.18091434323930516,128,34432
270,2024-06-29 06:39:06,2024-06-29 06:41:04,118,0.18097697864583126,128,34560
271,2024-06-29 06:41:04,2024-06-29 06:43:07,123,0.18114497624240694,128,34688
272,2024-06-29 06:43:07,2024-06-29 06:45:04,117,0.18134023266982624,128,34816
273,2024-06-29 06:45:04,2024-06-29 06:47:00,116,0.18114641855518612,128,34944
274,2024-06-29 06:47:00,2024-06-29 06:48:55,115,0.18118384389627795,128,35072
275,2024-06-29 06:48:55,2024-06-29 06:50:51,116,0.18116806290598014,128,35200
276,2024-06-29 06:50:51,2024-06-29 06:52:47,116,0.18115640888570717,128,35328
277,2024-06-29 06:52:47,2024-06-29 06:54:42,115,0.18121665159647643,128,35456
278,2024-06-29 06:54:42,2024-06-29 06:56:47,125,0.1812184000980645,128,35584
279,2024-06-29 06:56:47,2024-06-29 06:58:43,116,0.18106545720109182,128,35712
280,2024-06-29 06:58:43,2024-06-29 07:00:42,119,0.1809765408086849,128,35840
281,2024-06-29 07:00:42,2024-06-29 07:02:39,117,0.18105440123523575,128,35968
282,2024-06-29 07:02:39,2024-06-29 07:04:36,117,0.1810950784051613,128,36096
283,2024-06-29 07:04:36,2024-06-29 07:06:36,120,0.18111622774327546,128,36224
284,2024-06-29 07:06:36,2024-06-29 07:08:33,117,0.18111270140235736,128,36352
285,2024-06-29 07:08:33,2024-06-29 07:10:35,122,0.18122621465424316,128,36480
286,2024-06-29 07:10:35,2024-06-29 07:12:35,120,0.18119262037962786,128,36608
287,2024-06-29 07:12:35,2024-06-29 07:14:31,116,0.18131563900129033,128,36736
288,2024-06-29 07:14:31,2024-06-29 07:16:26,115,0.18125472873506204,128,36864
289,2024-06-29 07:16:26,2024-06-29 07:18:25,119,0.18124975697535983,128,36992
290,2024-06-29 07:18:25,2024-06-29 07:20:22,117,0.1812176843607444,128,37120
291,2024-06-29 07:20:22,2024-06-29 07:22:21,119,0.18131018255382134,128,37248
292,2024-06-29 07:22:21,2024-06-29 07:24:19,118,0.18123246452900746,128,37376
293,2024-06-29 07:24:19,2024-06-29 07:26:15,116,0.18118400427511167,128,37504
294,2024-06-29 07:26:15,2024-06-29 07:28:14,119,0.18125289946811418,128,37632
295,2024-06-29 07:28:14,2024-06-29 07:30:09,115,0.18130043743037227,128,37760
296,2024-06-29 07:30:09,2024-06-29 07:32:05,116,0.1812668526462283,128,37888
297,2024-06-29 07:32:05,2024-06-29 07:34:05,120,0.18134762201044666,128,38016
298,2024-06-29 07:34:05,2024-06-29 07:36:08,123,0.18136091413146402,128,38144
299,2024-06-29 07:36:08,2024-06-29 07:38:07,119,0.18138703495846156,128,38272
300,2024-06-29 07:38:07,2024-06-29 07:40:08,121,0.18130546488307686,128,38400
301,2024-06-29 07:40:08,2024-06-29 07:42:08,120,0.18128940588831263,128,38528
302,2024-06-29 07:42:08,2024-06-29 07:44:09,121,0.18131872756744416,128,38656
303,2024-06-29 07:44:09,2024-06-29 07:46:04,115,0.18133556509957818,128,38784
304,2024-06-29 07:46:04,2024-06-29 07:48:00,116,0.18136223229578166,128,38912
305,2024-06-29 07:48:00,2024-06-29 07:50:04,124,0.18140678248513648,128,39040
306,2024-06-29 07:50:04,2024-06-29 07:51:59,115,0.18141834777000004,128,39168
307,2024-06-29 07:51:59,2024-06-29 07:53:57,118,0.18133475766419357,128,39296
308,2024-06-29 07:53:57,2024-06-29 07:55:52,115,0.18137176132997523,128,39424
309,2024-06-29 07:55:52,2024-06-29 07:57:48,116,0.181318255262804,128,39552
310,2024-06-29 07:57:48,2024-06-29 07:59:45,117,0.18144994948910675,128,39680
311,2024-06-29 07:59:45,2024-06-29 08:01:42,117,0.18136129462875933,128,39808
312,2024-06-29 08:01:42,2024-06-29 08:03:37,115,0.18146320828166257,128,39936
313,2024-06-29 08:03:37,2024-06-29 08:05:36,119,0.18138781965952852,128,40064
314,2024-06-29 08:05:36,2024-06-29 08:07:34,118,0.18152092366282882,128,40192
315,2024-06-29 08:07:34,2024-06-29 08:09:34,120,0.18176007554689824,128,40320
316,2024-06-29 08:09:34,2024-06-29 08:11:32,118,0.18178607433004962,128,40448
317,2024-06-29 08:11:32,2024-06-29 08:13:29,117,0.18169835979813895,128,40576
