generation,start_time,end_time,duration,hypervolume,population_size,total_evaluations
49,2024-06-29 13:31:05,2024-06-29 13:33:05,120,0.1638358133926303,128,6272
50,2024-06-29 13:33:05,2024-06-29 13:35:06,121,0.16402465170811414,128,6400
51,2024-06-29 13:35:06,2024-06-29 13:37:07,121,0.16479890935615385,128,6528
52,2024-06-29 13:37:07,2024-06-29 13:39:09,122,0.16480923372004957,128,6656
53,2024-06-29 13:39:09,2024-06-29 13:41:15,126,0.16470537863471466,128,6784
54,2024-06-29 13:41:15,2024-06-29 13:43:16,121,0.16478960181744418,128,6912
55,2024-06-29 13:43:16,2024-06-29 13:45:16,120,0.16477959141689827,128,7040
56,2024-06-29 13:45:16,2024-06-29 13:47:17,121,0.16484900401168734,128,7168
57,2024-06-29 13:47:17,2024-06-29 13:49:19,122,0.16514342776377175,128,7296
58,2024-06-29 13:49:19,2024-06-29 13:51:19,120,0.1651300232991812,128,7424
59,2024-06-29 13:51:19,2024-06-29 13:53:20,121,0.1652753435735484,128,7552
60,2024-06-29 13:53:20,2024-06-29 13:55:20,120,0.1650363837404715,128,7680
61,2024-06-29 13:55:20,2024-06-29 13:57:21,121,0.16545933246652608,128,7808
62,2024-06-29 13:57:21,2024-06-29 13:59:23,122,0.16553346737191066,128,7936
63,2024-06-29 13:59:23,2024-06-29 14:01:28,125,0.16552386898387095,128,8064
64,2024-06-29 14:01:28,2024-06-29 14:03:28,120,0.16558958827364764,128,8192
65,2024-06-29 14:03:28,2024-06-29 14:05:33,125,0.16558424701856084,128,8320
66,2024-06-29 14:05:33,2024-06-29 14:07:34,121,0.16563865316543427,128,8448
67,2024-06-29 14:07:34,2024-06-29 14:09:38,124,0.1659987090405459,128,8576
68,2024-06-29 14:09:38,2024-06-29 14:11:38,120,0.16605570209665013,128,8704
69,2024-06-29 14:11:38,2024-06-29 14:13:43,125,0.16616218806456576,128,8832
70,2024-06-29 14:13:43,2024-06-29 14:15:44,121,0.16719524278260545,128,8960
71,2024-06-29 14:15:44,2024-06-29 14:17:45,121,0.16729663678590573,128,9088
72,2024-06-29 14:17:45,2024-06-29 14:19:46,121,0.16695025229186106,128,9216
73,2024-06-29 14:19:46,2024-06-29 14:21:50,124,0.16697877859833749,128,9344
74,2024-06-29 14:21:50,2024-06-29 14:23:51,121,0.16738887722828782,128,9472
75,2024-06-29 14:23:51,2024-06-29 14:25:55,124,0.16700899517920598,128,9600
76,2024-06-29 14:25:55,2024-06-29 14:27:56,121,0.16709440432779157,128,9728
77,2024-06-29 14:27:56,2024-06-29 14:29:56,120,0.1663866391783375,128,9856
78,2024-06-29 14:29:56,2024-06-29 14:31:56,120,0.16636325245620345,128,9984
79,2024-06-29 14:31:56,2024-06-29 14:34:01,125,0.16637969005074443,128,10112
80,2024-06-29 14:34:01,2024-06-29 14:36:02,121,0.16782937606803974,128,10240
81,2024-06-29 14:36:02,2024-06-29 14:38:05,123,0.16884662807044662,128,10368
82,2024-06-29 14:38:05,2024-06-29 14:40:10,125,0.16890887466704718,128,10496
83,2024-06-29 14:40:10,2024-06-29 14:42:10,120,0.16897007037104222,128,10624
84,2024-06-29 14:42:10,2024-06-29 14:44:11,121,0.16908283287067,128,10752
85,2024-06-29 14:44:11,2024-06-29 14:46:11,120,0.16910937535250625,128,10880
86,2024-06-29 14:46:11,2024-06-29 14:48:12,121,0.1687197219644665,128,11008
87,2024-06-29 14:48:12,2024-06-29 14:50:12,120,0.1701645892807692,128,11136
88,2024-06-29 14:50:12,2024-06-29 14:52:13,121,0.17011788408131512,128,11264
89,2024-06-29 14:52:13,2024-06-29 14:54:14,121,0.1707818392767246,128,11392
90,2024-06-29 14:54:14,2024-06-29 14:56:15,121,0.1709114802973449,128,11520
91,2024-06-29 14:56:15,2024-06-29 14:58:15,120,0.17093578309478905,128,11648
92,2024-06-29 14:58:15,2024-06-29 15:00:15,120,0.1710187361859553,128,11776
93,2024-06-29 15:00:15,2024-06-29 15:02:17,122,0.17099200963399505,128,11904
94,2024-06-29 15:02:17,2024-06-29 15:04:18,121,0.17116355681129025,128,12032
95,2024-06-29 15:04:18,2024-06-29 15:06:18,120,0.17168224441593052,128,12160
96,2024-06-29 15:06:18,2024-06-29 15:08:19,121,0.17173162751593052,128,12288
97,2024-06-29 15:08:19,2024-06-29 15:10:20,121,0.17146041964575684,128,12416
98,2024-06-29 15:10:20,2024-06-29 15:12:20,120,0.17206277755496274,128,12544
99,2024-06-29 15:12:20,2024-06-29 15:14:24,124,0.17233322528689823,128,12672
100,2024-06-29 15:14:24,2024-06-29 15:16:24,120,0.1722221635936228,128,12800
101,2024-06-29 15:16:24,2024-06-29 15:18:24,120,0.17192302409794039,128,12928
102,2024-06-29 15:18:24,2024-06-29 15:20:24,120,0.17163189145637717,128,13056
103,2024-06-29 15:20:24,2024-06-29 15:22:24,120,0.1737414560819851,128,13184
104,2024-06-29 15:22:24,2024-06-29 15:24:26,122,0.1738552953214888,128,13312
105,2024-06-29 15:24:26,2024-06-29 15:26:26,120,0.17378231351027298,128,13440
106,2024-06-29 15:26:26,2024-06-29 15:28:26,120,0.17387384736436723,128,13568
107,2024-06-29 15:28:26,2024-06-29 15:30:26,120,0.17383142865339946,128,13696
108,2024-06-29 15:30:26,2024-06-29 15:32:27,121,0.17379862552937964,128,13824
109,2024-06-29 15:32:27,2024-06-29 15:34:27,120,0.17381880073119105,128,13952
110,2024-06-29 15:34:27,2024-06-29 15:36:28,121,0.17384298914153845,128,14080
111,2024-06-29 15:36:28,2024-06-29 15:38:28,120,0.17395030617203472,128,14208
112,2024-06-29 15:38:28,2024-06-29 15:40:32,124,0.17405980767612902,128,14336
113,2024-06-29 15:40:32,2024-06-29 15:42:32,120,0.17389061550498758,128,14464
114,2024-06-29 15:42:32,2024-06-29 15:44:32,120,0.17414060252240698,128,14592
115,2024-06-29 15:44:32,2024-06-29 15:46:36,124,0.17408449036007448,128,14720
116,2024-06-29 15:46:36,2024-06-29 15:48:36,120,0.17416387752764265,128,14848
117,2024-06-29 15:48:36,2024-06-29 15:50:42,126,0.17436789405349878,128,14976
118,2024-06-29 15:50:42,2024-06-29 15:52:42,120,0.1743638661435732,128,15104
119,2024-06-29 15:52:42,2024-06-29 15:54:43,121,0.17521680620478913,128,15232
120,2024-06-29 15:54:43,2024-06-29 15:56:43,120,0.17515296886645165,128,15360
121,2024-06-29 15:56:43,2024-06-29 15:58:43,120,0.17529851217367245,128,15488
122,2024-06-29 15:58:43,2024-06-29 16:00:45,122,0.17539520047143925,128,15616
123,2024-06-29 16:00:45,2024-06-29 16:02:45,120,0.1754333875655583,128,15744
124,2024-06-29 16:02:45,2024-06-29 16:04:46,121,0.17538859828446648,128,15872
125,2024-06-29 16:04:46,2024-06-29 16:06:46,120,0.17544371381188584,128,16000
126,2024-06-29 16:06:46,2024-06-29 16:08:45,119,0.1754942415939454,128,16128
127,2024-06-29 16:08:45,2024-06-29 16:10:45,120,0.17555952928109178,128,16256
128,2024-06-29 16:10:45,2024-06-29 16:12:48,123,0.17565520976617868,128,16384
129,2024-06-29 16:12:48,2024-06-29 16:14:48,120,0.17564670453230766,128,16512
130,2024-06-29 16:14:48,2024-06-29 16:16:48,120,0.17553455570071963,128,16640
131,2024-06-29 16:16:48,2024-06-29 16:18:50,122,0.17568431951861044,128,16768
132,2024-06-29 16:18:50,2024-06-29 16:20:50,120,0.17573074411799014,128,16896
133,2024-06-29 16:20:50,2024-06-29 16:22:52,122,0.17613674697575685,128,17024
134,2024-06-29 16:22:52,2024-06-29 16:24:53,121,0.17586365193320097,128,17152
135,2024-06-29 16:24:53,2024-06-29 16:26:53,120,0.17590202608853595,128,17280
136,2024-06-29 16:26:53,2024-06-29 16:28:54,121,0.17593787159168736,128,17408
137,2024-06-29 16:28:54,2024-06-29 16:30:55,121,0.1754234340690074,128,17536
138,2024-06-29 16:30:55,2024-06-29 16:33:02,127,0.17538744568890824,128,17664
139,2024-06-29 16:33:02,2024-06-29 16:35:04,122,0.17558529204674939,128,17792
140,2024-06-29 16:35:04,2024-06-29 16:37:12,128,0.17663027888856075,128,17920
141,2024-06-29 16:37:12,2024-06-29 16:39:12,120,0.17638386400245654,128,18048
142,2024-06-29 16:39:12,2024-06-29 16:41:13,121,0.17646655994332508,128,18176
143,2024-06-29 16:41:13,2024-06-29 16:43:13,120,0.1764656370074938,128,18304
144,2024-06-29 16:43:13,2024-06-29 16:45:13,120,0.17635583081982634,128,18432
145,2024-06-29 16:45:13,2024-06-29 16:47:13,120,0.1764288292218114,128,18560
146,2024-06-29 16:47:13,2024-06-29 16:49:13,120,0.17637544471997518,128,18688
147,2024-06-29 16:49:13,2024-06-29 16:51:13,120,0.17642572865330025,128,18816
148,2024-06-29 16:51:13,2024-06-29 16:53:17,124,0.1764383669858809,128,18944
149,2024-06-29 16:53:17,2024-06-29 16:55:17,120,0.1765960622543673,128,19072
150,2024-06-29 16:55:17,2024-06-29 16:57:17,120,0.177489826906799,128,19200
151,2024-06-29 16:57:17,2024-06-29 16:59:17,120,0.17765536424057074,128,19328
152,2024-06-29 16:59:17,2024-06-29 17:01:17,120,0.1776563985724318,128,19456
153,2024-06-29 17:01:17,2024-06-29 17:03:17,120,0.1775597480374938,128,19584
154,2024-06-29 17:03:17,2024-06-29 17:05:23,126,0.1773951616790571,128,19712
155,2024-06-29 17:05:23,2024-06-29 17:07:23,120,0.17753879033466502,128,19840
156,2024-06-29 17:07:23,2024-06-29 17:09:23,120,0.17750889456285357,128,19968
157,2024-06-29 17:09:23,2024-06-29 17:11:23,120,0.17753289000111666,128,20096
158,2024-06-29 17:11:23,2024-06-29 17:13:23,120,0.17755533049406952,128,20224
159,2024-06-29 17:13:23,2024-06-29 17:15:31,128,0.17721477540161293,128,20352
160,2024-06-29 17:15:31,2024-06-29 17:17:31,120,0.1772412184908189,128,20480
161,2024-06-29 17:17:31,2024-06-29 17:19:31,120,0.17728895768826305,128,20608
162,2024-06-29 17:19:31,2024-06-29 17:21:33,122,0.177347707100397,128,20736
163,2024-06-29 17:21:33,2024-06-29 17:23:34,121,0.1773505481754342,128,20864
164,2024-06-29 17:23:34,2024-06-29 17:25:39,125,0.17732020826406955,128,20992
165,2024-06-29 17:25:39,2024-06-29 17:27:39,120,0.17757031707650126,128,21120
166,2024-06-29 17:27:39,2024-06-29 17:29:38,119,0.17758263077176178,128,21248
167,2024-06-29 17:29:38,2024-06-29 17:31:40,122,0.1776873229532258,128,21376
168,2024-06-29 17:31:40,2024-06-29 17:33:40,120,0.17767256264022332,128,21504
169,2024-06-29 17:33:40,2024-06-29 17:35:39,119,0.17753987209702235,128,21632
170,2024-06-29 17:35:39,2024-06-29 17:37:39,120,0.1775351264556079,128,21760
171,2024-06-29 17:37:39,2024-06-29 17:39:40,121,0.17771785591555836,128,21888
172,2024-06-29 17:39:40,2024-06-29 17:41:41,121,0.17783451358684862,128,22016
173,2024-06-29 17:41:41,2024-06-29 17:43:42,121,0.17767986588270476,128,22144
174,2024-06-29 17:43:42,2024-06-29 17:45:42,120,0.17760828193444173,128,22272
175,2024-06-29 17:45:42,2024-06-29 17:47:41,119,0.17756099965605465,128,22400
176,2024-06-29 17:47:41,2024-06-29 17:49:41,120,0.17732147393846157,128,22528
177,2024-06-29 17:49:41,2024-06-29 17:51:42,121,0.17730375452099256,128,22656
178,2024-06-29 17:51:42,2024-06-29 17:53:42,120,0.17738408349478915,128,22784
179,2024-06-29 17:53:42,2024-06-29 17:55:42,120,0.17735266445642683,128,22912
180,2024-06-29 17:55:42,2024-06-29 17:57:45,123,0.17792234148451616,128,23040
181,2024-06-29 17:57:45,2024-06-29 17:59:46,121,0.177633233991861,128,23168
182,2024-06-29 17:59:46,2024-06-29 18:01:46,120,0.17827833532883375,128,23296
183,2024-06-29 18:01:46,2024-06-29 18:03:52,126,0.17734575951406947,128,23424
184,2024-06-29 18:03:52,2024-06-29 18:05:51,119,0.17727210781009922,128,23552
185,2024-06-29 18:05:51,2024-06-29 18:07:51,120,0.17802862711034742,128,23680
186,2024-06-29 18:07:51,2024-06-29 18:09:57,126,0.17802663975801486,128,23808
187,2024-06-29 18:09:57,2024-06-29 18:11:57,120,0.17807358667655082,128,23936
188,2024-06-29 18:11:57,2024-06-29 18:13:58,121,0.17830794521674934,128,24064
189,2024-06-29 18:13:58,2024-06-29 18:15:58,120,0.17818288481,128,24192
190,2024-06-29 18:15:58,2024-06-29 18:17:57,119,0.1782266097423325,128,24320
191,2024-06-29 18:17:57,2024-06-29 18:19:57,120,0.17832086900992555,128,24448
192,2024-06-29 18:19:57,2024-06-29 18:21:57,120,0.1781394403734988,128,24576
193,2024-06-29 18:21:57,2024-06-29 18:23:57,120,0.17856071996729533,128,24704
194,2024-06-29 18:23:57,2024-06-29 18:25:59,122,0.17845380716645162,128,24832
195,2024-06-29 18:25:59,2024-06-29 18:28:01,122,0.1788456857931514,128,24960
196,2024-06-29 18:28:01,2024-06-29 18:30:01,120,0.17889700427034744,128,25088
197,2024-06-29 18:30:01,2024-06-29 18:32:06,125,0.17866694316937964,128,25216
198,2024-06-29 18:32:06,2024-06-29 18:34:06,120,0.17889458674032255,128,25344
199,2024-06-29 18:34:06,2024-06-29 18:36:06,120,0.17895138368163768,128,25472
200,2024-06-29 18:36:06,2024-06-29 18:38:05,119,0.17895476483441689,128,25600
201,2024-06-29 18:38:05,2024-06-29 18:40:05,120,0.17824295832545903,128,25728
202,2024-06-29 18:40:05,2024-06-29 18:42:09,124,0.17830510820769233,128,25856
203,2024-06-29 18:42:09,2024-06-29 18:44:14,125,0.178176194365335,128,25984
204,2024-06-29 18:44:14,2024-06-29 18:46:20,126,0.17842242318516136,128,26112
205,2024-06-29 18:46:20,2024-06-29 18:48:20,120,0.17830458503064514,128,26240
206,2024-06-29 18:48:20,2024-06-29 18:50:20,120,0.1782106278991315,128,26368
207,2024-06-29 18:50:20,2024-06-29 18:52:23,123,0.17823667373754343,128,26496
208,2024-06-29 18:52:23,2024-06-29 18:54:23,120,0.17826780896317615,128,26624
209,2024-06-29 18:54:23,2024-06-29 18:56:27,124,0.17822375818796526,128,26752
210,2024-06-29 18:56:27,2024-06-29 18:58:33,126,0.17829435429615392,128,26880
211,2024-06-29 18:58:33,2024-06-29 19:00:32,119,0.17834804654151368,128,27008
212,2024-06-29 19:00:32,2024-06-29 19:02:33,121,0.17829396152751867,128,27136
213,2024-06-29 19:02:33,2024-06-29 19:04:32,119,0.17835676581327548,128,27264
214,2024-06-29 19:04:32,2024-06-29 19:06:34,122,0.17832866230136477,128,27392
215,2024-06-29 19:06:34,2024-06-29 19:08:35,121,0.17826726491528538,128,27520
216,2024-06-29 19:08:35,2024-06-29 19:10:36,121,0.17829011224297772,128,27648
217,2024-06-29 19:10:36,2024-06-29 19:12:36,120,0.17834788787558314,128,27776
218,2024-06-29 19:12:36,2024-06-29 19:14:37,121,0.17841461953419355,128,27904
219,2024-06-29 19:14:37,2024-06-29 19:16:41,124,0.17838719013436727,128,28032
220,2024-06-29 19:16:41,2024-06-29 19:18:41,120,0.17834832847002488,128,28160
221,2024-06-29 19:18:41,2024-06-29 19:20:41,120,0.17825357316302734,128,28288
222,2024-06-29 19:20:41,2024-06-29 19:22:41,120,0.17833817592230766,128,28416
223,2024-06-29 19:22:41,2024-06-29 19:24:41,120,0.1782876926403474,128,28544
224,2024-06-29 19:24:41,2024-06-29 19:26:47,126,0.1782609116787097,128,28672
225,2024-06-29 19:26:47,2024-06-29 19:28:47,120,0.17839906671029773,128,28800
226,2024-06-29 19:28:47,2024-06-29 19:30:52,125,0.17837368148109187,128,28928
227,2024-06-29 19:30:52,2024-06-29 19:32:51,119,0.17837037388067004,128,29056
228,2024-06-29 19:32:51,2024-06-29 19:34:51,120,0.17836387636732018,128,29184
229,2024-06-29 19:34:51,2024-06-29 19:36:51,120,0.17835396705655085,128,29312
230,2024-06-29 19:36:51,2024-06-29 19:38:50,119,0.17840789224414397,128,29440
231,2024-06-29 19:38:50,2024-06-29 19:40:50,120,0.1785628251150869,128,29568
232,2024-06-29 19:40:50,2024-06-29 19:42:50,120,0.1785724728730522,128,29696
233,2024-06-29 19:42:50,2024-06-29 19:44:50,120,0.17855851872357326,128,29824
234,2024-06-29 19:44:50,2024-06-29 19:46:49,119,0.17865325004759308,128,29952
235,2024-06-29 19:46:49,2024-06-29 19:48:54,125,0.1785849855055335,128,30080
236,2024-06-29 19:48:54,2024-06-29 19:50:58,124,0.17865905811617866,128,30208
237,2024-06-29 19:50:58,2024-06-29 19:53:04,126,0.17856751022913153,128,30336
238,2024-06-29 19:53:04,2024-06-29 19:55:04,120,0.17855610655627793,128,30464
239,2024-06-29 19:55:04,2024-06-29 19:57:06,122,0.17856270964570717,128,30592
240,2024-06-29 19:57:06,2024-06-29 19:59:06,120,0.17867963623722086,128,30720
241,2024-06-29 19:59:06,2024-06-29 20:01:08,122,0.17867571199712162,128,30848
242,2024-06-29 20:01:08,2024-06-29 20:03:15,127,0.17869514920526053,128,30976
243,2024-06-29 20:03:15,2024-06-29 20:05:16,121,0.17862570560913152,128,31104
244,2024-06-29 20:05:16,2024-06-29 20:07:16,120,0.17879953709255586,128,31232
245,2024-06-29 20:07:16,2024-06-29 20:09:22,126,0.1788243762928784,128,31360
246,2024-06-29 20:09:22,2024-06-29 20:11:22,120,0.17889286427977671,128,31488
247,2024-06-29 20:11:22,2024-06-29 20:13:22,120,0.17891868923955337,128,31616
248,2024-06-29 20:13:22,2024-06-29 20:15:21,119,0.17890811693528533,128,31744
249,2024-06-29 20:15:21,2024-06-29 20:17:21,120,0.17885122958843672,128,31872
250,2024-06-29 20:17:21,2024-06-29 20:19:22,121,0.178904285621067,128,32000
251,2024-06-29 20:19:22,2024-06-29 20:21:22,120,0.17885408257905713,128,32128
252,2024-06-29 20:21:22,2024-06-29 20:23:22,120,0.17886623961059556,128,32256
253,2024-06-29 20:23:22,2024-06-29 20:25:22,120,0.17889794534290324,128,32384
254,2024-06-29 20:25:22,2024-06-29 20:27:22,120,0.1788913309784367,128,32512
255,2024-06-29 20:27:22,2024-06-29 20:29:22,120,0.1787890196877419,128,32640
256,2024-06-29 20:29:22,2024-06-29 20:31:23,121,0.17881467633235737,128,32768
257,2024-06-29 20:31:23,2024-06-29 20:33:22,119,0.1787747069632754,128,32896
258,2024-06-29 20:33:22,2024-06-29 20:35:22,120,0.1794310480523821,128,33024
259,2024-06-29 20:35:22,2024-06-29 20:37:22,120,0.17941888840801495,128,33152
260,2024-06-29 20:37:22,2024-06-29 20:39:22,120,0.17943982740121592,128,33280
261,2024-06-29 20:39:22,2024-06-29 20:41:22,120,0.17950037690630274,128,33408
262,2024-06-29 20:41:22,2024-06-29 20:43:30,128,0.1796307689811415,128,33536
263,2024-06-29 20:43:30,2024-06-29 20:45:30,120,0.1796816350299256,128,33664
264,2024-06-29 20:45:30,2024-06-29 20:47:30,120,0.1795965353706948,128,33792
265,2024-06-29 20:47:30,2024-06-29 20:49:30,120,0.17970891575682385,128,33920
266,2024-06-29 20:49:30,2024-06-29 20:51:31,121,0.179732056402407,128,34048
267,2024-06-29 20:51:31,2024-06-29 20:53:33,122,0.17968530095560797,128,34176
268,2024-06-29 20:53:33,2024-06-29 20:55:33,120,0.17984509566575685,128,34304
269,2024-06-29 20:55:33,2024-06-29 20:57:32,119,0.17986468758401986,128,34432
270,2024-06-29 20:57:32,2024-06-29 20:59:35,123,0.17981411531161298,128,34560
271,2024-06-29 20:59:35,2024-06-29 21:01:35,120,0.17981848334009928,128,34688
272,2024-06-29 21:01:35,2024-06-29 21:03:35,120,0.17981423963729537,128,34816
273,2024-06-29 21:03:35,2024-06-29 21:05:35,120,0.17983567607126555,128,34944
274,2024-06-29 21:05:35,2024-06-29 21:07:35,120,0.1798871764804715,128,35072
275,2024-06-29 21:07:35,2024-06-29 21:09:35,120,0.17992050235607948,128,35200
276,2024-06-29 21:09:35,2024-06-29 21:11:35,120,0.17992531195091813,128,35328
277,2024-06-29 21:11:35,2024-06-29 21:13:38,123,0.17989390056019858,128,35456
278,2024-06-29 21:13:38,2024-06-29 21:15:37,119,0.17993567196861043,128,35584
279,2024-06-29 21:15:37,2024-06-29 21:17:44,127,0.17980249953114147,128,35712
280,2024-06-29 21:17:44,2024-06-29 21:19:43,119,0.17985294118893297,128,35840
281,2024-06-29 21:19:43,2024-06-29 21:21:43,120,0.1798860075882879,128,35968
282,2024-06-29 21:21:43,2024-06-29 21:23:43,120,0.17994909973325066,128,36096
283,2024-06-29 21:23:43,2024-06-29 21:25:46,123,0.17998844424697272,128,36224
284,2024-06-29 21:25:46,2024-06-29 21:27:46,120,0.180130872696675,128,36352
285,2024-06-29 21:27:46,2024-06-29 21:29:46,120,0.18008468614563278,128,36480
286,2024-06-29 21:29:46,2024-06-29 21:31:46,120,0.18009106512756834,128,36608
287,2024-06-29 21:31:46,2024-06-29 21:33:51,125,0.18012103117029776,128,36736
288,2024-06-29 21:33:51,2024-06-29 21:35:50,119,0.1802063703560794,128,36864
289,2024-06-29 21:35:50,2024-06-29 21:37:50,120,0.18040896084136476,128,36992
290,2024-06-29 21:37:50,2024-06-29 21:39:49,119,0.18049456028736977,128,37120
291,2024-06-29 21:39:49,2024-06-29 21:41:49,120,0.1801319036870472,128,37248
292,2024-06-29 21:41:49,2024-06-29 21:43:52,123,0.18013199943220845,128,37376
293,2024-06-29 21:43:52,2024-06-29 21:45:56,124,0.18017092682818864,128,37504
294,2024-06-29 21:45:56,2024-06-29 21:48:03,127,0.18017275002861044,128,37632
295,2024-06-29 21:48:03,2024-06-29 21:50:03,120,0.18008270268317617,128,37760
296,2024-06-29 21:50:03,2024-06-29 21:52:03,120,0.18003752690593053,128,37888
297,2024-06-29 21:52:03,2024-06-29 21:54:05,122,0.18008707406183622,128,38016
298,2024-06-29 21:54:05,2024-06-29 21:56:05,120,0.18072768116401985,128,38144
299,2024-06-29 21:56:05,2024-06-29 21:58:06,121,0.18072274169908195,128,38272
300,2024-06-29 21:58:06,2024-06-29 22:00:09,123,0.1807930959511663,128,38400
301,2024-06-29 22:00:09,2024-06-29 22:02:10,121,0.18079791885181137,128,38528
302,2024-06-29 22:02:10,2024-06-29 22:04:11,121,0.18081308123908194,128,38656
303,2024-06-29 22:04:11,2024-06-29 22:06:13,122,0.18071204523712164,128,38784
304,2024-06-29 22:06:13,2024-06-29 22:08:15,122,0.18077172708002484,128,38912
305,2024-06-29 22:08:15,2024-06-29 22:10:15,120,0.1807834078326799,128,39040
306,2024-06-29 22:10:15,2024-06-29 22:12:15,120,0.18086317665039703,128,39168
307,2024-06-29 22:12:15,2024-06-29 22:14:15,120,0.18089693027481396,128,39296
308,2024-06-29 22:14:15,2024-06-29 22:16:18,123,0.1807963292512159,128,39424
309,2024-06-29 22:16:18,2024-06-29 22:18:18,120,0.18085509858473947,128,39552
310,2024-06-29 22:18:18,2024-06-29 22:20:19,121,0.18059866275307696,128,39680
311,2024-06-29 22:20:19,2024-06-29 22:22:19,120,0.18071026559553355,128,39808
312,2024-06-29 22:22:19,2024-06-29 22:24:21,122,0.1803386550657072,128,39936
313,2024-06-29 22:24:21,2024-06-29 22:26:21,120,0.18035750595593053,128,40064
314,2024-06-29 22:26:21,2024-06-29 22:28:21,120,0.18043908458990074,128,40192
315,2024-06-29 22:28:21,2024-06-29 22:30:20,119,0.18033638903198515,128,40320
316,2024-06-29 22:30:20,2024-06-29 22:32:21,121,0.1801569338543921,128,40448
317,2024-06-29 22:32:21,2024-06-29 22:34:21,120,0.18020976580310175,128,40576
