Date,Canals to Kuraz Sugar Plantations,Outflow to Lake Turkana
2029-01-01,74.09,0.0
2029-01-02,74.09,0.0
2029-01-03,74.09,0.0
2029-01-04,74.09,0.0
2029-01-05,74.09,0.0
2029-01-06,74.09,0.0
2029-01-07,74.09,0.0
2029-01-08,74.09,0.0
2029-01-09,74.09,0.0
2029-01-10,74.09,0.0
2029-01-11,74.09,0.0
2029-01-12,74.09,0.0
2029-01-13,74.09,0.0
2029-01-14,74.09,0.0
2029-01-15,74.09,0.0
2029-01-16,74.09,0.0
2029-01-17,74.09,0.0
2029-01-18,74.09,0.0
2029-01-19,74.09,0.0
2029-01-20,74.09,0.0
2029-01-21,74.09,0.0
2029-01-22,74.09,0.0
2029-01-23,74.09,0.0
2029-01-24,74.09,0.0
2029-01-25,74.09,0.0
2029-01-26,74.09,0.0
2029-01-27,74.09,0.0
2029-01-28,74.09,0.0
2029-01-29,74.09,0.0
2029-01-30,74.09,0.0
2029-01-31,74.09,0.0
2029-02-01,54.4,0.0
2029-02-02,54.4,0.0
2029-02-03,54.4,0.0
2029-02-04,54.4,0.0
2029-02-05,54.4,0.0
2029-02-06,54.4,0.0
2029-02-07,54.4,0.0
2029-02-08,54.4,0.0
2029-02-09,54.4,0.0
2029-02-10,54.4,0.0
2029-02-11,54.4,0.0
2029-02-12,54.4,0.0
2029-02-13,54.4,0.0
2029-02-14,54.4,0.0
2029-02-15,54.4,0.0
2029-02-16,54.4,0.0
2029-02-17,54.4,0.0
2029-02-18,54.4,0.0
2029-02-19,54.4,0.0
2029-02-20,54.4,0.0
2029-02-21,54.4,0.0
2029-02-22,54.4,0.0
2029-02-23,54.4,0.0
2029-02-24,54.4,0.0
2029-02-25,54.4,0.0
2029-02-26,54.4,0.0
2029-02-27,54.4,0.0
2029-02-28,54.4,0.0
2029-03-01,0.0,0.0
2029-03-02,0.0,0.0
2029-03-03,0.0,0.0
2029-03-04,0.0,0.0
2029-03-05,0.0,0.0
2029-03-06,0.0,0.0
2029-03-07,0.0,0.0
2029-03-08,0.0,0.0
2029-03-09,0.0,0.0
2029-03-10,0.0,0.0
2029-03-11,0.0,0.0
2029-03-12,0.0,0.0
2029-03-13,0.0,0.0
2029-03-14,0.0,0.0
2029-03-15,0.0,0.0
2029-03-16,0.0,0.0
2029-03-17,0.0,0.0
2029-03-18,0.0,0.0
2029-03-19,0.0,0.0
2029-03-20,0.0,0.0
2029-03-21,0.0,0.0
2029-03-22,0.0,0.0
2029-03-23,0.0,0.0
2029-03-24,0.0,0.0
2029-03-25,0.0,0.0
2029-03-26,0.0,0.0
2029-03-27,0.0,0.0
2029-03-28,0.0,0.0
2029-03-29,0.0,0.0
2029-03-30,0.0,0.0
2029-03-31,0.0,0.0
2029-04-01,0.0,0.0
2029-04-02,0.0,0.0
2029-04-03,0.0,0.0
2029-04-04,0.0,0.0
2029-04-05,0.0,0.0
2029-04-06,0.0,0.0
2029-04-07,0.0,0.0
2029-04-08,0.0,0.0
2029-04-09,0.0,0.0
2029-04-10,0.0,0.0
2029-04-11,0.0,0.0
2029-04-12,0.0,0.0
2029-04-13,0.0,0.0
2029-04-14,0.0,0.0
2029-04-15,0.0,0.0
