Date,Canals to Kuraz Sugar Plantations,Flow A,Flow B,Flow C,Gibe-III Evaporation,Gibe-III Release,Koysha Evaporation,Koysha Release,Main Channel,Outflow to Lake Turkana
2034-01-01,73.84,53.61,21.44,15.01,20.6,82.26,13.92,89.77,15.93,30.94
2034-01-02,73.84,53.61,21.44,15.01,20.6,82.26,13.92,89.77,15.93,30.94
2034-01-03,73.84,53.61,21.44,15.01,20.6,82.26,13.92,89.77,15.93,30.94
2034-01-04,73.84,53.61,21.44,15.01,20.6,82.26,13.92,89.77,15.93,30.94
2034-01-05,73.84,53.61,21.44,15.01,20.6,82.26,13.92,89.77,15.93,30.94
2034-01-06,73.84,53.61,21.44,15.01,20.6,82.26,13.92,89.77,15.93,30.94
2034-01-07,73.84,53.61,21.44,15.01,20.6,82.26,13.92,89.77,15.93,30.94
2034-01-08,73.84,53.61,21.44,15.01,20.6,82.26,13.92,89.77,15.93,30.94
2034-01-09,73.84,53.61,21.44,15.01,20.6,82.26,13.92,89.77,15.93,30.94
2034-01-10,73.84,53.61,21.44,15.01,20.6,82.26,13.92,89.77,15.93,30.94
2034-01-11,73.84,53.61,21.44,15.01,20.6,82.26,13.92,89.77,15.93,30.94
2034-01-12,73.84,53.61,21.44,15.01,20.6,82.26,13.92,89.77,15.93,30.94
2034-01-13,73.84,53.61,21.44,15.01,20.6,82.26,13.92,89.77,15.93,30.94
2034-01-14,73.84,53.61,21.44,15.01,20.6,82.26,13.92,89.77,15.93,30.94
2034-01-15,73.84,53.61,21.44,15.01,20.6,82.26,13.92,89.77,15.93,30.94
2034-01-16,73.84,53.61,21.44,15.01,20.6,82.26,13.92,89.77,15.93,30.94
2034-01-17,73.84,53.61,21.44,15.01,20.6,82.26,13.92,89.77,15.93,30.94
2034-01-18,73.84,53.61,21.44,15.01,20.6,82.26,13.92,89.77,15.93,30.94
2034-01-19,73.84,53.61,21.44,15.01,20.6,82.26,13.92,89.77,15.93,30.94
2034-01-20,73.84,53.61,21.44,15.01,20.6,82.26,13.92,89.77,15.93,30.94
2034-01-21,73.84,53.61,21.44,15.01,20.6,82.26,13.92,89.77,15.93,30.94
2034-01-22,73.84,53.61,21.44,15.01,20.6,82.26,13.92,89.77,15.93,30.94
2034-01-23,73.84,53.61,21.44,15.01,20.6,82.26,13.92,89.77,15.93,30.94
2034-01-24,73.84,53.61,21.44,15.01,20.6,82.26,13.92,89.77,15.93,30.94
2034-01-25,73.84,53.61,21.44,15.01,20.6,82.26,13.92,89.77,15.93,30.94
2034-01-26,73.84,53.61,21.44,15.01,20.6,82.26,13.92,89.77,15.93,30.94
2034-01-27,73.84,53.61,21.44,15.01,20.6,82.26,13.92,89.77,15.93,30.94
2034-01-28,73.84,53.61,21.44,15.01,20.6,82.26,13.92,89.77,15.93,30.94
2034-01-29,73.84,53.61,21.44,15.01,20.6,82.26,13.92,89.77,15.93,30.94
2034-01-30,73.84,53.61,21.44,15.01,20.6,82.26,13.92,89.77,15.93,30.94
2034-01-31,73.84,53.61,21.44,15.01,20.6,82.26,13.92,89.77,15.93,30.94
2034-02-01,59.94,47.81,19.12,13.39,20.94,75.02,14.25,79.9,19.96,33.35
2034-02-02,59.94,47.81,19.12,13.39,20.94,75.02,14.25,79.9,19.96,33.35
2034-02-03,59.94,47.81,19.12,13.39,20.94,75.02,14.25,79.9,19.96,33.35
2034-02-04,59.94,47.81,19.12,13.39,20.94,75.02,14.25,79.9,19.96,33.35
2034-02-05,59.94,47.81,19.12,13.39,20.94,75.02,14.25,79.9,19.96,33.35
2034-02-06,59.94,47.81,19.12,13.39,20.94,75.02,14.25,79.9,19.96,33.35
2034-02-07,59.94,47.81,19.12,13.39,20.94,75.02,14.25,79.9,19.96,33.35
2034-02-08,59.94,47.81,19.12,13.39,20.94,75.02,14.25,79.9,19.96,33.35
2034-02-09,59.94,47.81,19.12,13.39,20.94,75.02,14.25,79.9,19.96,33.35
2034-02-10,59.94,47.81,19.12,13.39,20.94,75.02,14.25,79.9,19.96,33.35
2034-02-11,59.94,47.81,19.12,13.39,20.94,75.02,14.25,79.9,19.96,33.35
2034-02-12,59.94,47.81,19.12,13.39,20.94,75.02,14.25,79.9,19.96,33.35
2034-02-13,59.94,47.81,19.12,13.39,20.94,75.02,14.25,79.9,19.96,33.35
2034-02-14,59.94,47.81,19.12,13.39,20.94,75.02,14.25,79.9,19.96,33.35
2034-02-15,59.94,47.81,19.12,13.39,20.94,75.02,14.25,79.9,19.96,33.35
2034-02-16,59.94,47.81,19.12,13.39,20.94,75.02,14.25,79.9,19.96,33.35
2034-02-17,59.94,47.81,19.12,13.39,20.94,75.02,14.25,79.9,19.96,33.35
2034-02-18,59.94,47.81,19.12,13.39,20.94,75.02,14.25,79.9,19.96,33.35
2034-02-19,59.94,47.81,19.12,13.39,20.94,75.02,14.25,79.9,19.96,33.35
2034-02-20,59.94,47.81,19.12,13.39,20.94,75.02,14.25,79.9,19.96,33.35
2034-02-21,59.94,47.81,19.12,13.39,20.94,75.02,14.25,79.9,19.96,33.35
2034-02-22,59.94,47.81,19.12,13.39,20.94,75.02,14.25,79.9,19.96,33.35
2034-02-23,59.94,47.81,19.12,13.39,20.94,75.02,14.25,79.9,19.96,33.35
2034-02-24,59.94,47.81,19.12,13.39,20.94,75.02,14.25,79.9,19.96,33.35
