Date,Canals to Kuraz Sugar Plantations
2038-04-12,64.42
2038-04-13,64.42
2038-04-14,64.42
2038-04-15,64.42
2038-04-16,64.42
2038-04-17,64.42
2038-04-18,64.42
2038-04-19,64.42
2038-04-20,64.41
2038-04-21,64.4
2038-04-22,64.41
2038-04-23,64.4
2038-04-24,64.39
2038-04-25,64.39
2038-04-26,64.39
2038-04-27,64.39
2038-04-28,64.39
2038-04-29,64.39
2038-04-30,64.39
2038-05-01,69.52
2038-05-02,69.52
2038-05-03,69.52
2038-05-04,69.52
2038-05-05,69.52
2038-05-06,69.52
2038-05-07,69.52
2038-05-08,69.52
2038-05-09,69.52
2038-05-10,69.52
2038-05-11,69.50999999999999
2038-05-12,69.5
2038-05-13,69.505
2038-05-14,69.5
2038-05-15,69.5
2038-05-16,69.5
2038-05-17,69.495
2038-05-18,69.49
2038-05-19,69.49
2038-05-20,69.49
2038-05-21,69.49
2038-05-22,69.49
2038-05-23,69.49
2038-05-24,69.47
2038-05-25,69.47
2038-05-26,69.47
2038-05-27,69.47
2038-05-28,69.47
2038-05-29,69.47
2038-05-30,69.47
2038-05-31,69.46
2038-06-01,75.34
2038-06-02,75.34
2038-06-03,75.36
2038-06-04,75.36
2038-06-05,75.36
2038-06-06,75.36
2038-06-07,75.36
2038-06-08,75.37
2038-06-09,75.375
2038-06-10,75.38
2038-06-11,75.38
2038-06-12,75.38499999999999
2038-06-13,75.39
2038-06-14,75.39
2038-06-15,75.4
2038-06-16,75.4
2038-06-17,75.4
2038-06-18,75.4
2038-06-19,75.41
2038-06-20,75.41
2038-06-21,75.42
2038-06-22,75.42
2038-06-23,75.42
2038-06-24,75.42
2038-06-25,75.43
2038-06-26,75.43
2038-06-27,75.435
2038-06-28,75.44
2038-06-29,75.44
2038-06-30,75.44
2038-07-01,81.75
2038-07-02,81.775
2038-07-03,81.795
2038-07-04,81.815
2038-07-05,81.83500000000001
2038-07-06,81.85499999999999
2038-07-07,81.86500000000001
2038-07-08,81.875
2038-07-09,81.89
2038-07-10,81.9
2038-07-11,81.905
2038-07-12,81.91
2038-07-13,81.91499999999999
2038-07-14,81.92
2038-07-15,81.91499999999999
2038-07-16,81.91
2038-07-17,81.91
2038-07-18,81.91
2038-07-19,81.91
2038-07-20,81.91
2038-07-21,81.91
2038-07-22,81.91
2038-07-23,81.91
2038-07-24,81.91
2038-07-25,81.91
2038-07-26,81.91
2038-07-27,81.91
2038-07-28,81.91
2038-07-29,81.91
2038-07-30,81.91
2038-07-31,81.91
2038-08-01,88.1
2038-08-02,88.1
2038-08-03,88.1
2038-08-04,88.1
2038-08-05,88.1
2038-08-06,88.1
2038-08-07,88.1
2038-08-08,88.1
2038-08-09,88.1
2038-08-10,88.1
2038-08-11,88.1
2038-08-12,88.1
2038-08-13,88.1
2038-08-14,88.1
2038-08-15,88.1
2038-08-16,88.1
2038-08-17,88.1
2038-08-18,88.1
2038-08-19,88.1
2038-08-20,88.1
2038-08-21,88.1
2038-08-22,88.1
2038-08-23,88.1
2038-08-24,88.1
2038-08-25,88.1
2038-08-26,88.1
2038-08-27,88.1
2038-08-28,88.1
2038-08-29,88.1
2038-08-30,88.1
2038-08-31,88.1
2038-09-01,93.5
2038-09-02,93.5
2038-09-03,93.5
2038-09-04,93.5
2038-09-05,93.5
2038-09-06,93.5
2038-09-07,93.5
2038-09-08,93.5
2038-09-09,93.5
2038-09-10,93.5
2038-09-11,93.5
2038-09-12,93.5
2038-09-13,93.5
2038-09-14,93.5
2038-09-15,93.5
2038-09-16,93.5
2038-09-17,93.5
2038-09-18,93.5
2038-09-19,93.5
2038-09-20,93.5
2038-09-21,93.5
2038-09-22,93.5
2038-09-23,93.5
2038-09-24,93.5
2038-09-25,93.5
2038-09-26,93.5
2038-09-27,93.5
2038-09-28,93.5
2038-09-29,93.5
2038-09-30,93.5
2038-10-01,97.47
2038-10-02,97.47
2038-10-03,97.47
2038-10-04,97.47
2038-10-05,97.47
2038-10-06,97.47
2038-10-07,97.47
2038-10-08,97.47
2038-10-09,97.47
2038-10-10,97.47
2038-10-11,97.47
2038-10-12,97.47
2038-10-13,97.47
2038-10-14,97.47
2038-10-15,97.47
2038-10-16,97.47
2038-10-17,97.47
2038-10-18,97.47
2038-10-19,97.47
2038-10-20,97.47
2038-10-21,97.47
2038-10-22,97.47
2038-10-23,97.47
2038-10-24,97.47
2038-10-25,97.47
2038-10-26,97.47
2038-10-27,97.47
2038-10-28,97.47
2038-10-29,97.47
2038-10-30,97.47
2038-10-31,97.47
2038-11-01,99.475
2038-11-02,99.475
2038-11-03,99.475
2038-11-04,99.475
2038-11-05,99.475
2038-11-06,99.475
2038-11-07,99.475
2038-11-08,99.475
2038-11-09,99.475
2038-11-10,99.475
2038-11-11,99.475
2038-11-12,99.475
2038-11-13,99.475
2038-11-14,99.475
2038-11-15,99.475
2038-11-16,99.475
2038-11-17,99.475
2038-11-18,99.475
2038-11-19,99.475
2038-11-20,99.475
2038-11-21,99.475
2038-11-22,99.475
2038-11-23,99.475
2038-11-24,99.47
2038-11-25,99.475
2038-11-26,99.475
2038-11-27,99.475
2038-11-28,99.475
2038-11-29,99.475
2038-11-30,99.475
2038-12-01,99.26
2038-12-02,99.265
2038-12-03,99.26
2038-12-04,99.27
2038-12-05,99.27
2038-12-06,99.27
2038-12-07,99.27
2038-12-08,99.27
2038-12-09,99.27
2038-12-10,99.27
2038-12-11,99.27
2038-12-12,99.27
2038-12-13,99.27
2038-12-14,99.27
2038-12-15,99.27
2038-12-16,99.27
2038-12-17,99.27
2038-12-18,99.27
2038-12-19,99.27
2038-12-20,99.27
2038-12-21,99.27
2038-12-22,99.27
2038-12-23,99.27
2038-12-24,99.27
2038-12-25,99.27
2038-12-26,99.27
2038-12-27,99.27
2038-12-28,99.26
2038-12-29,99.265
2038-12-30,99.26
2038-12-31,99.265
