Date,Canals to Kuraz Sugar Plantations
2040-05-16,56.54
2040-05-17,56.54
2040-05-18,56.54
2040-05-19,56.54
2040-05-20,56.54
2040-05-21,56.54
2040-05-22,56.54
2040-05-23,56.54
2040-05-24,56.54
2040-05-25,56.54
2040-05-26,56.54
2040-05-27,56.54
2040-05-28,56.54
2040-05-29,56.54
2040-05-30,56.545
2040-05-31,56.55
2040-06-01,58.09
2040-06-02,58.08
2040-06-03,58.085
2040-06-04,58.08
2040-06-05,58.07
2040-06-06,58.07
2040-06-07,58.06
2040-06-08,58.06
2040-06-09,58.05
2040-06-10,58.05
2040-06-11,58.05
2040-06-12,58.05
2040-06-13,58.035
2040-06-14,58.02
2040-06-15,58.015
2040-06-16,58.01
2040-06-17,58.01
2040-06-18,58.01
2040-06-19,58.004999999999995
2040-06-20,58.0
2040-06-21,57.99
2040-06-22,57.99
2040-06-23,57.99
2040-06-24,57.980000000000004
2040-06-25,57.98
2040-06-26,57.96
2040-06-27,57.96
2040-06-28,57.95
2040-06-29,57.95
2040-06-30,57.95
2040-07-01,59.67
2040-07-02,59.655
2040-07-03,59.66
2040-07-04,59.665
2040-07-05,59.67
2040-07-06,59.67
2040-07-07,59.67
2040-07-08,59.675
2040-07-09,59.68
2040-07-10,59.68
2040-07-11,59.68
2040-07-12,59.68
2040-07-13,59.675
2040-07-14,59.67
2040-07-15,59.67
2040-07-16,59.67
2040-07-17,59.67
2040-07-18,59.67
2040-07-19,59.67
2040-07-20,59.67
2040-07-21,59.67
2040-07-22,59.67
2040-07-23,59.67
2040-07-24,59.67
2040-07-25,59.67
2040-07-26,59.67
2040-07-27,59.67
2040-07-28,59.67
2040-07-29,59.67
2040-07-30,59.67
2040-07-31,59.67
2040-08-01,61.41
2040-08-02,61.41
2040-08-03,61.41
2040-08-04,61.41
2040-08-05,61.41
2040-08-06,61.41
2040-08-07,61.41
2040-08-08,61.41
2040-08-09,61.41
2040-08-10,61.41
2040-08-11,61.41
2040-08-12,61.41
2040-08-13,61.41
2040-08-14,61.41
2040-08-15,61.41
2040-08-16,61.41
2040-08-17,61.41
2040-08-18,61.41
2040-08-19,61.41
2040-08-20,61.41
2040-08-21,61.41
2040-08-22,61.41
2040-08-23,61.41
2040-08-24,61.41
2040-08-25,61.41
2040-08-26,61.41
2040-08-27,61.41
2040-08-28,61.41
2040-08-29,61.41
2040-08-30,61.41
2040-08-31,61.41
2040-09-01,62.95
2040-09-02,62.95
2040-09-03,62.95
2040-09-04,62.95
2040-09-05,62.95
2040-09-06,62.95
2040-09-07,62.95
2040-09-08,62.95
2040-09-09,62.95
2040-09-10,62.95
2040-09-11,62.95
2040-09-12,62.95
2040-09-13,62.95
2040-09-14,62.95
2040-09-15,62.95
2040-09-16,62.95
2040-09-17,62.95
2040-09-18,62.95
2040-09-19,62.95
2040-09-20,62.95
2040-09-21,62.95
2040-09-22,62.95
2040-09-23,62.95
2040-09-24,62.95
2040-09-25,62.95
2040-09-26,62.95
2040-09-27,62.95
2040-09-28,62.95
2040-09-29,62.95
2040-09-30,62.95
2040-10-01,64.09
2040-10-02,64.08500000000001
2040-10-03,64.09
2040-10-04,64.08
2040-10-05,64.09
2040-10-06,64.08500000000001
2040-10-07,64.08500000000001
2040-10-08,64.09
2040-10-09,64.08500000000001
2040-10-10,64.08500000000001
2040-10-11,64.09
2040-10-12,64.08500000000001
2040-10-13,64.09
2040-10-14,64.08500000000001
2040-10-15,64.08500000000001
2040-10-16,64.09
2040-10-17,64.08500000000001
2040-10-18,64.08500000000001
2040-10-19,64.08500000000001
2040-10-20,64.08500000000001
2040-10-21,64.09
2040-10-22,64.08500000000001
2040-10-23,64.08500000000001
2040-10-24,64.09
2040-10-25,64.08
2040-10-26,64.09
2040-10-27,64.08500000000001
2040-10-28,64.08500000000001
2040-10-29,64.09
2040-10-30,64.08500000000001
2040-10-31,64.08500000000001
2040-11-01,64.655
2040-11-02,64.655
2040-11-03,64.65
2040-11-04,64.655
2040-11-05,64.655
2040-11-06,64.65
2040-11-07,64.655
2040-11-08,64.655
2040-11-09,64.655
2040-11-10,64.655
2040-11-11,64.655
2040-11-12,64.655
2040-11-13,64.655
2040-11-14,64.655
2040-11-15,64.655
2040-11-16,64.655
2040-11-17,64.65
2040-11-18,64.655
2040-11-19,64.65
2040-11-20,64.655
2040-11-21,64.655
2040-11-22,64.655
2040-11-23,64.655
2040-11-24,64.655
2040-11-25,64.655
2040-11-26,64.655
2040-11-27,64.655
2040-11-28,64.655
2040-11-29,64.655
2040-11-30,64.655
2040-12-01,64.55
2040-12-02,64.55
2040-12-03,64.55
2040-12-04,64.55
2040-12-05,64.55
2040-12-06,64.55
2040-12-07,64.55
2040-12-08,64.55
2040-12-09,64.55
2040-12-10,64.55
2040-12-11,64.55
2040-12-12,64.55
2040-12-13,64.55
2040-12-14,64.55
2040-12-15,64.55
2040-12-16,64.55
2040-12-17,64.55
2040-12-18,64.55
2040-12-19,64.55
2040-12-20,64.55
2040-12-21,64.55
2040-12-22,64.55
2040-12-23,64.55
2040-12-24,64.55
2040-12-25,64.55
2040-12-26,64.55
2040-12-27,64.55
2040-12-28,64.55
2040-12-29,64.55
2040-12-30,64.55
2040-12-31,64.55
