Date,Canals to Kuraz Sugar Plantations,Outflow to Lake Turkana
2030-01-01,47.42,0.0
2030-01-02,47.42,0.0
2030-01-03,47.42,0.0
2030-01-04,47.42,0.0
2030-01-05,47.42,0.0
2030-01-06,47.42,0.0
2030-01-07,47.42,0.0
2030-01-08,47.42,0.0
2030-01-09,47.42,0.0
2030-01-10,47.42,0.0
2030-01-11,47.42,0.0
2030-01-12,47.42,0.0
2030-01-13,47.42,0.0
2030-01-14,47.42,0.0
2030-01-15,47.42,0.0
2030-01-16,47.42,0.0
2030-01-17,47.42,0.0
2030-01-18,47.42,0.0
2030-01-19,47.42,0.0
2030-01-20,47.42,0.0
2030-01-21,47.42,0.0
2030-01-22,47.42,0.0
2030-01-23,47.42,0.0
2030-01-24,47.42,0.0
2030-01-25,47.42,0.0
2030-01-26,47.42,0.0
2030-01-27,47.42,0.0
2030-01-28,47.42,0.0
2030-01-29,47.42,0.0
2030-01-30,47.42,0.0
2030-01-31,47.42,0.0
2030-02-01,0.67,0.0
2030-02-02,0.67,0.0
2030-02-03,0.67,0.0
2030-02-04,0.67,0.0
2030-02-05,0.67,0.0
2030-02-06,0.67,0.0
2030-02-07,0.67,0.0
2030-02-08,0.67,0.0
2030-02-09,0.67,0.0
2030-02-10,0.67,0.0
2030-02-11,0.67,0.0
2030-02-12,0.67,0.0
2030-02-13,0.67,0.0
2030-02-14,0.67,0.0
2030-02-15,0.67,0.0
2030-02-16,0.67,0.0
2030-02-17,0.67,0.0
2030-02-18,0.67,0.0
2030-02-19,0.67,0.0
2030-02-20,0.67,0.0
2030-02-21,0.67,0.0
2030-02-22,0.67,0.0
2030-02-23,0.67,0.0
2030-02-24,0.67,0.0
2030-02-25,0.67,0.0
2030-02-26,0.67,0.0
2030-02-27,0.67,0.0
2030-02-28,0.67,0.0
2030-03-01,0.0,0.0
2030-03-02,0.0,0.0
2030-03-03,0.0,0.0
2030-03-04,0.0,0.0
2030-03-05,0.0,0.0
2030-03-06,0.0,0.0
2030-03-07,0.0,0.0
