Date,Canals to Kuraz Sugar Plantations
2037-01-01,82.32
2037-01-02,82.32499999999999
2037-01-03,82.32
2037-01-04,82.32
2037-01-05,82.32
2037-01-06,82.32
2037-01-07,82.315
2037-01-08,82.31
2037-01-09,82.31
2037-01-10,82.3
2037-01-11,82.3
2037-01-12,82.29
2037-01-13,82.29
2037-01-14,82.28
2037-01-15,82.28
2037-01-16,82.265
2037-01-17,82.265
2037-01-18,82.25
2037-01-19,82.25
2037-01-20,82.24
2037-01-21,82.235
2037-01-22,82.225
2037-01-23,82.22
2037-01-24,82.21
2037-01-25,82.2
2037-01-26,82.19
2037-01-27,82.18
2037-01-28,82.17
2037-01-29,82.15
2037-01-30,82.14500000000001
2037-01-31,82.13499999999999
2037-02-01,75.17500000000001
2037-02-02,75.16
2037-02-03,75.155
2037-02-04,75.14500000000001
2037-02-05,75.13499999999999
2037-02-06,75.125
2037-02-07,75.11
2037-02-08,75.1
2037-02-09,75.09
2037-02-10,75.08
2037-02-11,75.07
2037-02-12,75.06
2037-02-13,75.05
2037-02-14,75.035
2037-02-15,75.02
2037-02-16,75.00999999999999
2037-02-17,75.0
2037-02-18,74.98
2037-02-19,74.975
2037-02-20,74.955
2037-02-21,74.945
2037-02-22,74.93
2037-02-23,74.91499999999999
2037-02-24,74.91
2037-02-25,74.89
2037-02-26,74.87
2037-02-27,74.86500000000001
2037-02-28,74.845
2037-03-01,61.59
2037-03-02,61.58
2037-03-03,61.58
2037-03-04,61.575
2037-03-05,61.57
2037-03-06,61.57
2037-03-07,61.555
2037-03-08,61.54
2037-03-09,61.54
2037-03-10,61.535
2037-03-11,61.53
2037-03-12,61.52
2037-03-13,61.52
2037-03-14,61.5
2037-03-15,61.5
2037-03-16,61.49
2037-03-17,61.48
2037-03-18,61.48
2037-03-19,61.465
2037-03-20,61.45
2037-03-21,61.45
2037-03-22,61.44
2037-03-23,61.44
2037-03-24,61.42
2037-03-25,61.41
2037-03-26,61.405
2037-03-27,61.394999999999996
2037-03-28,61.39
2037-03-29,61.37
2037-03-30,61.364999999999995
2037-03-31,61.355000000000004
2037-04-01,56.25
2037-04-02,56.25
2037-04-03,56.25
2037-04-04,56.25
2037-04-05,56.25
2037-04-06,56.25
2037-04-07,56.25
2037-04-08,56.25
2037-04-09,56.25
2037-04-10,56.25
2037-04-11,56.25
2037-04-12,56.245000000000005
2037-04-13,56.24
2037-04-14,56.24
2037-04-15,56.24
2037-04-16,56.24
2037-04-17,56.24
2037-04-18,56.24
2037-04-19,56.24
2037-04-20,56.24
2037-04-21,56.24
2037-04-22,56.24
2037-04-23,56.24
2037-04-24,56.235
2037-04-25,56.23
2037-04-26,56.23
2037-04-27,56.23
2037-04-28,56.23
2037-04-29,56.23
2037-04-30,56.23
2037-05-01,56.51
2037-05-02,56.51
2037-05-03,56.53
2037-05-04,56.53
2037-05-05,56.53
2037-05-06,56.53
2037-05-07,56.53
2037-05-08,56.52
2037-05-09,56.52
2037-05-10,56.53
2037-05-11,56.54
2037-05-12,56.54
2037-05-13,56.54
2037-05-14,56.54
2037-05-15,56.54
2037-05-16,56.54
2037-05-17,56.54
2037-05-18,56.535
2037-05-19,56.54
