Date,Canals to Kuraz Sugar Plantations,Flow A,Flow B,Flow C,Gibe-III Evaporation,Gibe-III Release,Koysha Evaporation,Koysha Release,Main Channel,Outflow to Lake Turkana
2037-01-01,51.93,53.61,21.44,15.01,20.51,68.4,13.92,75.92,23.99,39.0
2037-01-02,51.93,53.61,21.44,15.01,20.51,68.4,13.92,75.92,23.99,39.0
2037-01-03,51.93,53.61,21.44,15.01,20.51,68.4,13.92,75.92,23.99,39.0
2037-01-04,51.93,53.61,21.44,15.01,20.51,68.4,13.92,75.92,23.99,39.0
2037-01-05,51.93,53.61,21.44,15.01,20.51,68.4,13.92,75.92,23.99,39.0
2037-01-06,51.93,53.61,21.44,15.01,20.51,68.4,13.92,75.92,23.99,39.0
2037-01-07,51.93,53.61,21.44,15.01,20.51,68.4,13.92,75.92,23.99,39.0
2037-01-08,51.93,53.61,21.44,15.01,20.51,68.4,13.92,75.92,23.99,39.0
2037-01-09,51.93,53.61,21.44,15.01,20.51,68.4,13.92,75.92,23.99,39.0
2037-01-10,51.93,53.61,21.44,15.01,20.51,68.4,13.92,75.92,23.99,39.0
2037-01-11,51.93,53.61,21.44,15.01,20.51,68.4,13.92,75.92,23.99,39.0
2037-01-12,51.93,53.61,21.44,15.01,20.51,68.4,13.92,75.92,23.99,39.0
2037-01-13,51.93,53.61,21.44,15.01,20.51,68.4,13.92,75.92,23.99,39.0
2037-01-14,51.93,53.61,21.44,15.01,20.51,68.4,13.92,75.92,23.99,39.0
2037-01-15,51.93,53.61,21.44,15.01,20.51,68.4,13.92,75.92,23.99,39.0
2037-01-16,51.93,53.61,21.44,15.01,20.51,68.4,13.92,75.92,23.99,39.0
2037-01-17,51.93,53.61,21.44,15.01,20.51,68.4,13.92,75.92,23.99,39.0
2037-01-18,51.93,53.61,21.44,15.01,20.51,68.4,13.92,75.92,23.99,39.0
2037-01-19,51.93,53.61,21.44,15.01,20.51,68.4,13.92,75.92,23.99,39.0
2037-01-20,51.93,53.61,21.44,15.01,20.51,68.4,13.92,75.92,23.99,39.0
2037-01-21,51.93,53.61,21.44,15.01,20.51,68.4,13.92,75.92,23.99,39.0
2037-01-22,51.93,53.61,21.44,15.01,20.51,68.4,13.92,75.92,23.99,39.0
2037-01-23,51.93,53.61,21.44,15.01,20.51,68.4,13.92,75.92,23.99,39.0
2037-01-24,51.93,53.61,21.44,15.01,20.51,68.4,13.92,75.92,23.99,39.0
2037-01-25,51.93,53.61,21.44,15.01,20.51,68.4,13.92,75.92,23.99,39.0
2037-01-26,51.93,53.61,21.44,15.01,20.51,68.4,13.92,75.92,23.99,39.0
2037-01-27,51.93,53.61,21.44,15.01,20.51,68.4,13.92,75.92,23.99,39.0
2037-01-28,51.93,53.61,21.44,15.01,20.51,68.4,13.92,75.92,23.99,39.0
2037-01-29,51.93,53.61,21.44,15.01,20.51,68.4,13.92,75.92,23.99,39.0
2037-01-30,51.93,53.61,21.44,15.01,20.51,68.4,13.92,75.92,23.99,39.0
2037-01-31,51.93,53.61,21.44,15.01,20.51,68.4,13.92,75.92,23.99,39.0
2037-02-01,56.2,47.81,19.12,13.39,20.87,72.57,14.25,77.44,21.24,34.63
2037-02-02,56.2,47.81,19.12,13.39,20.87,72.57,14.25,77.44,21.24,34.63
2037-02-03,56.2,47.81,19.12,13.39,20.87,72.57,14.25,77.44,21.24,34.63
2037-02-04,56.2,47.81,19.12,13.39,20.87,72.57,14.25,77.44,21.24,34.63
2037-02-05,56.2,47.81,19.12,13.39,20.87,72.57,14.25,77.44,21.24,34.63
2037-02-06,56.2,47.81,19.12,13.39,20.87,72.57,14.25,77.44,21.24,34.63
2037-02-07,56.2,47.81,19.12,13.39,20.87,72.57,14.25,77.44,21.24,34.63
2037-02-08,56.2,47.81,19.12,13.39,20.87,72.57,14.25,77.44,21.24,34.63
2037-02-09,56.2,47.81,19.12,13.39,20.87,72.57,14.25,77.44,21.24,34.63
2037-02-10,56.2,47.81,19.12,13.39,20.87,72.57,14.25,77.44,21.24,34.63
2037-02-11,56.2,47.81,19.12,13.39,20.87,72.57,14.25,77.44,21.24,34.63
2037-02-12,56.2,47.81,19.12,13.39,20.87,72.57,14.25,77.44,21.24,34.63
2037-02-13,56.2,47.81,19.12,13.39,20.87,72.57,14.25,77.44,21.24,34.63
2037-02-14,56.2,47.81,19.12,13.39,20.87,72.57,14.25,77.44,21.24,34.63
2037-02-15,56.2,47.81,19.12,13.39,20.87,72.57,14.25,77.44,21.24,34.63
2037-02-16,56.2,47.81,19.12,13.39,20.87,72.57,14.25,77.44,21.24,34.63
2037-02-17,56.2,47.81,19.12,13.39,20.87,72.57,14.25,77.44,21.24,34.63
2037-02-18,56.2,47.81,19.12,13.39,20.87,72.57,14.25,77.44,21.24,34.63
2037-02-19,56.2,47.81,19.12,13.39,20.87,72.57,14.25,77.44,21.24,34.63
2037-02-20,56.2,47.81,19.12,13.39,20.87,72.57,14.25,77.44,21.24,34.63
2037-02-21,56.2,47.81,19.12,13.39,20.87,72.57,14.25,77.44,21.24,34.63
2037-02-22,56.2,47.81,19.12,13.39,20.87,72.57,14.25,77.44,21.24,34.63
2037-02-23,56.2,47.81,19.12,13.39,20.87,72.57,14.25,77.44,21.24,34.63
2037-02-24,56.2,47.81,19.12,13.39,20.87,72.57,14.25,77.44,21.24,34.63
2037-02-25,56.2,47.81,19.12,13.39,20.87,72.57,14.25,77.44,21.24,34.63
2037-02-26,56.2,47.81,19.12,13.39,20.87,72.57,14.25,77.44,21.24,34.63
2037-02-27,56.2,47.81,19.12,13.39,20.87,72.57,14.25,77.44,21.24,34.63
2037-02-28,56.2,47.81,19.12,13.39,20.87,72.57,14.25,77.44,21.24,34.63
2037-03-01,59.33,40.7,16.28,11.4,37.79,77.02,26.01,77.02,17.7,29.1
2037-03-02,59.33,40.7,16.28,11.4,37.79,77.02,26.01,77.02,17.7,29.1
2037-03-03,59.33,40.7,16.28,11.4,37.79,77.02,26.01,77.02,17.7,29.1
2037-03-04,59.33,40.7,16.28,11.4,37.79,77.02,26.01,77.02,17.7,29.1
2037-03-05,59.33,40.7,16.28,11.4,37.79,77.02,26.01,77.02,17.7,29.1
2037-03-06,59.33,40.7,16.28,11.4,37.79,77.02,26.01,77.02,17.7,29.1
