Date,Canals to Kuraz Sugar Plantations,Outflow to Lake Turkana
2034-01-01,64.89,0.0
2034-01-02,64.89,0.0
2034-01-03,64.89,0.0
2034-01-04,64.89,0.0
2034-01-05,64.89,0.0
2034-01-06,64.89,0.0
2034-01-07,64.89,0.0
2034-01-08,64.89,0.0
2034-01-09,64.89,0.0
2034-01-10,64.89,0.0
2034-01-11,64.89,0.0
2034-01-12,64.89,0.0
2034-01-13,64.89,0.0
2034-01-14,64.89,0.0
2034-01-15,64.89,0.0
2034-01-16,64.89,0.0
2034-01-17,64.89,0.0
2034-01-18,64.89,0.0
2034-01-19,64.89,0.0
2034-01-20,64.89,0.0
2034-01-21,64.89,0.0
2034-01-22,64.89,0.0
2034-01-23,64.89,0.0
2034-01-24,64.89,0.0
2034-01-25,64.89,0.0
2034-01-26,64.89,0.0
2034-01-27,64.89,0.0
2034-01-28,64.89,0.0
2034-01-29,64.89,0.0
2034-01-30,64.89,0.0
2034-01-31,64.89,0.0
2034-02-01,21.35,0.0
2034-02-02,21.35,0.0
2034-02-03,21.35,0.0
2034-02-04,21.35,0.0
2034-02-05,21.35,0.0
2034-02-06,21.35,0.0
2034-02-07,21.35,0.0
2034-02-08,21.35,0.0
2034-02-09,21.35,0.0
2034-02-10,21.35,0.0
2034-02-11,21.35,0.0
2034-02-12,21.35,0.0
2034-02-13,21.35,0.0
2034-02-14,21.35,0.0
2034-02-15,21.35,0.0
2034-02-16,21.35,0.0
2034-02-17,21.35,0.0
2034-02-18,21.35,0.0
2034-02-19,21.35,0.0
2034-02-20,21.35,0.0
2034-02-21,21.35,0.0
2034-02-22,21.35,0.0
2034-02-23,21.35,0.0
2034-02-24,21.35,0.0
2034-02-25,21.35,0.0
2034-02-26,21.35,0.0
2034-02-27,21.35,0.0
2034-02-28,21.35,0.0
2034-03-01,0.0,0.0
2034-03-02,0.0,0.0
2034-03-03,0.0,0.0
2034-03-04,0.0,0.0
2034-03-05,0.0,0.0
2034-03-06,0.0,0.0
2034-03-07,0.0,0.0
2034-03-08,0.0,0.0
2034-03-09,0.0,0.0
2034-03-10,0.0,0.0
2034-03-11,0.0,0.0
2034-03-12,0.0,0.0
2034-03-13,0.0,0.0
2034-03-14,0.0,0.0
2034-03-15,0.0,0.0
2034-03-16,0.0,0.0
2034-03-17,0.0,0.0
2034-03-18,0.0,0.0
2034-03-19,0.0,0.0
2034-03-20,0.0,0.0
2034-03-21,0.0,0.0
2034-03-22,0.0,0.0
2034-03-23,0.0,0.0
2034-03-24,0.0,0.0
2034-03-25,0.0,0.0
2034-03-26,0.0,0.0
2034-03-27,0.0,0.0
2034-03-28,0.0,0.0
2034-03-29,0.0,0.0
2034-03-30,0.0,0.0
2034-03-31,0.0,0.0
2034-04-01,0.0,0.0
2034-04-02,0.0,0.0
2034-04-03,0.0,0.0
2034-04-04,0.0,0.0
2034-04-05,0.0,0.0
