Date,Canals to Kuraz Sugar Plantations
2035-06-27,90.24
2035-06-28,90.24
2035-06-29,90.24
2035-06-30,90.245
2035-07-01,93.92500000000001
2035-07-02,93.945
2035-07-03,93.975
2035-07-04,93.995
2035-07-05,94.025
2035-07-06,94.045
2035-07-07,94.065
2035-07-08,94.08500000000001
2035-07-09,94.10499999999999
2035-07-10,94.125
2035-07-11,94.13499999999999
2035-07-12,94.15
2035-07-13,94.16499999999999
2035-07-14,94.17500000000001
2035-07-15,94.185
2035-07-16,94.195
2035-07-17,94.2
2035-07-18,94.21
2035-07-19,94.21
2035-07-20,94.215
2035-07-21,94.22
2035-07-22,94.22
2035-07-23,94.22
2035-07-24,94.22
2035-07-25,94.22
2035-07-26,94.22
2035-07-27,94.22
2035-07-28,94.22
2035-07-29,94.22
2035-07-30,94.22
2035-07-31,94.22
2035-08-01,97.12
2035-08-02,97.12
2035-08-03,97.12
2035-08-04,97.12
2035-08-05,97.12
2035-08-06,97.12
2035-08-07,97.12
2035-08-08,97.12
2035-08-09,97.12
2035-08-10,97.12
2035-08-11,97.12
2035-08-12,97.12
2035-08-13,97.12
2035-08-14,97.12
2035-08-15,97.12
2035-08-16,97.12
2035-08-17,97.12
2035-08-18,97.12
2035-08-19,97.12
2035-08-20,97.12
2035-08-21,97.12
2035-08-22,97.12
2035-08-23,97.12
2035-08-24,97.12
2035-08-25,97.12
2035-08-26,97.12
2035-08-27,97.12
2035-08-28,97.12
2035-08-29,97.12
2035-08-30,97.12
2035-08-31,97.12
2035-09-01,99.02
2035-09-02,99.02
2035-09-03,99.02
2035-09-04,99.02
2035-09-05,99.02
2035-09-06,99.02
2035-09-07,99.02
2035-09-08,99.02
2035-09-09,99.02
2035-09-10,99.02
2035-09-11,99.02
2035-09-12,99.02
2035-09-13,99.02
2035-09-14,99.02
2035-09-15,99.02
2035-09-16,99.02
2035-09-17,99.02
2035-09-18,99.02
2035-09-19,99.02
2035-09-20,99.02
2035-09-21,99.02
2035-09-22,99.02
2035-09-23,99.02
2035-09-24,99.02
2035-09-25,99.02
2035-09-26,99.02
2035-09-27,99.02
2035-09-28,99.02
2035-09-29,99.02
2035-09-30,99.02
2035-10-01,99.8
2035-10-02,99.8
2035-10-03,99.8
2035-10-04,99.8
2035-10-05,99.8
2035-10-06,99.8
2035-10-07,99.8
2035-10-08,99.8
2035-10-09,99.8
2035-10-10,99.8
2035-10-11,99.8
2035-10-12,99.8
2035-10-13,99.8
2035-10-14,99.8
2035-10-15,99.8
2035-10-16,99.8
2035-10-17,99.8
2035-10-18,99.8
2035-10-19,99.8
2035-10-20,99.8
2035-10-21,99.8
2035-10-22,99.8
2035-10-23,99.8
2035-10-24,99.8
2035-10-25,99.8
2035-10-26,99.8
2035-10-27,99.8
2035-10-28,99.8
2035-10-29,99.8
2035-10-30,99.8
2035-10-31,99.8
2035-11-01,99.38499999999999
2035-11-02,99.38499999999999
2035-11-03,99.38499999999999
2035-11-04,99.38499999999999
2035-11-05,99.38499999999999
2035-11-06,99.38499999999999
2035-11-07,99.38499999999999
2035-11-08,99.38499999999999
2035-11-09,99.38499999999999
2035-11-10,99.38499999999999
2035-11-11,99.38499999999999
2035-11-12,99.38499999999999
2035-11-13,99.38499999999999
2035-11-14,99.38499999999999
2035-11-15,99.38499999999999
2035-11-16,99.38499999999999
2035-11-17,99.38499999999999
2035-11-18,99.38499999999999
2035-11-19,99.38499999999999
2035-11-20,99.38499999999999
2035-11-21,99.38499999999999
2035-11-22,99.38499999999999
2035-11-23,99.38499999999999
2035-11-24,99.38499999999999
2035-11-25,99.38499999999999
2035-11-26,99.38499999999999
2035-11-27,99.38499999999999
2035-11-28,99.38499999999999
2035-11-29,99.38499999999999
2035-11-30,99.38499999999999
2035-12-01,97.82
2035-12-02,97.82
2035-12-03,97.82
2035-12-04,97.82
2035-12-05,97.82
2035-12-06,97.82
2035-12-07,97.82
2035-12-08,97.82
2035-12-09,97.82
2035-12-10,97.82
2035-12-11,97.82
2035-12-12,97.82
2035-12-13,97.82
2035-12-14,97.82
2035-12-15,97.82
2035-12-16,97.82
2035-12-17,97.82
2035-12-18,97.82
2035-12-19,97.82
2035-12-20,97.82
2035-12-21,97.82
2035-12-22,97.82
2035-12-23,97.815
2035-12-24,97.82
2035-12-25,97.815
2035-12-26,97.815
2035-12-27,97.81
2035-12-28,97.81
2035-12-29,97.81
2035-12-30,97.81
2035-12-31,97.81
