Date,Canals to Kuraz Sugar Plantations,Flow A,Flow B,Flow C,Gibe-III Evaporation,Gibe-III Release,Koysha Evaporation,Koysha Release,Main Channel,Outflow to Lake Turkana
2040-01-01,51.58,53.61,21.44,15.01,20.56,68.4,13.92,75.4,23.82,38.83
2040-01-02,51.92,53.61,21.44,15.01,20.56,68.4,13.92,75.9,23.98,38.989999999999995
2040-01-03,51.92,53.61,21.44,15.01,20.555,68.4,13.92,75.9,23.98,38.989999999999995
2040-01-04,51.92,53.61,21.44,15.01,20.55,68.4,13.92,75.9,23.98,38.989999999999995
2040-01-05,51.92,53.61,21.44,15.01,20.55,68.4,13.92,75.9,23.98,38.989999999999995
2040-01-06,52.26,53.61,21.44,15.01,20.545,68.4,13.92,76.4,24.14,39.15
2040-01-07,51.92,53.61,21.44,15.01,20.54,68.4,13.92,75.9,23.98,38.989999999999995
2040-01-08,51.92,53.61,21.44,15.01,20.54,68.4,13.92,75.9,23.98,38.989999999999995
2040-01-09,51.92,53.61,21.44,15.01,20.53,68.4,13.92,75.9,23.98,38.989999999999995
2040-01-10,51.92,53.61,21.44,15.01,20.53,68.4,13.92,75.9,23.98,38.989999999999995
2040-01-11,51.92,53.61,21.44,15.01,20.525,68.4,13.92,75.9,23.98,38.989999999999995
2040-01-12,51.92,53.61,21.44,15.01,20.52,68.4,13.92,75.9,23.98,38.989999999999995
2040-01-13,51.92,53.61,21.44,15.01,20.52,68.4,13.92,75.9,23.98,38.989999999999995
2040-01-14,51.92,53.61,21.44,15.01,20.515,68.4,13.92,75.9,23.98,38.989999999999995
2040-01-15,51.92,53.61,21.44,15.01,20.51,68.4,13.92,75.9,23.98,38.989999999999995
2040-01-16,51.92,53.61,21.44,15.01,20.51,68.4,13.92,75.9,23.98,38.989999999999995
2040-01-17,51.915,53.61,21.44,15.01,20.5,68.4,13.92,75.9,23.985,38.995000000000005
2040-01-18,51.915,53.61,21.44,15.01,20.5,68.4,13.92,75.9,23.985,38.995000000000005
2040-01-19,51.915,53.61,21.44,15.01,20.5,68.4,13.92,75.9,23.985,38.995000000000005
2040-01-20,51.915,53.61,21.44,15.01,20.49,68.4,13.92,75.9,23.985,38.995000000000005
2040-01-21,51.915,53.61,21.44,15.01,20.49,68.4,13.92,75.9,23.985,38.995000000000005
2040-01-22,51.915,53.61,21.44,15.01,20.485,68.4,13.92,75.9,23.985,38.995000000000005
2040-01-23,51.915,53.61,21.44,15.01,20.48,68.4,13.92,75.9,23.985,38.995000000000005
2040-01-24,51.915,53.61,21.44,15.01,20.48,68.4,13.92,75.9,23.985,38.995000000000005
2040-01-25,51.915,53.61,21.44,15.01,20.475,68.4,13.92,75.9,23.985,38.995000000000005
2040-01-26,51.915,53.61,21.44,15.01,20.47,68.4,13.92,75.9,23.985,38.995000000000005
2040-01-27,51.915,53.61,21.44,15.01,20.47,68.4,13.92,75.9,23.985,38.995000000000005
2040-01-28,51.915,53.61,21.44,15.01,20.46,68.4,13.92,75.9,23.985,38.995000000000005
2040-01-29,51.915,53.61,21.44,15.01,20.46,68.4,13.92,75.9,23.985,38.995000000000005
2040-01-30,51.915,53.61,21.44,15.01,20.455,68.4,13.92,75.9,23.985,38.995000000000005
2040-01-31,52.26,53.61,21.44,15.01,20.45,68.4,13.92,76.4,24.14,39.15
2040-02-01,56.3,47.81,19.12,13.39,20.93,72.58,14.25,77.58,21.28,34.67
2040-02-02,56.3,47.81,19.12,13.39,20.93,72.58,14.25,77.58,21.28,34.67
2040-02-03,55.94,47.81,19.12,13.39,20.92,72.58,14.25,77.08,21.14,34.53
2040-02-04,56.3,47.81,19.12,13.39,20.92,72.57499999999999,14.25,77.57499999999999,21.275,34.665
2040-02-05,56.3,47.81,19.12,13.39,20.915,72.57,14.25,77.57,21.27,34.66
2040-02-06,55.935,47.81,19.12,13.39,20.91,72.57,14.25,77.07,21.134999999999998,34.525
2040-02-07,56.3,47.81,19.12,13.39,20.905,72.57,14.25,77.57,21.27,34.66
2040-02-08,56.295,47.81,19.12,13.39,20.9,72.57,14.25,77.57,21.275,34.665
2040-02-09,56.29,47.81,19.12,13.39,20.895,72.57,14.25,77.57,21.28,34.67
2040-02-10,55.93,47.81,19.12,13.39,20.89,72.57,14.25,77.07,21.14,34.53
2040-02-11,56.29,47.81,19.12,13.39,20.884999999999998,72.57,14.25,77.57,21.28,34.67
2040-02-12,56.29,47.81,19.12,13.39,20.88,72.57,14.25,77.57,21.28,34.67
2040-02-13,56.29,47.81,19.12,13.39,20.875,72.57,14.25,77.57,21.28,34.67
2040-02-14,55.93,47.81,19.12,13.39,20.87,72.57,14.25,77.07,21.14,34.53
2040-02-15,56.29,47.81,19.12,13.39,20.865000000000002,72.57,14.25,77.57,21.28,34.67
2040-02-16,56.29,47.81,19.12,13.39,20.86,72.57,14.25,77.57,21.28,34.67
2040-02-17,56.29,47.81,19.12,13.39,20.855,72.57,14.25,77.57,21.28,34.67
2040-02-18,55.93,47.81,19.12,13.39,20.85,72.57,14.25,77.07,21.14,34.53
2040-02-19,56.29,47.81,19.12,13.39,20.845,72.57,14.25,77.57,21.28,34.67
2040-02-20,56.29,47.81,19.12,13.39,20.84,72.57,14.25,77.57,21.28,34.67
2040-02-21,56.29,47.81,19.12,13.39,20.835,72.57,14.25,77.57,21.28,34.67
2040-02-22,55.925,47.81,19.12,13.39,20.83,72.57,14.25,77.07,21.145000000000003,34.535
2040-02-23,56.29,47.81,19.12,13.39,20.825,72.57,14.25,77.57,21.28,34.67
2040-02-24,56.28,47.81,19.12,13.39,20.82,72.56,14.25,77.56,21.28,34.67
2040-02-25,56.28,47.81,19.12,13.39,20.814999999999998,72.56,14.25,77.56,21.28,34.67
2040-02-26,55.915,47.81,19.12,13.39,20.81,72.56,14.25,77.06,21.145000000000003,34.535
2040-02-27,56.28,47.81,19.12,13.39,20.805,72.56,14.25,77.56,21.28,34.67
2040-02-28,56.28,47.81,19.12,13.39,20.8,72.56,14.25,77.56,21.28,34.67
2040-02-29,55.915,47.81,19.12,13.39,20.8,72.56,14.25,77.06,21.145000000000003,34.535
2040-03-01,59.355000000000004,40.7,16.28,11.4,37.995000000000005,77.04,26.04,77.04,17.685000000000002,29.085
2040-03-02,59.35,40.7,16.28,11.4,37.985,77.04,26.04,77.04,17.69,29.09
2040-03-03,59.35,40.7,16.28,11.4,37.965,77.04,26.04,77.04,17.69,29.09
2040-03-04,59.35,40.7,16.28,11.4,37.955,77.04,26.04,77.04,17.69,29.09
2040-03-05,59.35,40.7,16.28,11.4,37.94,77.04,26.03,77.04,17.69,29.09
2040-03-06,59.35,40.7,16.28,11.4,37.925,77.04,26.03,77.04,17.69,29.09
2040-03-07,59.35,40.7,16.28,11.4,37.91,77.04,26.03,77.04,17.69,29.09
2040-03-08,59.35,40.7,16.28,11.4,37.894999999999996,77.04,26.03,77.04,17.69,29.09
2040-03-09,59.34,40.7,16.28,11.4,37.88,77.03,26.02,77.03,17.69,29.09
2040-03-10,59.34,40.7,16.28,11.4,37.864999999999995,77.03,26.02,77.03,17.69,29.09
2040-03-11,59.34,40.7,16.28,11.4,37.855000000000004,77.03,26.02,77.03,17.69,29.09
2040-03-12,59.34,40.7,16.28,11.4,37.835,77.03,26.02,77.03,17.69,29.09
2040-03-13,59.34,40.7,16.28,11.4,37.825,77.03,26.01,77.03,17.69,29.09
2040-03-14,59.33,40.7,16.28,11.4,37.805,77.03,26.01,77.03,17.7,29.1
2040-03-15,59.33,40.7,16.28,11.4,37.795,77.03,26.01,77.03,17.7,29.1
2040-03-16,59.32,40.7,16.28,11.4,37.775000000000006,77.02,26.01,77.02,17.7,29.1
2040-03-17,59.32,40.7,16.28,11.4,37.765,77.02,26.005000000000003,77.02,17.7,29.1
2040-03-18,59.32,40.7,16.28,11.4,37.75,77.02,26.0,77.02,17.7,29.1
2040-03-19,59.32,40.7,16.28,11.4,37.735,77.02,26.0,77.02,17.7,29.1
2040-03-20,59.32,40.7,16.28,11.4,37.72,77.02,26.0,77.02,17.7,29.1
2040-03-21,59.32,40.7,16.28,11.4,37.705,77.02,25.994999999999997,77.02,17.7,29.1
2040-03-22,59.315,40.7,16.28,11.4,37.69,77.015,25.99,77.015,17.7,29.1
2040-03-23,59.31,40.7,16.28,11.4,37.675,77.01,25.99,77.01,17.7,29.1
2040-03-24,59.31,40.7,16.28,11.4,37.665,77.01,25.99,77.01,17.7,29.1
2040-03-25,59.305,40.7,16.28,11.4,37.644999999999996,77.01,25.985,77.01,17.705,29.105
2040-03-26,59.3,40.7,16.28,11.4,37.635000000000005,77.01,25.98,77.01,17.71,29.11
2040-03-27,59.3,40.7,16.28,11.4,37.614999999999995,77.01,25.98,77.01,17.71,29.11
2040-03-28,59.29,40.7,16.28,11.4,37.605000000000004,77.0,25.98,77.0,17.71,29.11
2040-03-29,59.29,40.7,16.28,11.4,37.585,77.0,25.975,77.0,17.71,29.11
2040-03-30,59.29,40.7,16.28,11.4,37.575,77.0,25.97,77.0,17.71,29.11
2040-03-31,59.29,40.7,16.28,11.4,37.56,77.0,25.97,77.0,17.71,29.11
2040-04-01,66.6,58.8,23.52,16.46,61.785,81.61,42.73,81.61,15.01,31.47
2040-04-02,66.6,58.8,23.52,16.46,61.760000000000005,81.61,42.724999999999994,81.61,15.01,31.47
2040-04-03,66.6,58.8,23.52,16.46,61.730000000000004,81.61,42.715,81.61,15.01,31.47
2040-04-04,66.595,58.8,23.52,16.46,61.705,81.60499999999999,42.71,81.60499999999999,15.01,31.47
2040-04-05,66.59,58.8,23.52,16.46,61.675,81.6,42.7,81.6,15.01,31.47
2040-04-06,66.58500000000001,58.8,23.52,16.46,61.644999999999996,81.6,42.69,81.6,15.015,31.475
2040-04-07,66.58,58.8,23.52,16.46,61.620000000000005,81.6,42.685,81.6,15.02,31.48
2040-04-08,66.57,58.8,23.52,16.46,61.595,81.59,42.675,81.59,15.02,31.48
