Date,Canals to Kuraz Sugar Plantations,Outflow to Lake Turkana
2031-01-01,47.42,0.0
2031-01-02,47.42,0.0
2031-01-03,47.42,0.0
2031-01-04,47.42,0.0
2031-01-05,47.42,0.0
2031-01-06,47.42,0.0
2031-01-07,47.42,0.0
2031-01-08,47.42,0.0
2031-01-09,47.42,0.0
2031-01-10,47.42,0.0
2031-01-11,47.42,0.0
2031-01-12,47.42,0.0
2031-01-13,47.42,0.0
2031-01-14,47.42,0.0
2031-01-15,47.42,0.0
2031-01-16,47.42,0.0
2031-01-17,47.42,0.0
2031-01-18,47.42,0.0
2031-01-19,47.42,0.0
2031-01-20,47.42,0.0
2031-01-21,47.42,0.0
2031-01-22,47.42,0.0
2031-01-23,47.42,0.0
2031-01-24,47.42,0.0
2031-01-25,47.42,0.0
2031-01-26,47.42,0.0
2031-01-27,47.42,0.0
2031-01-28,47.42,0.0
2031-01-29,47.42,0.0
2031-01-30,47.42,0.0
2031-01-31,47.42,0.0
2031-02-01,0.65,0.0
2031-02-02,0.65,0.0
2031-02-03,0.65,0.0
2031-02-04,0.65,0.0
2031-02-05,0.65,0.0
2031-02-06,0.65,0.0
2031-02-07,0.65,0.0
2031-02-08,0.65,0.0
2031-02-09,0.65,0.0
2031-02-10,0.65,0.0
2031-02-11,0.65,0.0
2031-02-12,0.65,0.0
2031-02-13,0.65,0.0
2031-02-14,0.65,0.0
2031-02-15,0.65,0.0
2031-02-16,0.65,0.0
2031-02-17,0.65,0.0
2031-02-18,0.65,0.0
2031-02-19,0.65,0.0
2031-02-20,0.65,0.0
2031-02-21,0.65,0.0
2031-02-22,0.65,0.0
2031-02-23,0.65,0.0
2031-02-24,0.65,0.0
2031-02-25,0.65,0.0
2031-02-26,0.65,0.0
2031-02-27,0.65,0.0
2031-02-28,0.65,0.0
2031-03-01,0.0,0.0
2031-03-02,0.0,0.0
2031-03-03,0.0,0.0
2031-03-04,0.0,0.0
2031-03-05,0.0,0.0
2031-03-06,0.0,0.0
2031-03-07,0.0,0.0
2031-03-08,0.0,0.0
2031-03-09,0.0,0.0
2031-03-10,0.0,0.0
2031-03-11,0.0,0.0
2031-03-12,0.0,0.0
2031-03-13,0.0,0.0
2031-03-14,0.0,0.0
2031-03-15,0.0,0.0
2031-03-16,0.0,0.0
2031-03-17,0.0,0.0
2031-03-18,0.0,0.0
2031-03-19,0.0,0.0
2031-03-20,0.0,0.0
2031-03-21,0.0,0.0
2031-03-22,0.0,0.0
2031-03-23,0.0,0.0
2031-03-24,0.0,0.0
2031-03-25,0.0,0.0
2031-03-26,0.0,0.0
2031-03-27,0.0,0.0
2031-03-28,0.0,0.0
2031-03-29,0.0,0.0
2031-03-30,0.0,0.0
2031-03-31,0.0,0.0
2031-04-01,0.0,3.38
2031-04-02,0.0,3.38
2031-04-03,0.0,3.38
2031-04-04,0.0,3.38
2031-04-05,0.0,3.38
2031-04-06,0.0,3.38
