Date,Gibe-III,Koysha
2036-01-01,119.66219994726002,113.92028925963302
2036-01-02,119.65171316124601,113.92029933352202
2036-01-03,119.64122335571402,113.92030936326601
2036-01-04,119.63073355018201,113.92032276568803
2036-01-05,119.62023770561402,113.92033283957701
2036-01-06,119.609741861046,113.92034286932099
2036-01-07,119.59925205551403,113.920356271743
2036-01-08,119.588759230464,113.92036634563202
2036-01-09,119.57826036637802,113.92037637537602
2036-01-10,119.56776452181003,113.92038977779802
2036-01-11,119.557268677242,113.92039647900901
2036-01-12,119.54677283267401,113.92040988143101
2036-01-13,119.53627698810601,113.92041995532001
2036-01-14,119.52577510450203,113.92029258816602
2036-01-15,119.51527322089802,113.92030599058803
2036-01-16,119.50477133729402,113.92031602033202
2036-01-17,119.49427549272602,113.92032609422102
2036-01-18,119.483770589604,113.92033949664301
2036-01-19,119.47326568648202,113.920349526387
2036-01-20,119.46276078336001,113.92035960027602
2036-01-21,119.45225889975602,113.92037300269803
2036-01-22,119.441757016152,113.920383032442
2036-01-23,119.43124909351201,113.920393106331
2036-01-24,119.42073513183604,113.92040313607501
2036-01-25,119.41022720919602,113.92041320996402
2036-01-26,119.39972532559202,114.67089011145602
2036-01-27,119.38921438343402,113.92029933352202
2036-01-28,119.37870042175801,113.92030936326601
2036-01-29,119.36818947960002,113.92032276568803
2036-01-30,119.35767853744203,113.92033283957701
2036-01-31,119.347167595284,113.92034286932099
2036-02-01,126.62861928601771,116.4418206221664
2036-02-02,126.6141498228621,116.4417487020153
2036-02-03,126.59967715566242,115.6912115355351
2036-02-04,126.57648434605964,116.4343776365511
2036-02-05,126.55328662488421,116.42680109156265
2036-02-06,126.53881595171414,116.42672575635433
2036-02-07,126.52434207494144,115.6761921122037
2036-02-08,126.5098649945661,116.42686272946035
2036-02-09,126.4953847105881,116.42678739425205
2036-02-10,126.48090442661008,116.4267154833714
2036-02-11,126.4664241426321,115.6763220600744
2036-02-12,126.4519374514488,116.42684903214976
2036-02-13,126.4374507602655,116.42677712126911
2036-02-14,126.42296406908221,116.42670521038846
2036-02-15,126.40847417429624,115.6763084510538
2036-02-16,126.39398107590765,116.42683875916681
2036-02-17,126.37948797751906,116.42676684828612
2036-02-18,126.36499487913045,116.42669151307786
2036-02-19,126.3504985771392,115.67629822221585
2036-02-20,126.33599586794264,116.42682848618384
2036-02-21,126.32149956595141,116.42675315097554
2036-02-22,126.3070000603575,115.67622271042755
2036-02-23,126.292487740353,116.42689012408154
2036-02-24,126.2605841788716,116.41180553081102
2036-02-25,126.24608346811922,116.411737053087
2036-02-26,126.23157955420561,115.6611998618856
2036-02-27,126.21706923396962,116.41186716076263
2036-02-28,126.20256532005601,116.41179868303861
2036-02-29,126.18805820298121,116.4117233575422
2036-03-01,133.96131064154162,115.62983110295282
2036-03-02,133.9361607582756,115.62439981646523
2036-03-03,133.91099727128642,115.6189719309084
2036-03-04,133.88583038336643,115.61354404535163
2036-03-05,133.86066009451562,115.60811615979483
2036-03-06,133.83548300380323,115.60269167516883
2036-03-07,133.81030251216004,115.59726719054282
2036-03-08,133.78511861958603,115.59183930498602
2036-03-09,133.74256892585714,115.57141479213436
2036-03-10,133.717374700263,115.5659910116211
2036-03-11,133.6921872756476,115.5605706315972
2036-03-12,133.66698624907474,115.55515025157332
2036-03-13,133.6417886229912,115.54972987154942
2036-03-14,133.61657739495035,115.54431289201486
2036-03-15,133.59136956739877,115.53889591248031
2036-03-16,133.54881544062903,115.51848042860551
2036-03-17,133.52360068540264,115.5130641523008
2036-03-18,133.4983825301283,115.50765127604399
2036-03-19,133.4731541747103,115.5022383997872
2036-03-20,133.4479292193402,115.4968255235304
2036-03-21,133.4226906637785,115.49141264727359
2036-03-22,133.38879939465255,115.47850611488761
2036-03-23,133.35489358416362,115.46560010959291
2036-03-24,133.3296549058788,115.46018793612453
2036-03-25,133.30440602877468,115.45477576265613
2036-03-26,133.27916055127696,115.44937038840061
2036-03-27,133.25390147535347,115.4439650141451
2036-03-28,133.211342225115,115.42356956592002
2036-03-29,133.18608303000002,115.41816829273502
2036-03-30,133.16082043572,115.41276362038502
2036-03-31,133.135554442275,115.4073623472
2036-04-01,141.0786315727866,122.309682825465
2036-04-02,141.04794039766603,122.29833080142407
2036-04-03,141.01724201719858,122.28698238005657
2036-04-04,140.97790628430255,122.26814627361256
2036-04-05,140.938573372272,122.24931120943202
2036-04-06,140.90787154893601,122.23797138309601
2036-04-07,140.877166123368,122.22663155676
2036-04-08,140.82920010212626,122.20032156982245
2036-04-09,140.79849843947807,122.18899033675217
2036-04-10,140.76779317503932,122.17766270547241
2036-04-11,140.72845652481016,122.15885224948065
2036-04-12,140.68912269809522,122.140042834428
2036-04-13,140.65841399431952,122.1287201928576
2036-04-14,140.6276980878456,122.1174083553345
2036-04-15,140.57975153587319,122.09112526594545
2036-04-16,140.54903219271105,122.07981121410914
2036-04-17,140.51831645045655,122.06850436408817
2036-04-18,140.47037055756903,122.04224122382462
2036-04-19,140.43965498041683,122.0309357599566
2036-04-20,140.40893220233224,122.01963749702102
2036-04-21,140.36099417520074,121.9933834987455
2036-04-22,140.33027156398427,121.98209382112951
2036-04-23,140.299545352743,121.97080414351352
2036-04-24,140.2516151962236,121.94456288283632
2036-04-25,140.22089275275812,121.93328178877411
2036-04-26,140.19015951054268,121.92200069471193
2036-04-27,140.14224442733357,121.89576856807666
2036-04-28,140.1115113550764,121.8844996549443
2036-04-29,140.07218800352854,121.86575678053305
2036-04-30,140.032863880326,121.84701134394601
2036-05-01,147.78370174722752,128.6071736696505
2036-05-02,147.75829999245676,128.59973965827226
2036-05-03,147.72432587067044,128.58483760060363
2036-05-04,147.69035396187303,128.56993619054222
2036-05-05,147.6649665537858,128.56250684131743
2036-05-06,147.630999808629,128.54761074013368
2036-05-07,147.59703527646104,128.5327190843514
2036-05-08,147.57166221240874,128.5253057897802
2036-05-09,147.53770664079286,128.51041944022697
2036-05-10,147.50375707907727,128.4955413325452
2036-05-11,147.47838696435238,128.4881288996844
2036-05-12,147.43587133952732,128.46578411906327
2036-05-13,147.41050797104134,128.45838014173577
2036-05-14,147.38514460255533,128.45097996131972
2036-05-15,147.34264836798002,128.42865381033002
2036-05-16,147.31729554132,128.4212544903
2036-05-17,147.28337200573066,128.4063969484494
2036-05-18,147.24946206989145,128.39154005111578
2036-05-19,147.22411219123455,128.38415677558606
2036-05-20,147.18164418694533,128.3618442322926
2036-05-21,147.15630484746572,128.3544656109702
2036-05-22,147.12240976068017,128.33962332121712
2036-05-23,147.08851688423474,128.3247816750981
2036-05-24,147.06318049187536,128.31741529739145
2036-05-25,147.02930036274017,128.30258274205232
2036-05-26,146.99542244306218,128.2877584193142
2036-05-27,146.9700927925272,128.2803966931662
2036-05-28,146.927679973461,128.25811255718025
2036-05-29,146.90235706386753,128.25075168744524
2036-05-30,146.86849778044277,128.23593816433993
2036-05-31,146.8346407060338,128.2211290764828
2036-06-01,154.01234558345175,134.50258586115228
2036-06-02,154.0475789091372,134.5414341670308
2036-06-03,154.0657083247632,134.56533872691
2036-06-04,154.08382580004962,134.5892313464496
2036-06-05,154.11902338594308,134.62803055337625
