Date,Canals to Kuraz Sugar Plantations,Outflow to Lake Turkana
2034-01-01,24.93,0.0
2034-01-02,24.93,0.0
2034-01-03,24.93,0.0
2034-01-04,24.93,0.0
2034-01-05,24.93,0.0
2034-01-06,24.93,0.0
2034-01-07,24.93,0.0
2034-01-08,24.93,0.0
2034-01-09,24.93,0.0
2034-01-10,24.93,0.0
2034-01-11,24.93,0.0
2034-01-12,24.93,0.0
2034-01-13,24.93,0.0
2034-01-14,24.93,0.0
2034-01-15,24.93,0.0
2034-01-16,24.93,0.0
2034-01-17,24.93,0.0
2034-01-18,24.93,0.0
2034-01-19,24.93,0.0
2034-01-20,24.93,0.0
2034-01-21,24.93,0.0
2034-01-22,24.93,0.0
2034-01-23,24.93,0.0
2034-01-24,24.93,0.0
2034-01-25,24.93,0.0
2034-01-26,24.93,0.0
2034-01-27,24.93,0.0
2034-01-28,24.93,0.0
2034-01-29,24.93,0.0
2034-01-30,24.93,0.0
2034-01-31,24.93,0.0
2034-02-01,0.0,0.0
2034-02-02,0.0,0.0
2034-02-03,0.0,0.0
2034-02-04,0.0,0.0
2034-02-05,0.0,0.0
2034-02-06,0.0,0.0
2034-02-07,0.0,0.0
2034-02-08,0.0,0.0
2034-02-09,0.0,0.0
2034-02-10,0.0,0.0
2034-02-11,0.0,0.0
2034-02-12,0.0,0.0
2034-02-13,0.0,0.0
2034-02-14,0.0,0.0
2034-02-15,0.0,0.0
2034-02-16,0.0,0.0
2034-02-17,0.0,0.0
2034-02-18,0.0,0.0
2034-02-19,0.0,0.0
2034-02-20,0.0,0.0
2034-02-21,0.0,0.0
2034-02-22,0.0,0.0
2034-02-23,0.0,0.0
2034-02-24,0.0,0.0
2034-02-25,0.0,0.0
2034-02-26,0.0,0.0
2034-02-27,0.0,0.0
2034-02-28,0.0,0.0
2034-03-01,0.0,0.0
2034-03-02,0.0,0.0
2034-03-03,0.0,0.0
2034-03-04,0.0,0.0
2034-03-05,0.0,0.0
2034-03-06,0.0,0.0
2034-03-07,0.0,0.0
2034-03-08,0.0,0.0
2034-03-09,0.0,0.0
2034-03-10,0.0,0.0
2034-03-11,0.0,0.0
