Date,Canals to Kuraz Sugar Plantations,Flow A,Flow B,Flow C,Gibe-III Evaporation,Gibe-III Release,Koysha Evaporation,Koysha Release,Main Channel,Outflow to Lake Turkana
2039-01-01,33.88,53.61,21.44,15.01,20.52,54.57,13.92,62.09,28.2,43.21
2039-01-02,33.88,53.61,21.44,15.01,20.52,54.57,13.92,62.09,28.2,43.21
2039-01-03,33.88,53.61,21.44,15.01,20.52,54.57,13.92,62.09,28.2,43.21
2039-01-04,33.88,53.61,21.44,15.01,20.52,54.57,13.92,62.09,28.2,43.21
2039-01-05,33.88,53.61,21.44,15.01,20.52,54.57,13.92,62.09,28.2,43.21
2039-01-06,33.88,53.61,21.44,15.01,20.52,54.57,13.92,62.09,28.2,43.21
2039-01-07,33.88,53.61,21.44,15.01,20.52,54.57,13.92,62.09,28.2,43.21
2039-01-08,33.88,53.61,21.44,15.01,20.52,54.57,13.92,62.09,28.2,43.21
2039-01-09,33.88,53.61,21.44,15.01,20.52,54.57,13.92,62.09,28.2,43.21
2039-01-10,33.88,53.61,21.44,15.01,20.52,54.57,13.92,62.09,28.2,43.21
2039-01-11,33.88,53.61,21.44,15.01,20.52,54.57,13.92,62.09,28.2,43.21
2039-01-12,33.88,53.61,21.44,15.01,20.52,54.57,13.92,62.09,28.2,43.21
2039-01-13,33.88,53.61,21.44,15.01,20.52,54.57,13.92,62.09,28.2,43.21
2039-01-14,33.88,53.61,21.44,15.01,20.52,54.57,13.92,62.09,28.2,43.21
2039-01-15,33.88,53.61,21.44,15.01,20.52,54.57,13.92,62.09,28.2,43.21
2039-01-16,33.88,53.61,21.44,15.01,20.52,54.57,13.92,62.09,28.2,43.21
2039-01-17,33.88,53.61,21.44,15.01,20.52,54.57,13.92,62.09,28.2,43.21
2039-01-18,33.88,53.61,21.44,15.01,20.52,54.57,13.92,62.09,28.2,43.21
2039-01-19,33.88,53.61,21.44,15.01,20.52,54.57,13.92,62.09,28.2,43.21
2039-01-20,33.88,53.61,21.44,15.01,20.52,54.57,13.92,62.09,28.2,43.21
2039-01-21,33.88,53.61,21.44,15.01,20.52,54.57,13.92,62.09,28.2,43.21
2039-01-22,33.88,53.61,21.44,15.01,20.52,54.57,13.92,62.09,28.2,43.21
2039-01-23,33.88,53.61,21.44,15.01,20.52,54.57,13.92,62.09,28.2,43.21
2039-01-24,33.88,53.61,21.44,15.01,20.52,54.57,13.92,62.09,28.2,43.21
2039-01-25,33.88,53.61,21.44,15.01,20.52,54.57,13.92,62.09,28.2,43.21
2039-01-26,33.88,53.61,21.44,15.01,20.52,54.57,13.92,62.09,28.2,43.21
2039-01-27,33.88,53.61,21.44,15.01,20.52,54.57,13.92,62.09,28.2,43.21
