Date,Gibe-III,Koysha
2031-01-01,207.12872,178.49998
2031-01-02,207.11814,178.49958
2031-01-03,207.10757,178.4996
2031-01-04,207.097,178.49962
2031-01-05,207.08642,178.49963
2031-01-06,207.07584,178.49965
2031-01-07,207.06527,178.49967
2031-01-08,207.05469,178.49968
2031-01-09,207.04412,178.4997
2031-01-10,207.03355,178.49971
2031-01-11,207.02298,178.49973
2031-01-12,207.01239,178.49975
2031-01-13,207.00182,178.49976
2031-01-14,206.99124,178.49978
2031-01-15,206.98067,178.4998
2031-01-16,206.97009,178.4994
2031-01-17,206.95952,178.49942
2031-01-18,206.94895,178.49944
2031-01-19,206.93837,178.49945
2031-01-20,206.92779,178.49947
2031-01-21,206.91721,178.49949
2031-01-22,206.90664,178.4995
2031-01-23,206.89606,178.49952
2031-01-24,206.88549,178.49953
2031-01-25,206.87491,178.49955
2031-01-26,206.86434,178.49957
2031-01-27,206.85377,178.49958
2031-01-28,206.84319,178.4996
2031-01-29,206.83261,178.49962
2031-01-30,206.82203,178.49963
2031-01-31,206.81146,178.49965
2031-02-01,206.80088,178.49967
2031-02-02,206.78603,178.49956
2031-02-03,206.77117,178.49986
2031-02-04,206.7563,178.49976
2031-02-05,206.74144,178.49965
2031-02-06,206.72658,178.49954
2031-02-07,206.71172,178.49985
2031-02-08,206.69686,178.49974
2031-02-09,206.68199,178.49963
2031-02-10,206.66712,178.49953
2031-02-11,206.65226,178.49983
2031-02-12,206.63739,178.49972
2031-02-13,206.62253,178.49962
2031-02-14,206.60766,178.49951
2031-02-15,206.59279,178.49981
2031-02-16,206.57792,178.49971
2031-02-17,206.56305,178.4996
2031-02-18,206.54818,178.4999
2031-02-19,206.53331,178.4998
2031-02-20,206.51843,178.49969
2031-02-21,206.50356,178.49958
2031-02-22,206.48869,178.49989
2031-02-23,206.47381,178.49978
2031-02-24,206.45894,178.49967
2031-02-25,206.44406,178.49957
2031-02-26,206.42918,178.49987
2031-02-27,206.41431,178.49976
2031-02-28,206.39943,178.49966
2031-03-01,206.38456,178.49955
2031-03-02,206.35598,178.49157
2031-03-03,206.3274,178.48359
2031-03-04,206.29882,178.4756
2031-03-05,206.27023,178.46762
2031-03-06,206.24164,178.45965
2031-03-07,206.21305,178.45167
2031-03-08,206.18446,178.4437
2031-03-09,206.15586,178.43572
2031-03-10,206.12726,178.42775
2031-03-11,206.09866,178.41978
2031-03-12,206.07006,178.41181
2031-03-13,206.04145,178.40383
2031-03-14,206.01284,178.39587
2031-03-15,205.98423,178.38791
2031-03-16,205.95561,178.37994
2031-03-17,205.92699,178.37197
2031-03-18,205.89837,178.36401
2031-03-19,205.86974,178.35605
2031-03-20,205.84112,178.34809
2031-03-21,205.8125,178.34013
2031-03-22,205.78387,178.33217
2031-03-23,205.75524,178.32422
2031-03-24,205.7266,178.31626
2031-03-25,205.69796,178.3083
2031-03-26,205.66933,178.30035
2031-03-27,205.64068,178.2924
2031-03-28,205.61203,178.28445
2031-03-29,205.58339,178.2765
2031-03-30,205.55473,178.26855
2031-03-31,205.52607,178.26061
2031-04-01,205.49742,178.25266
2031-04-02,205.46349,178.23691
2031-04-03,205.42957,178.22116
2031-04-04,205.39564,178.20541
2031-04-05,205.36171,178.18966
2031-04-06,205.32779,178.17392
2031-04-07,205.29386,178.15819
2031-04-08,205.25993,178.14245
2031-04-09,205.226,178.12672
2031-04-10,205.19207,178.11099
2031-04-11,205.15815,178.09527
2031-04-12,205.12421,178.07955
2031-04-13,205.09029,178.06383
2031-04-14,205.05635,178.04812
2031-04-15,205.02242,178.03241
2031-04-16,204.98849,178.0167
2031-04-17,204.95456,178.00101
2031-04-18,204.92063,177.98531
2031-04-19,204.8867,177.96961
2031-04-20,204.85277,177.95392
2031-04-21,204.81884,177.93823
2031-04-22,204.7849,177.92255
2031-04-23,204.75097,177.90687
2031-04-24,204.71704,177.89119
2031-04-25,204.68312,177.87552
2031-04-26,204.64918,177.85985
2031-04-27,204.61525,177.84419
2031-04-28,204.58131,177.82853
2031-04-29,204.54738,177.81287
2031-04-30,204.51345,177.79721
2031-05-01,204.47951,177.78156
2031-05-02,204.45443,177.77177
2031-05-03,204.42934,177.76199
2031-05-04,204.40426,177.75221
2031-05-05,204.37918,177.74243
2031-05-06,204.35411,177.73266
2031-05-07,204.32903,177.72289
2031-05-08,204.30396,177.71312
2031-05-09,204.2789,177.70336
2031-05-10,204.25384,177.6936
2031-05-11,204.22878,177.68384
2031-05-12,204.20373,177.67409
2031-05-13,204.17867,177.66433
2031-05-14,204.15363,177.65459
2031-05-15,204.12858,177.64485
2031-05-16,204.10355,177.63511
2031-05-17,204.0785,177.62537
2031-05-18,204.05347,177.61564
2031-05-19,204.02845,177.60591
2031-05-20,204.00342,177.59618
2031-05-21,203.97839,177.58646
2031-05-22,203.95338,177.57674
2031-05-23,203.92837,177.56702
2031-05-24,203.90335,177.55731
2031-05-25,203.87835,177.5476
2031-05-26,203.85334,177.5379
2031-05-27,203.82834,177.5282
2031-05-28,203.80335,177.5185
2031-05-29,203.77836,177.5088
2031-05-30,203.75336,177.49911
2031-05-31,203.72837,177.48942
2031-06-01,203.7034,177.47974
2031-06-02,203.73307,177.5098
2031-06-03,203.76272,177.53984
2031-06-04,203.79235,177.56986
2031-06-05,203.82195,177.59985
2031-06-06,203.85155,177.62982
2031-06-07,203.88111,177.65977
2031-06-08,203.91065,177.6897
2031-06-09,203.94019,177.7196
2031-06-10,203.96969,177.74949
2031-06-11,203.99917,177.77934
2031-06-12,204.02864,177.80918
2031-06-13,204.05808,177.83898
2031-06-14,204.08751,177.86878
2031-06-15,204.11692,177.89854
2031-06-16,204.14629,177.92829
2031-06-17,204.17566,177.95801
2031-06-18,204.205,177.98771
2031-06-19,204.23432,178.01738
2031-06-20,204.26363,178.04703
2031-06-21,204.29292,178.07666
2031-06-22,204.32218,178.10627
2031-06-23,204.35143,178.13586
2031-06-24,204.38065,178.16542
2031-06-25,204.40986,178.19496
2031-06-26,204.43905,178.22448
2031-06-27,204.46821,178.25398
2031-06-28,204.49736,178.28345
2031-06-29,204.52649,178.3129
2031-06-30,204.55559,178.34233
2031-07-01,204.58469,178.37174
2031-07-02,204.81214,178.49965
2031-07-03,205.03898,178.49948
2031-07-04,205.26523,178.49931
2031-07-05,205.49087,178.49954
2031-07-06,205.71591,178.49937
2031-07-07,205.94036,178.49961
2031-07-08,206.16422,178.49944
2031-07-09,206.3875,178.49926
2031-07-10,206.6102,178.4995
2031-07-11,206.83232,178.49933
2031-07-12,207.05388,178.49957
2031-07-13,207.27487,178.4994
2031-07-14,207.4953,178.49922
2031-07-15,207.71517,178.49946
2031-07-16,207.93449,178.49929
2031-07-17,208.07544,178.49953
2031-07-18,208.07538,178.49935
2031-07-19,208.07556,178.49959
2031-07-20,208.07551,178.49942
2031-07-21,208.07545,178.49925
2031-07-22,208.07539,178.49949
2031-07-23,208.07533,178.49931
2031-07-24,208.07552,178.49955
2031-07-25,208.07546,178.49938
2031-07-26,208.0754,178.49921
2031-07-27,208.07534,178.49944
2031-07-28,208.07552,178.49927
2031-07-29,208.07547,178.49951
2031-07-30,208.07541,178.49934
2031-07-31,208.07535,178.49958
2031-08-01,208.07553,178.4994
2031-08-02,208.07561,178.49957
2031-08-03,208.07568,178.49973
2031-08-04,208.07551,178.49949
2031-08-05,208.07558,178.49965
2031-08-06,208.07566,178.49981
2031-08-07,208.07549,178.49957
2031-08-08,208.07556,178.49973
2031-08-09,208.07563,178.49949
2031-08-10,208.0757,178.49965
2031-08-11,208.07553,178.49981
2031-08-12,208.07561,178.49957
2031-08-13,208.07568,178.49973
2031-08-14,208.07551,178.49949
2031-08-15,208.07558,178.49965
2031-08-16,208.07566,178.49981
2031-08-17,208.07549,178.49957
2031-08-18,208.07556,178.49973
2031-08-19,208.07563,178.49949
2031-08-20,208.0757,178.49965
2031-08-21,208.07553,178.49981
2031-08-22,208.07561,178.49957
2031-08-23,208.07568,178.49973
2031-08-24,208.07551,178.49949
2031-08-25,208.07558,178.49965
2031-08-26,208.07566,178.49981
2031-08-27,208.07549,178.49957
2031-08-28,208.07556,178.49973
2031-08-29,208.07563,178.49949
2031-08-30,208.0757,178.49965
2031-08-31,208.07553,178.49981
2031-09-01,208.07561,178.49957
2031-09-02,208.07537,178.49973
2031-09-03,208.07538,178.49989
2031-09-04,208.07539,178.49965
2031-09-05,208.0754,178.49981
2031-09-06,208.07541,178.49957
2031-09-07,208.07542,178.49973
2031-09-08,208.07543,178.49989
2031-09-09,208.07544,178.49965
2031-09-10,208.07545,178.49981
2031-09-11,208.07546,178.49957
2031-09-12,208.07547,178.49973
2031-09-13,208.07548,178.49989
2031-09-14,208.07549,178.49965
2031-09-15,208.0755,178.49981
2031-09-16,208.07551,178.49957
2031-09-17,208.07552,178.49973
2031-09-18,208.07553,178.49989
2031-09-19,208.0753,178.49965
2031-09-20,208.07531,178.49981
2031-09-21,208.07532,178.49957
2031-09-22,208.07533,178.49973
2031-09-23,208.07534,178.49989
2031-09-24,208.07534,178.49965
2031-09-25,208.07535,178.49981
2031-09-26,208.07536,178.49957
