Date,Gibe-III,Koysha
2038-01-01,207.15225,178.49976
2038-01-02,207.13488,178.49978
2038-01-03,207.11752,178.4998
2038-01-04,207.10015,178.49981
2038-01-05,207.08277,178.49983
2038-01-06,207.06539,178.49985
2038-01-07,207.04802,178.49986
2038-01-08,207.03064,178.49947
2038-01-09,207.01326,178.49949
2038-01-10,206.99588,178.4995
2038-01-11,206.9785,178.49952
2038-01-12,206.96112,178.49953
2038-01-13,206.94374,178.49955
2038-01-14,206.92635,178.49957
2038-01-15,206.90896,178.49958
2038-01-16,206.89157,178.4996
2038-01-17,206.87419,178.49962
2038-01-18,206.8568,178.49963
2038-01-19,206.8394,178.49965
2038-01-20,206.82201,178.49967
2038-01-21,206.80462,178.49968
2038-01-22,206.78722,178.4997
2038-01-23,206.76982,178.49971
2038-01-24,206.75242,178.49973
2038-01-25,206.73502,178.49975
2038-01-26,206.71762,178.49976
2038-01-27,206.70023,178.49978
2038-01-28,206.68282,178.4998
2038-01-29,206.66541,178.49981
2038-01-30,206.64801,178.49983
2038-01-31,206.6306,178.49985
2038-02-01,206.61319,178.49986
2038-02-02,206.59061,178.49935
2038-02-03,206.56803,178.49965
2038-02-04,206.54544,178.49954
2038-02-05,206.52285,178.49944
2038-02-06,206.50026,178.49933
2038-02-07,206.47767,178.49963
2038-02-08,206.45508,178.49953
2038-02-09,206.43248,178.49942
2038-02-10,206.40988,178.49931
2038-02-11,206.38728,178.49962
2038-02-12,206.36467,178.49951
2038-02-13,206.34206,178.4994
2038-02-14,206.31945,178.4993
2038-02-15,206.29684,178.4996
2038-02-16,206.27422,178.49949
2038-02-17,206.2516,178.49939
2038-02-18,206.22898,178.49928
2038-02-19,206.20636,178.49958
2038-02-20,206.18372,178.49948
2038-02-21,206.1611,178.49937
2038-02-22,206.13847,178.49926
2038-02-23,206.11582,178.49957
2038-02-24,206.09318,178.49946
2038-02-25,206.07055,178.49935
2038-02-26,206.04791,178.49966
2038-02-27,206.02526,178.49955
2038-02-28,206.00262,178.49944
2038-03-01,205.97998,178.49934
2038-03-02,205.94299,178.49136
2038-03-03,205.90601,178.48337
2038-03-04,205.86901,178.47539
2038-03-05,205.83201,178.46741
2038-03-06,205.79501,178.45943
2038-03-07,205.75799,178.45146
2038-03-08,205.72097,178.44349
2038-03-09,205.68394,178.43551
2038-03-10,205.64691,178.42754
2038-03-11,205.60987,178.41956
2038-03-12,205.57284,178.41159
2038-03-13,205.53578,178.40362
2038-03-14,205.49873,178.39566
2038-03-15,205.46166,178.3877
2038-03-16,205.42459,178.37973
2038-03-17,205.38751,178.37176
2038-03-18,205.35043,178.3638
2038-03-19,205.31334,178.35584
2038-03-20,205.27625,178.34788
2038-03-21,205.23915,178.33992
2038-03-22,205.20204,178.33197
2038-03-23,205.16493,178.32401
2038-03-24,205.1278,178.31605
2038-03-25,205.09069,178.30809
2038-03-26,205.05355,178.30014
2038-03-27,205.01641,178.29219
2038-03-28,204.97926,178.28424
2038-03-29,204.94211,178.27629
2038-03-30,204.90496,178.26834
2038-03-31,204.86779,178.2604
2038-04-01,204.83063,178.25245
2038-04-02,204.78803,178.2367
2038-04-03,204.74544,178.22095
2038-04-04,204.70283,178.2052
2038-04-05,204.66023,178.18945
2038-04-06,204.61762,178.17371
2038-04-07,204.575,178.15798
2038-04-08,204.53239,178.14224
2038-04-09,204.48977,178.12651
2038-04-10,204.44715,178.11078
2038-04-11,204.40451,178.09506
2038-04-12,204.36188,178.07934
2038-04-13,204.31925,178.06362
2038-04-14,204.27661,178.04791
2038-04-15,204.23396,178.0322
2038-04-16,204.19132,178.01649
2038-04-17,204.14867,178.0008
2038-04-18,204.10602,177.9851
2038-04-19,204.06335,177.9694
2038-04-20,204.0207,177.95371
2038-04-21,203.97803,177.93802
2038-04-22,203.93537,177.92234
2038-04-23,203.89269,177.90666
2038-04-24,203.85002,177.89098
2038-04-25,203.80734,177.87531
2038-04-26,203.76466,177.85964
2038-04-27,203.72197,177.84398
2038-04-28,203.67929,177.82832
2038-04-29,203.6366,177.81266
2038-04-30,203.5939,177.797
2038-05-01,203.5512,177.78135
2038-05-02,203.51777,177.77156
2038-05-03,203.48435,177.76178
2038-05-04,203.45093,177.752
2038-05-05,203.4175,177.74222
2038-05-06,203.38408,177.73245
2038-05-07,203.35066,177.72268
2038-05-08,203.31724,177.71291
2038-05-09,203.28384,177.70315
2038-05-10,203.25042,177.69339
2038-05-11,203.21701,177.68363
2038-05-12,203.18361,177.67388
2038-05-13,203.1502,177.66412
2038-05-14,203.1168,177.65438
2038-05-15,203.08339,177.64464
2038-05-16,203.05,177.6349
2038-05-17,203.0166,177.62516
2038-05-18,202.98321,177.61543
2038-05-19,202.94983,177.6057
2038-05-20,202.91643,177.59597
2038-05-21,202.88305,177.58626
2038-05-22,202.84966,177.57653
2038-05-23,202.81628,177.56682
2038-05-24,202.78291,177.5571
2038-05-25,202.74952,177.5474
2038-05-26,202.71615,177.53769
2038-05-27,202.68278,177.52799
2038-05-28,202.64941,177.51829
2038-05-29,202.61605,177.50859
2038-05-30,202.58268,177.4989
2038-05-31,202.54932,177.48921
2038-06-01,202.51596,177.47953
