Date,Canals to Kuraz Sugar Plantations
2032-04-07,56.25
2032-04-08,56.25
2032-04-09,56.245000000000005
2032-04-10,56.24
2032-04-11,56.24
2032-04-12,56.24
2032-04-13,56.24
2032-04-14,56.24
2032-04-15,56.24
2032-04-16,56.24
2032-04-17,56.24
2032-04-18,56.24
2032-04-19,56.24
2032-04-20,56.24
2032-04-21,56.24
2032-04-22,56.235
2032-04-23,56.23
2032-04-24,56.23
2032-04-25,56.23
2032-04-26,56.23
2032-04-27,56.23
2032-04-28,56.23
2032-04-29,56.23
2032-04-30,56.23
2032-05-01,56.51
2032-05-02,56.51
2032-05-03,56.519999999999996
2032-05-04,56.53
2032-05-05,56.53
2032-05-06,56.53
2032-05-07,56.53
2032-05-08,56.525000000000006
2032-05-09,56.52
2032-05-10,56.52
2032-05-11,56.53
2032-05-12,56.54
2032-05-13,56.54
2032-05-14,56.54
2032-05-15,56.54
2032-05-16,56.54
2032-05-17,56.54
2032-05-18,56.54
2032-05-19,56.54
2032-05-20,56.54
2032-05-21,56.54
2032-05-22,56.54
2032-05-23,56.54
2032-05-24,56.54
2032-05-25,56.54
2032-05-26,56.54
2032-05-27,56.54
2032-05-28,56.54
2032-05-29,56.54
2032-05-30,56.545
2032-05-31,56.55
2032-06-01,58.09
2032-06-02,58.08
2032-06-03,58.085
2032-06-04,58.08
2032-06-05,58.07
2032-06-06,58.07
2032-06-07,58.06
2032-06-08,58.06
2032-06-09,58.05
2032-06-10,58.05
2032-06-11,58.05
2032-06-12,58.05
2032-06-13,58.035
2032-06-14,58.02
2032-06-15,58.015
2032-06-16,58.01
2032-06-17,58.01
2032-06-18,58.01
2032-06-19,58.004999999999995
2032-06-20,58.0
2032-06-21,57.99
2032-06-22,57.99
2032-06-23,57.99
2032-06-24,57.980000000000004
2032-06-25,57.98
2032-06-26,57.96
2032-06-27,57.96
2032-06-28,57.95
2032-06-29,57.95
2032-06-30,57.95
2032-07-01,59.67
2032-07-02,59.655
2032-07-03,59.66
2032-07-04,59.66
2032-07-05,59.67
2032-07-06,59.67
2032-07-07,59.67
2032-07-08,59.675
2032-07-09,59.68
2032-07-10,59.68
2032-07-11,59.68
2032-07-12,59.68
2032-07-13,59.675
2032-07-14,59.67
2032-07-15,59.67
2032-07-16,59.67
2032-07-17,59.67
2032-07-18,59.67
2032-07-19,59.67
2032-07-20,59.67
2032-07-21,59.67
2032-07-22,59.67
2032-07-23,59.67
2032-07-24,59.67
2032-07-25,59.67
2032-07-26,59.67
2032-07-27,59.67
2032-07-28,59.67
2032-07-29,59.67
2032-07-30,59.67
2032-07-31,59.67
2032-08-01,61.41
2032-08-02,61.41
2032-08-03,61.41
2032-08-04,61.41
2032-08-05,61.41
2032-08-06,61.41
2032-08-07,61.41
2032-08-08,61.41
2032-08-09,61.41
2032-08-10,61.41
2032-08-11,61.41
2032-08-12,61.41
2032-08-13,61.41
2032-08-14,61.41
2032-08-15,61.41
2032-08-16,61.41
2032-08-17,61.41
2032-08-18,61.41
2032-08-19,61.41
2032-08-20,61.41
2032-08-21,61.41
2032-08-22,61.41
2032-08-23,61.41
2032-08-24,61.41
2032-08-25,61.41
2032-08-26,61.41
2032-08-27,61.41
2032-08-28,61.41
2032-08-29,61.41
2032-08-30,61.41
2032-08-31,61.41
2032-09-01,62.95
2032-09-02,62.95
2032-09-03,62.95
2032-09-04,62.95
2032-09-05,62.95
2032-09-06,62.95
2032-09-07,62.95
2032-09-08,62.95
2032-09-09,62.95
2032-09-10,62.95
2032-09-11,62.95
2032-09-12,62.95
2032-09-13,62.95
2032-09-14,62.95
2032-09-15,62.95
2032-09-16,62.95
2032-09-17,62.95
2032-09-18,62.95
2032-09-19,62.95
2032-09-20,62.95
2032-09-21,62.95
2032-09-22,62.95
2032-09-23,62.95
2032-09-24,62.95
2032-09-25,62.95
2032-09-26,62.95
2032-09-27,62.95
2032-09-28,62.95
2032-09-29,62.95
2032-09-30,62.95
2032-10-01,64.08500000000001
2032-10-02,64.09
2032-10-03,64.08500000000001
2032-10-04,64.08500000000001
2032-10-05,64.09
2032-10-06,64.08500000000001
2032-10-07,64.09
2032-10-08,64.08500000000001
2032-10-09,64.08500000000001
2032-10-10,64.09
2032-10-11,64.08500000000001
2032-10-12,64.08500000000001
2032-10-13,64.09
2032-10-14,64.08
2032-10-15,64.09
2032-10-16,64.08500000000001
2032-10-17,64.08500000000001
2032-10-18,64.09
2032-10-19,64.08500000000001
2032-10-20,64.08500000000001
2032-10-21,64.08500000000001
2032-10-22,64.08500000000001
2032-10-23,64.09
2032-10-24,64.08500000000001
2032-10-25,64.08500000000001
2032-10-26,64.09
2032-10-27,64.08500000000001
2032-10-28,64.08500000000001
2032-10-29,64.08500000000001
2032-10-30,64.08500000000001
2032-10-31,64.09
2032-11-01,64.66
2032-11-02,64.655
2032-11-03,64.65
2032-11-04,64.655
2032-11-05,64.655
2032-11-06,64.655
2032-11-07,64.65
2032-11-08,64.655
2032-11-09,64.655
2032-11-10,64.65
2032-11-11,64.655
2032-11-12,64.655
2032-11-13,64.65
2032-11-14,64.655
2032-11-15,64.655
2032-11-16,64.65
2032-11-17,64.655
2032-11-18,64.655
2032-11-19,64.655
2032-11-20,64.655
2032-11-21,64.655
2032-11-22,64.655
2032-11-23,64.655
2032-11-24,64.655
2032-11-25,64.655
2032-11-26,64.655
2032-11-27,64.655
2032-11-28,64.655
2032-11-29,64.655
2032-11-30,64.655
2032-12-01,64.55
2032-12-02,64.55
2032-12-03,64.55
2032-12-04,64.55
2032-12-05,64.55
2032-12-06,64.55
2032-12-07,64.55
2032-12-08,64.55
2032-12-09,64.55
2032-12-10,64.55
2032-12-11,64.55
2032-12-12,64.55
2032-12-13,64.55
2032-12-14,64.55
2032-12-15,64.55
2032-12-16,64.55
2032-12-17,64.55
2032-12-18,64.55
2032-12-19,64.55
2032-12-20,64.55
2032-12-21,64.55
2032-12-22,64.55
2032-12-23,64.55
2032-12-24,64.55
2032-12-25,64.55
2032-12-26,64.55
2032-12-27,64.55
2032-12-28,64.55
2032-12-29,64.55
2032-12-30,64.55
2032-12-31,64.55
