Date,Gibe-III,Koysha
2039-01-01,144.43835960745946,134.8282171667313
2039-01-02,144.40327437942,134.8132237633458
2039-01-03,144.38574025028998,134.81323563658498
2039-01-04,144.36819521911082,134.81324755396918
2039-01-05,144.3506501879316,134.8132634143848
2039-01-06,144.32433883514778,134.80577065616492
2039-01-07,144.29802544727943,134.79827793237814
2039-01-08,144.28047528027093,134.79828980429295
2039-01-09,144.25416562309653,134.79079708712788
2039-01-10,144.227857564854,134.78330830195802
2039-01-11,144.2103058969155,134.7833201725485
2039-01-12,144.17523747840917,134.76832280759072
2039-01-13,144.15769520849972,134.7683386627089
2039-01-14,144.1226259216612,135.50380496898663
2039-01-15,144.09631816051456,134.7456860488494
2039-01-16,144.070019262801,134.73819727206705
2039-01-17,144.03496064051163,134.723199913731
2039-01-18,144.00866397565215,134.71570713917748
2039-01-19,143.98237254153378,134.70821835665626
2039-01-20,143.947324583352,134.6932170076122
2039-01-21,143.92103538297062,134.6857282118475
2039-01-22,143.88599489014985,134.67073084159233
2039-01-23,143.85096592226415,134.65573342498485
2039-01-24,143.81593396090608,134.64073998760767
2039-01-25,143.78965958574003,134.633247254109
2039-01-26,143.75464597413406,134.61824982955545
2039-01-27,143.71962937038,134.60325638334933
2039-01-28,143.6758741671984,134.58075434985062
2039-01-29,143.64087804054407,134.56575691646805
2039-01-30,143.6058825504606,134.5507634596671
2039-01-31,143.57089132345982,134.5356037726614
2039-02-01,131.38019867427482,120.32938822297682
2039-02-02,131.34691759102378,120.31430463223921
2039-02-03,131.3136407130255,120.2992210600425
2039-02-04,131.28037135733518,119.53381635728371
2039-02-05,131.2471128392424,120.26934049571865
2039-02-06,131.2225857704115,120.26176157881935
2039-02-07,131.18932797585526,120.24667804017287
2039-02-08,131.1473525547195,119.473768762902
2039-02-09,131.11410753351902,120.20929277905532
2039-02-10,131.080870030212,120.19420926513001
2039-02-11,131.04764004347413,119.42865948645046
2039-02-12,131.0144142584574,120.1643285670468
2039-02-13,130.97246667560012,120.14174043667171
2039-02-14,130.9392536568759,120.12665343264271
2039-02-15,130.90605146294718,119.36125188757575
2039-02-16,130.864123470758,120.08927155038346
2039-02-17,130.83092410387502,120.07418457240001
2039-02-18,130.78901811929268,120.05159651442271
2039-02-19,130.75583813250614,119.28619501438365
2039-02-20,130.7139398591724,120.0142110171294
2039-02-21,130.67205502622537,119.99162298431477
2039-02-22,130.6388963486718,119.22607659552975
2039-02-23,130.58830703022886,119.94673275491175
2039-02-24,130.55516545753846,119.931649390638
2039-02-25,130.51331745608928,119.90906140814866
2039-02-26,130.47147296416756,119.13615134421391
2039-02-27,130.42963423979012,119.8641710882484
2039-02-28,130.38781224371894,119.84158313798491
2039-03-01,107.28255700780605,92.44101441589427
2039-03-02,107.26664606030747,92.43667506657646
2039-03-03,107.23332145229371,92.4173280316413
2039-03-04,107.2087078725063,92.4054859844154
2039-03-05,107.18409623024296,92.39364174759751
2039-03-06,107.15078453905622,92.37430095344101
2039-03-07,107.12617728392297,92.36246680684576
2039-03-08,107.10157196631376,92.35062775353374
2039-03-09,107.06827862620352,92.331290479941
2039-03-10,107.04367769704876,92.31945879663675
2039-03-11,107.01908685502652,92.30762492506486
2039-03-12,106.9858037137356,92.28829388739481
2039-03-13,106.9525203075747,92.26896697242631
2039-03-14,106.92794044353104,92.25713880747855
2039-03-15,106.9033598016525,92.24531660034
2039-03-16,106.87009202767754,92.22599048704471
2039-03-17,106.8368348485026,92.20666849512659
2039-03-18,106.81226518548556,92.19484656168704
2039-03-19,106.77901433228912,92.17552974444584
2039-03-20,106.74577407124396,92.15621433278147
2039-03-21,106.72121409496427,92.14439774883303
2039-03-22,106.6879828721664,92.12508750919682
2039-03-23,106.65475138979596,92.10577867425451
2039-03-24,106.62152778465932,92.08646853262022
2039-03-25,106.59699079468112,92.07465598926362
2039-03-26,106.56377893873622,92.05535372883617
2039-03-27,106.5305695363704,92.03605287221971
2039-03-28,106.49737342827136,92.01675341941426
2039-03-29,106.46417435451121,91.99745807959846
2039-03-30,106.43098586363192,91.97816143397355
2039-03-31,106.39780795298475,91.95886890089685
2039-04-01,97.53045623156251,84.30257859525001
2039-04-02,97.51563923821874,84.29475416990624
2039-04-03,97.50082721118753,84.28693222771875
2039-04-04,97.48601021784376,84.2791127686875
2039-04-05,97.47119570765626,84.27129330965627
2039-04-06,97.45638119746874,84.26347633378126
2039-04-07,97.44156668728127,84.2556618410625
2039-04-08,97.42675217709376,84.24784734834375
2039-04-09,97.41193518375,84.24003533878124
2039-04-10,97.39712067356251,84.232225812375
2039-04-11,97.382306163375,84.22441876912501
2039-04-12,97.35883709436226,84.20912597832256
2039-04-13,97.3353724831116,84.19383422845921
2039-04-14,97.3205630893296,84.1860360212724
2039-04-15,97.30575369554762,84.17823533137081
2039-04-16,97.29094926719522,84.17043464146921
2039-04-17,97.2761398734132,84.16264139971202
2039-04-18,97.26133296234602,84.1548481579548
2039-04-19,97.2465260512788,84.1470549161976
2039-04-20,97.23171914021162,84.13926415715521
2039-04-21,97.21691222914441,84.13147588082762
2039-04-22,97.20210780079202,84.12368760450002
2039-04-23,97.18729840701002,84.11590181088721
2039-04-24,97.16385273440581,84.1006410662646
2039-04-25,97.14041151868079,84.08538384220576
2039-04-26,97.1256072404214,84.07760439752687
2039-04-27,97.11080792670872,84.0698274351213
2039-04-28,97.09600613072266,84.06205543726244
2039-04-29,97.08120681700996,84.05428095713026
2039-04-30,97.06640750329726,84.0465089592714
2039-05-01,97.55354833714982,84.47289099586382
