Date,Canals to Kuraz Sugar Plantations
2036-06-06,58.07
2036-06-07,58.06
2036-06-08,58.06
2036-06-09,58.05
2036-06-10,58.05
2036-06-11,58.05
2036-06-12,58.05
2036-06-13,58.035
2036-06-14,58.02
2036-06-15,58.015
2036-06-16,58.01
2036-06-17,58.01
2036-06-18,58.01
2036-06-19,58.004999999999995
2036-06-20,58.0
2036-06-21,57.99
2036-06-22,57.99
2036-06-23,57.99
2036-06-24,57.980000000000004
2036-06-25,57.98
2036-06-26,57.96
2036-06-27,57.96
2036-06-28,57.95
2036-06-29,57.95
2036-06-30,57.95
2036-07-01,59.67
2036-07-02,59.65
2036-07-03,59.66
2036-07-04,59.665
2036-07-05,59.67
2036-07-06,59.67
2036-07-07,59.67
2036-07-08,59.675
2036-07-09,59.68
2036-07-10,59.68
2036-07-11,59.68
2036-07-12,59.68
2036-07-13,59.67
2036-07-14,59.67
2036-07-15,59.67
2036-07-16,59.67
2036-07-17,59.67
2036-07-18,59.67
2036-07-19,59.67
2036-07-20,59.67
2036-07-21,59.67
2036-07-22,59.67
2036-07-23,59.67
2036-07-24,59.67
2036-07-25,59.67
2036-07-26,59.67
2036-07-27,59.67
2036-07-28,59.67
2036-07-29,59.67
2036-07-30,59.67
2036-07-31,59.67
2036-08-01,61.41
2036-08-02,61.41
2036-08-03,61.41
2036-08-04,61.41
2036-08-05,61.41
2036-08-06,61.41
2036-08-07,61.41
2036-08-08,61.41
2036-08-09,61.41
2036-08-10,61.41
2036-08-11,61.41
2036-08-12,61.41
2036-08-13,61.41
2036-08-14,61.41
2036-08-15,61.41
2036-08-16,61.41
2036-08-17,61.41
2036-08-18,61.41
2036-08-19,61.41
2036-08-20,61.41
2036-08-21,61.41
2036-08-22,61.41
2036-08-23,61.41
2036-08-24,61.41
2036-08-25,61.41
2036-08-26,61.41
2036-08-27,61.41
2036-08-28,61.41
2036-08-29,61.41
2036-08-30,61.41
2036-08-31,61.41
2036-09-01,62.95
2036-09-02,62.95
2036-09-03,62.95
2036-09-04,62.95
2036-09-05,62.95
2036-09-06,62.95
2036-09-07,62.95
2036-09-08,62.95
2036-09-09,62.95
2036-09-10,62.95
2036-09-11,62.95
2036-09-12,62.95
2036-09-13,62.95
2036-09-14,62.95
2036-09-15,62.95
2036-09-16,62.95
2036-09-17,62.95
2036-09-18,62.95
2036-09-19,62.95
2036-09-20,62.95
2036-09-21,62.95
2036-09-22,62.95
2036-09-23,62.95
2036-09-24,62.95
2036-09-25,62.95
2036-09-26,62.95
2036-09-27,62.95
2036-09-28,62.95
2036-09-29,62.95
2036-09-30,62.95
2036-10-01,64.09
2036-10-02,64.08500000000001
2036-10-03,64.08500000000001
2036-10-04,64.09
2036-10-05,64.08
2036-10-06,64.09
2036-10-07,64.08500000000001
2036-10-08,64.08500000000001
2036-10-09,64.09
2036-10-10,64.08500000000001
2036-10-11,64.08500000000001
2036-10-12,64.08500000000001
2036-10-13,64.08500000000001
2036-10-14,64.09
2036-10-15,64.08500000000001
2036-10-16,64.08500000000001
2036-10-17,64.09
2036-10-18,64.08500000000001
2036-10-19,64.09
2036-10-20,64.08500000000001
2036-10-21,64.08500000000001
2036-10-22,64.09
2036-10-23,64.08500000000001
2036-10-24,64.08500000000001
2036-10-25,64.09
2036-10-26,64.08
2036-10-27,64.09
2036-10-28,64.08500000000001
2036-10-29,64.08500000000001
2036-10-30,64.09
2036-10-31,64.08500000000001
2036-11-01,64.655
2036-11-02,64.655
2036-11-03,64.655
2036-11-04,64.655
2036-11-05,64.655
2036-11-06,64.655
2036-11-07,64.655
2036-11-08,64.655
2036-11-09,64.655
2036-11-10,64.65
2036-11-11,64.655
2036-11-12,64.655
2036-11-13,64.655
2036-11-14,64.655
2036-11-15,64.655
2036-11-16,64.655
2036-11-17,64.655
2036-11-18,64.655
2036-11-19,64.655
2036-11-20,64.655
2036-11-21,64.655
2036-11-22,64.65
2036-11-23,64.655
2036-11-24,64.655
2036-11-25,64.65
2036-11-26,64.655
2036-11-27,64.655
2036-11-28,64.65
2036-11-29,64.655
2036-11-30,64.655
2036-12-01,64.555
2036-12-02,64.55
2036-12-03,64.55
2036-12-04,64.55
2036-12-05,64.55
2036-12-06,64.55
2036-12-07,64.55
2036-12-08,64.55
2036-12-09,64.55
2036-12-10,64.55
2036-12-11,64.55
2036-12-12,64.55
2036-12-13,64.55
2036-12-14,64.55
2036-12-15,64.55
2036-12-16,64.55
2036-12-17,64.55
2036-12-18,64.55
2036-12-19,64.55
2036-12-20,64.55
2036-12-21,64.55
2036-12-22,64.55
2036-12-23,64.55
2036-12-24,64.55
2036-12-25,64.55
2036-12-26,64.55
2036-12-27,64.55
2036-12-28,64.55
2036-12-29,64.55
2036-12-30,64.55
2036-12-31,64.55
