Date,Canals to Kuraz Sugar Plantations
2029-04-08,51.31
2029-04-09,51.31
2029-04-10,51.32
2029-04-11,51.32
2029-04-12,51.32
2029-04-13,51.32
2029-04-14,51.32
2029-04-15,51.325
2029-04-16,51.33
2029-04-17,51.33
2029-04-18,51.33
2029-04-19,51.33
2029-04-20,51.33
2029-04-21,51.33
2029-04-22,51.33
2029-04-23,51.33
2029-04-24,51.33
2029-04-25,51.33
2029-04-26,51.33
2029-04-27,51.34
2029-04-28,51.34
2029-04-29,51.34
2029-04-30,51.34
2029-05-01,51.78
2029-05-02,51.78
2029-05-03,51.79
2029-05-04,51.79
2029-05-05,51.795
2029-05-06,51.8
2029-05-07,51.8
2029-05-08,51.8
2029-05-09,51.8
2029-05-10,51.8
2029-05-11,51.81
2029-05-12,51.81
2029-05-13,51.82
2029-05-14,51.82
2029-05-15,51.82
2029-05-16,51.835
2029-05-17,51.83
2029-05-18,51.84
2029-05-19,51.845
2029-05-20,51.84
2029-05-21,51.86
2029-05-22,51.85
2029-05-23,51.86
2029-05-24,51.864999999999995
2029-05-25,51.86
2029-05-26,51.88
2029-05-27,51.875
2029-05-28,51.879999999999995
2029-05-29,51.89
2029-05-30,51.88
2029-05-31,51.9
2029-06-01,52.42
2029-06-02,52.43
2029-06-03,52.445
2029-06-04,52.455
2029-06-05,52.465
2029-06-06,52.48
2029-06-07,52.49
2029-06-08,52.5
2029-06-09,52.504999999999995
2029-06-10,52.52
2029-06-11,52.54
2029-06-12,52.545
2029-06-13,52.575
2029-06-14,52.585
2029-06-15,52.6
2029-06-16,52.605000000000004
2029-06-17,52.614999999999995
2029-06-18,52.625
2029-06-19,52.64
2029-06-20,52.655
2029-06-21,52.665
2029-06-22,52.68
2029-06-23,52.69
2029-06-24,52.695
2029-06-25,52.715
2029-06-26,52.730000000000004
2029-06-27,52.735
2029-06-28,52.765
2029-06-29,52.775000000000006
2029-06-30,52.79
2029-07-01,53.44
2029-07-02,53.489999999999995
2029-07-03,53.555
2029-07-04,53.6
2029-07-05,53.65
2029-07-06,53.705
2029-07-07,53.78
2029-07-08,53.935
2029-07-09,54.114999999999995
2029-07-10,54.305
2029-07-11,54.505
2029-07-12,54.709999999999994
2029-07-13,54.92
2029-07-14,55.129999999999995
2029-07-15,55.349999999999994
2029-07-16,55.575
2029-07-17,55.815
2029-07-18,56.055
2029-07-19,56.31
2029-07-20,56.565
2029-07-21,56.83
2029-07-22,57.099999999999994
2029-07-23,57.39
2029-07-24,57.67
2029-07-25,57.96
2029-07-26,58.26
2029-07-27,58.57
2029-07-28,58.879999999999995
2029-07-29,59.2
2029-07-30,59.535
2029-07-31,59.875
2029-08-01,62.195
2029-08-02,62.925
2029-08-03,63.67
2029-08-04,64.44
2029-08-05,65.23500000000001
2029-08-06,66.045
2029-08-07,66.88
2029-08-08,67.72999999999999
2029-08-09,68.58500000000001
2029-08-10,69.46000000000001
2029-08-11,70.34
2029-08-12,71.225
2029-08-13,72.13499999999999
2029-08-14,73.035
2029-08-15,73.935
2029-08-16,74.83
2029-08-17,75.72
2029-08-18,76.6
2029-08-19,77.475
2029-08-20,78.33500000000001
2029-08-21,79.175
2029-08-22,80.0
2029-08-23,80.785
2029-08-24,81.56
2029-08-25,82.295
2029-08-26,83.0
2029-08-27,83.67500000000001
2029-08-28,84.30000000000001
2029-08-29,84.88499999999999
2029-08-30,85.435
2029-08-31,85.94
2029-09-01,91.485
2029-09-02,91.765
2029-09-03,92.015
2029-09-04,92.255
2029-09-05,92.475
2029-09-06,92.675
2029-09-07,92.84
2029-09-08,93.0
2029-09-09,93.13
2029-09-10,93.25
2029-09-11,93.34
2029-09-12,93.415
2029-09-13,93.46000000000001
2029-09-14,93.495
2029-09-15,93.5
2029-09-16,93.5
2029-09-17,93.5
2029-09-18,93.5
2029-09-19,93.5
2029-09-20,93.5
2029-09-21,93.5
2029-09-22,93.5
2029-09-23,93.5
2029-09-24,93.5
2029-09-25,93.5
2029-09-26,93.5
2029-09-27,93.5
2029-09-28,93.5
2029-09-29,93.5
2029-09-30,93.5
2029-10-01,97.47
2029-10-02,97.47
2029-10-03,97.47
2029-10-04,97.47
2029-10-05,97.47
2029-10-06,97.47
2029-10-07,97.47
2029-10-08,97.47
2029-10-09,97.47
2029-10-10,97.47
2029-10-11,97.47
2029-10-12,97.47
2029-10-13,97.47
2029-10-14,97.47
2029-10-15,97.47
2029-10-16,97.47
2029-10-17,97.47
2029-10-18,97.47
2029-10-19,97.47
2029-10-20,97.47
2029-10-21,97.47
2029-10-22,97.47
2029-10-23,97.47
2029-10-24,97.47
2029-10-25,97.47
2029-10-26,97.47
2029-10-27,97.47
2029-10-28,97.47
2029-10-29,97.47
2029-10-30,97.47
2029-10-31,97.47
2029-11-01,99.475
2029-11-02,99.475
2029-11-03,99.475
2029-11-04,99.475
2029-11-05,99.475
2029-11-06,99.475
2029-11-07,99.475
2029-11-08,99.475
2029-11-09,99.475
2029-11-10,99.475
2029-11-11,99.475
2029-11-12,99.475
2029-11-13,99.475
2029-11-14,99.475
2029-11-15,99.475
2029-11-16,99.475
2029-11-17,99.475
2029-11-18,99.475
2029-11-19,99.475
2029-11-20,99.475
2029-11-21,99.475
2029-11-22,99.475
2029-11-23,99.475
2029-11-24,99.475
2029-11-25,99.475
2029-11-26,99.475
2029-11-27,99.475
2029-11-28,99.475
2029-11-29,99.475
2029-11-30,99.475
2029-12-01,99.27
2029-12-02,99.26
2029-12-03,99.265
2029-12-04,99.265
2029-12-05,99.27
2029-12-06,99.27
2029-12-07,99.27
2029-12-08,99.27
2029-12-09,99.27
2029-12-10,99.27
2029-12-11,99.27
2029-12-12,99.27
2029-12-13,99.27
2029-12-14,99.27
2029-12-15,99.27
2029-12-16,99.27
2029-12-17,99.27
2029-12-18,99.27
2029-12-19,99.27
2029-12-20,99.27
2029-12-21,99.27
2029-12-22,99.27
2029-12-23,99.27
2029-12-24,99.27
2029-12-25,99.27
2029-12-26,99.27
2029-12-27,99.27
2029-12-28,99.265
2029-12-29,99.26
2029-12-30,99.265
2029-12-31,99.26
